,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,21242000.000,,,,3264000.000,,,,33453000.000,,,,-55080000.000,,,,16783000.000,,,,-10230000.000,,,,-35345000.000,
CommonStockDividendsPerShareCashPaid,0.540,0.660,0.660,0.660,0.660,0.800,0.800,0.800,0.800,0.930,0.930,0.930,0.930,1.080,1.080,1.080,1.080,1.170,1.170,1.170,1.170,1.220,1.220,1.220,1.220,1.280
ComprehensiveIncomeNetOfTax,172124000.000,178557000.000,113067000.000,122986000.000,207674000.000,164466000.000,181944000.000,218113000.000,190120000.000,186167000.000,228676000.000,167409000.000,195460000.000,236880000.000,166814000.000,76988000.000,134963000.000,230553000.000,137061000.000,142001000.000,231794000.000,156375000.000,169999000.000,-3443000.000,197105000.000,144250000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1155000.000,4472000.000,4629000.000,-2267000.000,-3106000.000,8307000.000,1421000.000,2346000.000,-4078000.000,-1221000.000,2995000.000,13017000.000,3881000.000,4713000.000,-3648000.000,5621000.000,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,171865000.000,183029000.000,117696000.000,126260000.000,204568000.000,172773000.000,183365000.000,211593000.000,186042000.000,184946000.000,231671000.000,164804000.000,199341000.000,241593000.000,163166000.000,72729000.000,137800000.000,233731000.000,143003000.000,145690000.000,242429000.000,171873000.000,179723000.000,-11484000.000,210746000.000,152102000.000
CostOfGoodsAndServicesSold,1053998000.000,1140628000.000,1201648000.000,1171119000.000,1219113000.000,1270932000.000,1287245000.000,1256595000.000,1248699000.000,1334577000.000,1347164000.000,1370835000.000,1309656000.000,1425418000.000,1459479000.000,1456158000.000,1345918000.000,1449133000.000,1471021000.000,1475884000.000,1461485000.000,1523609000.000,1556536000.000,1481017000.000,1521937000.000,1575313000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,,,,,,,,,,,,,-378000.000,-378000.000,-378000.000,,-32000.000,-32000.000,-32000.000,,655000.000,656000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,817000.000,818000.000,817000.000,,1207000.000,1207000.000,1207000.000,,1116000.000,,,,,,,,,,,,,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,-124000.000,-124000.000,-123000.000,,-124000.000,-124000.000,-123000.000,,-1853000.000,-1852000.000,-1853000.000,,-1813000.000,-1814000.000,-1813000.000,,-1700000.000,-1700000.000,-1700000.000,,-1672000.000,-1672000.000,-1672000.000,,-1622000.000,-1622000.000
DefinedBenefitPlanAmortizationOfTransitionObligationsAssets,-35000.000,-36000.000,-36000.000,,-35000.000,-36000.000,-36000.000,,-35000.000,-36000.000,-36000.000,,-36000.000,-35000.000,-36000.000,,0.000,0.000,0.000,,,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,,,,,,,1300000.000,1400000.000,,,,,,,1700000.000,900000.000,,,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,1448000.000,1447000.000,1448000.000,,1553000.000,1553000.000,1553000.000,,1769000.000,1769000.000,1769000.000,,2059000.000,2060000.000,2059000.000,,2594000.000,2594000.000,2594000.000,,2528000.000,2528000.000,2528000.000,,2857000.000,2857000.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,,,,,,,,-746000.000,-931000.000,,-195000.000,-195000.000,-195000.000,,,,,,,,,,,
DefinedBenefitPlanInterestCost,3338000.000,3338000.000,3338000.000,,3202000.000,3203000.000,3203000.000,,2350000.000,2119000.000,2234000.000,,2637000.000,2637000.000,2637000.000,,2412000.000,2412000.000,2412000.000,,2464000.000,2463000.000,2464000.000,,2149000.000,2148000.000
DefinedBenefitPlanNetPeriodicBenefitCost,6489000.000,6489000.000,6489000.000,,7711000.000,7712000.000,7712000.000,,2536000.000,1775000.000,2154000.000,,1175000.000,1175000.000,1175000.000,,1028000.000,1028000.000,1028000.000,,355000.000,355000.000,355000.000,,-1088000.000,-1090000.000
DefinedBenefitPlanServiceCost,3941000.000,3940000.000,3941000.000,,5014000.000,5015000.000,5014000.000,,2727000.000,2567000.000,2647000.000,,2251000.000,2252000.000,2251000.000,,2532000.000,2532000.000,2532000.000,,2059000.000,2060000.000,2059000.000,,1897000.000,1897000.000
DepreciationAndAmortization,32571000.000,,,,36679000.000,,,,38945000.000,,,,45776000.000,,,,52411000.000,,,,56294000.000,,,,62249000.000,
EarningsPerShareBasic,2.230,2.390,2.560,2.080,2.630,2.680,2.190,2.210,2.990,3.080,2.990,2.250,3.110,2.970,3.330,2.180,3.110,3.280,2.940,2.360,3.000,2.810,3.070,1.060,2.950,1.680
EarningsPerShareDiluted,2.180,2.340,2.510,2.040,2.570,2.630,2.150,2.170,2.940,3.030,2.950,2.210,3.070,2.940,3.300,2.140,3.070,3.250,2.920,2.340,2.980,2.790,3.050,1.050,2.930,1.670
EffectOfExchangeRateOnCashAndCashEquivalents,4232000.000,,,,-8161000.000,,,,-3672000.000,,,,-4862000.000,,,,-7226000.000,,,,12766000.000,,,,4438000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,6095000.000,,,,18185000.000,,,,12650000.000,,,,6807000.000,,,,4319000.000,,,,17287000.000,,,,0.000,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,,,,,7465000.000,,,,10966000.000,
GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.000
GrossProfit,829614000.000,862394000.000,912999000.000,905785000.000,974332000.000,978343000.000,993960000.000,969525000.000,1031736000.000,1046984000.000,1051366000.000,1006397000.000,1075971000.000,1080686000.000,1102784000.000,1054801000.000,1093743000.000,1073432000.000,1061879000.000,1002374000.000,1045053000.000,1040059000.000,1039752000.000,989693000.000,1019192000.000,1039956000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,,,,,,,,,9000000.000,,,,
