,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,72372000.000,78095000.000,86213000.000,69898000.000,73892000.000,80385000.000,87105000.000,76922000.000,81114000.000,108201000.000,115011000.000,102518000.000,117857000.000,125752000.000,129388000.000,119995000.000,117383000.000,142663000.000,129192000.000,130776000.000,147180000.000,143943000.000,137066000.000,116273000.000
AccountsReceivableNet,27246000.000,27299000.000,20081000.000,26530000.000,29288000.000,29324000.000,22738000.000,28390000.000,33781000.000,32629000.000,22762000.000,31758000.000,35009000.000,37574000.000,25691000.000,30820000.000,31802000.000,39514000.000,25755000.000,31007000.000,34286000.000,37874000.000,26018000.000,34668000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,17700000.000,,,,4900000.000,,,,6800000.000,,,,10600000.000,,,,9700000.000,
AccumulatedDistributionsInExcessOfNetIncome,17118000.000,1745000.000,18960000.000,43069000.000,41803000.000,44336000.000,52681000.000,69552000.000,54409000.000,43291000.000,45522000.000,60848000.000,37223000.000,40369000.000,46415000.000,42510000.000,29793000.000,30217000.000,,13448000.000,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-1400000.000,-1000000.000,0.000,-500000.000,4500000.000,11400000.000,5900000.000,7300000.000,14215000.000,7287000.000,13600000.000,23047000.000,17128000.000,-32300000.000,-16600000.000,-36900000.000,-42200000.000,-32700000.000,-4902000.000,600000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2994000.000,-2312000.000,-1782000.000,-1788000.000,-1407000.000,-1018000.000,,-477000.000,4527000.000,-11429000.000,-5941000.000,-7302000.000,-14215000.000,-7287000.000,-13644000.000,-23047000.000,-17128000.000,-32294000.000,-16602000.000,-36850000.000,-42216000.000,-32746000.000,-4902000.000,646000.000
AdditionalPaidInCapitalCommonStock,1834184000.000,1835041000.000,1835011000.000,1836067000.000,1837231000.000,1839195000.000,1841449000.000,2171357000.000,2173483000.000,2175749000.000,2178004000.000,2180505000.000,2415578000.000,2417759000.000,2419731000.000,2422013000.000,2363965000.000,2219407000.000,2195732000.000,2190737000.000,2187743000.000,2185821000.000,2187333000.000,2189179000.000
AllowanceForDoubtfulAccountsReceivableCurrent,170000.000,246000.000,150000.000,141000.000,240000.000,295000.000,194000.000,232000.000,313000.000,233000.000,234000.000,233000.000,178000.000,178000.000,234000.000,178000.000,178000.000,182000.000,117000.000,129000.000,146000.000,182000.000,182000.000,157000.000
Assets,3333213000.000,3298630000.000,3290018000.000,3250938000.000,3340832000.000,3345237000.000,3346385000.000,3637620000.000,3653849000.000,3705655000.000,3717974000.000,3843665000.000,4108764000.000,4133988000.000,4128379000.000,3993032000.000,3922339000.000,3966469000.000,3980211000.000,3940338000.000,3960330000.000,3965032000.000,4023393000.000,3992764000.000
AssetsHeldForSaleLongLived,,,,,,,,,,,,,,,230300000.000,,,,,,,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,,,,,,,,197335000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,,,,,,,,,,,,,,,,,,135174000.000,131960000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,,,,,,,,,,,,,,,,,,,13517000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,,,,,0.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,,,,,,,,,,,28696000.000,31692000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,175900000.000,175900000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,12030000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,362559000.000,368461000.000,310231000.000,261065000.000,155595000.000,192102000.000,115861000.000,347027000.000,262897000.000,343526000.000,332248000.000,270765000.000,373732000.000,274440000.000,262458000.000,339774000.000,263881000.000,140461000.000,134192000.000,126004000.000,160054000.000,178627000.000,456672000.000,451010000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000
CommonStockSharesIssued,106324083.000,106300067.000,106279049.000,106646242.000,106634076.000,106600365.000,106565516.000,122733573.000,122735453.000,122687633.000,122640042.000,122687633.000,132084354.000,132084354.000,122640042.000,132084354.000,132084354.000,125726018.000,124635675.000,124807780.000,124328646.000,124299663.000,124364178.000,124607489.000
CommonStockSharesOutstanding,106324083.000,,106279049.000,106646242.000,106634076.000,106600365.000,106565516.000,122733573.000,122735453.000,122687633.000,122640042.000,122687633.000,132084354.000,132084354.000,122640042.000,132084354.000,132084354.000,125726018.000,124635675.000,124807780.000,124328646.000,124299663.000,124364178.000,124607489.000
CommonStockValue,1063000.000,1063000.000,1063000.000,1067000.000,1067000.000,1067000.000,1066000.000,1227000.000,1227000.000,1227000.000,1226000.000,1229000.000,1321000.000,1319000.000,1319000.000,1321000.000,1301000.000,1257000.000,1246000.000,1248000.000,1243000.000,1243000.000,1244000.000,1246000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,1175000000.000,1175000000.000,1175000000.000,,
