,2016-09-30,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,3702.000
EarningsPerShareBasicAndDiluted,-0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-13153.000,-15255.000
IncomeTaxExpenseBenefit,0.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,-923.000
IncreaseDecreaseInAccruedLiabilities,,-1500.000
InterestExpense,,923.000
InterestExpenseRelatedParty,180.000,923.000
NetCashProvidedByUsedInFinancingActivities,,19534.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,19534.000
NetCashProvidedByUsedInOperatingActivities,,-15832.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-15832.000
NetIncomeLoss,-13153.000,-15255.000
OperatingCostsAndExpenses,12973.000,14332.000
OperatingExpenses,12973.000,
OperatingIncomeLoss,-12973.000,-14332.000
ProceedsFromRelatedPartyDebt,,19534.000
Revenues,0.000,
SalesRevenueNet,0.000,
StockIssuedDuringPeriodSharesIssuedForServices,,6000000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,19000000.000,6000000.000
