,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,1231974.000,1287054.000,1341653.000,862075.000,1172717.000,1343063.000,1244345.000,1476336.000,1901891.000,1847646.000,1765686.000,2055869.000,2018927.000,2148093.000,2285845.000,1701474.000,2211954.000,2385588.000,2853461.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,99453.000,259453.000,259453.000,99455.000,,,,,,,,,,,
AccountsPayableCurrent,,,,,1073264.000,1083610.000,984892.000,1376881.000,1710936.000,1748193.000,1666233.000,1843217.000,1814389.000,1942119.000,2061534.000,1325813.000,1375864.000,1418951.000,1372728.000
AccountsReceivableNetCurrent,1363.000,,,,,,,,,,,,,,,,,,
AccountsReceivableRelatedParties,,,,,,,,,,,,1825.000,5061.000,4046.000,3743.000,4615.000,4812.000,0.000,0.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,1825.000,,,,,,,
AccruedEmployeeBenefitsCurrent,,,,,,,,60000.000,67500.000,75000.000,82500.000,90000.000,97500.000,105000.000,112500.000,120000.000,127500.000,135000.000,0.000
AccruedLiabilitiesCurrent,,,,,,,,,190955.000,99453.000,99453.000,212652.000,204537.000,205974.000,224311.000,375661.000,836090.000,966637.000,1480733.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,0.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,3652.000,9033.000,15320.000,22943.000,6588.000,10272.000,13368.000,14282.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,190.000,-382.000,-589.000,904.000,1142.000,1450.000,1566.000,1718.000,1893.000,48513.000,1533.000,1736.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,3796.000,-786.000,-29260.000,-51635.000,-53653.000,-45814.000,36577.000,49642.000,196506.000,149063.000,145937.000,225629.000,159763.000,189242.000,221537.000
AdditionalPaidInCapital,5998541.000,5959649.000,5920904.000,7927368.000,,,159000.000,204077.000,261945.000,,82947.000,1890.000,390324.000,404685.000,412433.000,476198.000,585779.000,655917.000,422887.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,
Assets,24083.000,529.000,279.000,130.000,105419.000,198660.000,116518.000,144217.000,190607.000,241187.000,204060.000,94472.000,30112.000,20738.000,11797.000,2655.000,2032359.000,1811917.000,1708299.000
AssetsCurrent,24083.000,529.000,279.000,130.000,105419.000,195827.000,112202.000,121731.000,171052.000,216420.000,180470.000,78744.000,21280.000,15706.000,10013.000,1959.000,68777.000,96784.000,113646.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,2000000.000,2000000.000,2000000.000
Cash,2887.000,529.000,279.000,130.000,4315.000,25238.000,4969.000,6742.000,9040.000,8499.000,2417.000,446.000,417.000,47.000,385.000,959.000,25761.000,935.000,9385.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,0.000,0.000,0.000,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,2019231.000,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,16670000.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,15000.000,15000.000,15000.000,15000.000,60000.000,60000.000,129000.000
CommonStockSharesAuthorized,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,4000000000.000
CommonStockSharesIssued,281783997.000,281783997.000,281783997.000,1449759.000,41170345.000,41170345.000,42170345.000,42170345.000,43130345.000,52716545.000,64300445.000,74721445.000,639842729.000,673842729.000,673842729.000,673842729.000,843969712.000,1317878440.000,1963227058.000
CommonStockSharesOutstanding,281783997.000,281783997.000,281783997.000,1449759.000,41170345.000,41170345.000,42170345.000,42170345.000,43130345.000,52716545.000,64300445.000,74721445.000,639842729.000,673842729.000,673842729.000,673842729.000,843969712.000,1317878440.000,1963227058.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,15000000.000,15000000.000,15000000.000,15000000.000,60000000.000,60000000.000,129000000.000
CommonStockValue,281783.000,281783.000,281783.000,1449.000,41170.000,41170.000,42170.000,42170.000,43130.000,52716.000,64300.000,74721.000,639842.000,673842.000,673842.000,673842.000,843969.000,1317878.000,1963227.000
CommonStockholdersEquity,,,,1470000.000,,,,,,,,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,,,,,,,,595406.000,559797.000,
ConvertibleNotesPayableCurrent,,,,,,,,187241.000,208833.000,104908.000,228975.000,421865.000,360339.000,388093.000,422916.000,566624.000,595406.000,559797.000,1105571.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,0.120,,,,,,,,,,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,,,,,155000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,,,,,0.120
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,-63888.000,-1410.000,,,,,,
DeferredCostsLeasingAccumulatedAmortization,,,,,,,,913.000,,,,,,,,,,,
DeferredCostsLeasingGross,,,,,,,,21000.000,,,,,,,,,,,
DeferredCostsLeasingNet,,,,,,2833.000,1833.000,20087.000,,,,,,,,,,,
DeferredFinanceCostsGross,,,,,,,,,21000.000,31800.000,37225.000,37225.000,14282.000,14282.000,14282.000,14282.000,,,
DeferredFinanceCostsNet,,,,,,,,,17348.000,22767.000,21905.000,14282.000,7694.000,4010.000,914.000,,,,
DeferredTaxAssetsNet,,,,,,,,339503.000,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,2308000.000,,,,2683000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,-2308000.000,,,,-2683000.000,,,
Deposits,,,,,,,,,,,-25000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000,-1000.000
DerivativeFairValueOfDerivativeNet,,,,,,,,,155467.000,,,,,,,,,,
DerivativeLiabilities,,,,,,,,,,745348.000,1203513.000,1282532.000,825771.000,895678.000,1186435.000,2310067.000,1500053.000,1893581.000,3424839.000
DerivativeLiabilitiesCurrent,,,,,,,,,155467.000,386334.000,690351.000,1282532.000,825771.000,895678.000,1186435.000,2310067.000,1500053.000,1893581.000,3424839.000
DerivativeLiabilitiesNoncurrent,1422.000,265.000,5676.000,0.000,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,82958.000,86522.000,14202.000,310229.000,526771.000,818398.000,958014.000,,,,,,,,474798.000,628007.000,422941.000,398281.000
EmployeeRelatedLiabilitiesCurrent,950000.000,1010000.000,1070000.000,0.000,,,,,,,,,,,,,,,
