,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayable,559.000,1167.000,2267.000,1192.000,920.000,26.000,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,26.000,1046.000,925.000,12725.000,,450.000,,0.000,900.000,0.000,4389.000,13525.000,5400.000,9174.000,1365.000,13438.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,,2000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-4338.000,-4338.000,-4338.000,-4338.000,-4338.000,-4338.000,-4338.000,,,,,,,,,,,,,,,
AdditionalPaidInCapital,242632.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,269469.000,3102687.000
Assets,272676.000,267896.000,263121.000,239805.000,235918.000,226015.000,193098.000,187598.000,172278.000,171513.000,151266.000,145812.000,131353.000,130198.000,114171.000,107546.000,102992.000,90713.000,74193.000,70926.000,60235.000,713844.000
AssetsCurrent,272676.000,267896.000,263121.000,239805.000,235918.000,226015.000,193098.000,187598.000,172278.000,171513.000,151266.000,145812.000,131353.000,130198.000,114171.000,107546.000,102992.000,90713.000,74193.000,70926.000,60235.000,713784.000
Cash,272676.000,267896.000,263121.000,239478.000,,,,,171951.000,171186.000,151266.000,145812.000,131353.000,130045.000,,,102819.000,90483.000,73823.000,70926.000,60125.000,713784.000
CashAndCashEquivalentsAtCarryingValue,272676.000,,263121.000,239478.000,232720.000,222490.000,189573.000,184400.000,,171186.000,151266.000,145812.000,131353.000,130045.000,113865.000,107294.000,102819.000,90483.000,73823.000,70926.000,60125.000,713784.000
CashCashEquivalentsAndShortTermInvestments,,,,,232720.000,222490.000,189573.000,184400.000,171951.000,,,,,,,,,,,,,
CashFDICInsuredAmount,,,,,,,,,,,,,,,,,,,,,,250000.000
