,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-09-30,2014-12-31,2015-03-31,2015-09-30,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,5800.000,16810.000,23610.000,32570.000,41570.000,46915.000,46726.000,52988.000,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,70331.000,144385.000,181893.000,521938.000,274520.000
AccountsPayableCurrent,5500.000,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,6100.000,15610.000,30610.000,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,11000.000,,,,,
AccountsReceivableNet,,,10000.000,15000.000,20000.000,20000.000,15000.000,11000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,840.000,5314.000
AdditionalPaidInCapital,11700.000,11700.000,11700.000,11700.000,11700.000,11700.000,11700.000,11700.000,11700.000,107841.000,107841.000,143839.000,3619467.000,15692689.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,7500.000,7500.000,8000.000,,,,,
Assets,72306.000,87056.000,58275.000,67925.000,132824.000,125624.000,96341.000,90931.000,56823.000,1062179.000,738457.000,235597.000,1824997.000,824766.000
AssetsCurrent,,39138.000,11607.000,22507.000,39128.000,34428.000,7645.000,4735.000,3127.000,1062179.000,738457.000,235597.000,1745869.000,742693.000
Cash,23138.000,39138.000,1607.000,7507.000,19128.000,,,,127.000,,661128.000,195254.000,43260.000,632424.000
CashAndCashEquivalentsAtCarryingValue,23138.000,39138.000,1607.000,7507.000,19128.000,14428.000,145.000,1235.000,127.000,949810.000,661128.000,195254.000,43260.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,77125.000,0.000
