,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26,2016-09-25,2016-12-25,2017-03-26,2017-06-25
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,339000.000,,,,276000.000,,,,374000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,449000.000,,,,,
AmortizationOfDeferredCharges,184000.000,231000.000,208000.000,198000.000,,,,,,
AmortizationOfFinancingCosts,,,,,146000.000,222000.000,199000.000,196000.000,118000.000,176000.000
AssetImpairmentCharges,15000.000,,193000.000,,201000.000,187000.000,592000.000,947000.000,296000.000,700000.000
BasicEarningsPerShareProForma,0.100,,,,,,,,,
CapitalLeaseObligationsIncurred,1468000.000,,,,1043000.000,,,,2029000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,7146000.000,,,,7515000.000,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,916000.000,,,,,,,,,
ComprehensiveIncomeNetOfTax,3091000.000,6348000.000,8689000.000,8271000.000,7430000.000,9675000.000,10312000.000,10526000.000,7700000.000,8538000.000
CostOfGoodsAndServicesSoldDepreciationAndAmortization,2674000.000,2714000.000,2990000.000,3078000.000,3083000.000,3124000.000,3225000.000,3277000.000,3208000.000,3374000.000
CostOfRevenue,93574000.000,94928000.000,98578000.000,102235000.000,103353000.000,103276000.000,106296000.000,109523000.000,107930000.000,110050000.000
CostOfServicesDirectLabor,30468000.000,31178000.000,32429000.000,32305000.000,33336000.000,34525000.000,35115000.000,35863000.000,36347000.000,36937000.000
DeferredIncomeTaxesAndTaxCredits,,,,,-855000.000,,,,-183000.000,
DepreciationAndAmortization,659000.000,691000.000,725000.000,734000.000,717000.000,716000.000,745000.000,739000.000,725000.000,753000.000
DepreciationDepletionAndAmortization,3333000.000,,,,3800000.000,,,,3933000.000,
DilutedEarningsPerShareProForma,0.090,,,,,,,,,
DirectOperatingCosts,23871000.000,24312000.000,25936000.000,26797000.000,28413000.000,26607000.000,28625000.000,28611000.000,29691000.000,29741000.000
EarningsPerShareBasic,0.000,0.310,0.250,0.590,0.220,0.280,0.280,0.260,0.210,0.230
EarningsPerShareDiluted,0.090,0.170,0.240,0.210,0.210,0.270,0.270,0.250,0.200,0.220
EffectiveIncomeTaxRateContinuingOperations,0.515,0.412,0.274,-0.824,0.341,0.367,0.291,-0.658,0.354,0.244
