,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdvertisingExpense,,,2763.000,,,,489.000,489.000,
AmortizationOfIntangibleAssets,,,,,,,1667.000,,
CashPeriodIncreaseDecrease,,,61907.000,,,,168743.000,,
CostOfGoodsSold,,662.000,25292.000,217.000,,,,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,-0.010,-2.800,-9.310,-2.750,-0.020,-0.570
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,4000.000,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,8.910,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,0.003,,,,,,
GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet,,,,,,,357114.000,645093.000,-7705379.000
GeneralAndAdministrativeExpense,43217.000,74831.000,1479641.000,612306.000,1441718.000,473162.000,23226390.000,548859.000,344514.000
GrossProfit,-109.000,1183.000,24628.000,426.000,,,1396.000,1226.000,91.000
IncomeLossFromContinuingOperations,,,,,,,-23078996.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-44384.000,-74770.000,-1486878.000,-969169.000,-2079272.000,-1298572.000,-23224994.000,-197342.000,-8270344.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-14369.000,,,,-10863.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,-1032.000,,
IncreaseDecreaseInAccruedSalaries,,,43750.000,,,,142083.000,,
IncreaseDecreaseInInterestPayableNet,,,-275.000,,,,3901.000,,
IncreaseDecreaseInInventories,,,-25364.000,,,,1668.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,-2179.000,,
InterestExpense,-1058.000,-1122.000,-48634.000,-70695.000,-173932.000,783351.000,211116.000,294802.000,220542.000
InterestPaid,,,1226.000,,,,15000.000,,
NetCashProvidedByUsedInFinancingActivities,,,59726.000,,,,428350.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,59726.000,,,,428350.000,,
NetCashProvidedByUsedInOperatingActivities,,,2181.000,,,,-259607.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,2181.000,,,,-259607.000,,
NetIncomeLoss,-44384.000,-74770.000,-1486878.000,-969169.000,-2079272.000,-1298572.000,-23078996.000,-197342.000,-8270344.000
OperatingExpenses,43217.000,,,,,,,,
OperatingIncomeLoss,-43326.000,-73648.000,-1455013.000,-611880.000,-1441718.000,-472517.000,-23224994.000,-547633.000,-344423.000
OperatingLeasesRentExpenseNet,,,1388.000,,,,1975.000,1975.000,
OtherExpenses,-1058.000,-1122.000,-31865.000,-357289.000,-637554.000,2879471.000,145998.000,350291.000,7925921.000
ProceedsFromConvertibleDebt,,,100000.000,,,,459000.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,145.000,,,,,,,,
ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets,,,,,,,1667.000,5384.000,4495.000
RepaymentsOfRelatedPartyDebt,,,40274.000,,,,3150.000,,
ResearchAndDevelopmentExpense,,,0.000,,,,0.000,0.000,
Revenues,36.000,1845.000,49920.000,643.000,0.000,1047.000,3063.000,6610.000,4586.000
SalesRevenueNet,36.000,1845.000,49920.000,643.000,0.000,1047.000,3063.000,6610.000,4586.000
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,27581.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,115095072.000,115165072.000,115491472.000,120354571.000,743570.000,-236108432.000,8380084.000,11876700.000,14391367.000
