,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayable,23750.000,,,,,,,
AccountsPayableCurrent,,32000.000,44705.000,35403.000,45030.000,51000.000,57171.000,43764.000
AccruedLiabilities,6204.000,,,,,,,
AccruedLiabilitiesCurrent,,7969.000,9794.000,11599.000,15270.000,17347.000,19420.000,2664.000
AdditionalPaidInCapital,,,36725.000,37022.000,40522.000,-407228.000,-407228.000,16416594.000
Assets,2197.000,1927.000,31717.000,12076.000,12424.000,8123.000,6623.000,88162.000
Cash,2197.000,1927.000,,,12424.000,8123.000,6623.000,88162.000
CashAndCashEquivalentsAtCarryingValue,2197.000,1927.000,31717.000,12076.000,12424.000,8123.000,,88162.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,-5200.000,,,,,
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,700000000.000,700000000.000,700000000.000
CommonStockSharesIssued,5000000.000,5000000.000,5000000.000,5750000.000,2250000.000,450000000.000,450000000.000,310000000.000
CommonStockSharesOutstanding,5000000.000,5000000.000,5000000.000,5750000.000,2250000.000,450000000.000,450000000.000,450000000.000
CommonStockValue,5000.000,5000.000,5750.000,5750.000,2250.000,450000.000,450000.000,310000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-134408.000,-157943.000,-182458.000,-207599.000,-245549.000,-257897.000,-267641.000,-16837178.000
DueToRelatedParties,35000.000,,,,,,,
DueToRelatedPartiesCurrent,,42500.000,50000.000,57500.000,,72500.000,72500.000,2338.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,72500.000,,,
Liabilities,131605.000,154870.000,176900.000,176903.000,215201.000,223248.000,231492.000,198746.000
LiabilitiesAndStockholdersEquity,2197.000,1927.000,31717.000,12076.000,12424.000,8123.000,6623.000,88162.000
NotesPayable,8100.000,,,,,,,
NotesPayableCurrent,,8100.000,8100.000,0.000,10000.000,72407.000,82401.000,150000.000
NotesPayableRelatedPartiesClassifiedCurrent,,64301.000,64301.000,72401.000,72401.000,9994.000,0.000,
NotesPayableRelatedPartiesCurrent,58551.000,,,,,,,
OperatingLossCarryforwards,,,,,,,90997.000,
OperatingLossCarryforwardsValuationAllowance,,,,,,,-90997.000,
OtherNotesPayableCurrent,,,,,,72407.000,,
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,10000000.000,10000000.000,10000000.000,10000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,,,0.000,0.000,,,
PreferredStockSharesOutstanding,,,,0.000,0.000,,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
SharesOutstanding,,,,,,,-224869.000,
StockholdersEquity,,-152943.000,-145183.000,-164827.000,-202777.000,-215125.000,-224869.000,110584.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-129408.000,-152943.000,-145183.000,-164827.000,-202777.000,-215125.000,-224869.000,-110584.000
