,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,71504000.000,71496000.000,92775000.000,85724000.000,114361000.000,98106000.000,111228000.000,131662000.000,132513000.000,123376000.000,135058000.000,,,,151330000.000,,,,157768000.000,,,,,
AccountsNotesAndLoansReceivableNetCurrent,,,92775000.000,85724000.000,114361000.000,98106000.000,111228000.000,131662000.000,132513000.000,123376000.000,135058000.000,131494000.000,142115000.000,138735000.000,151330000.000,137373000.000,144265000.000,147110000.000,157768000.000,154162000.000,151655000.000,156294000.000,173364000.000,152794000.000
AccountsPayableCurrent,109079000.000,128490000.000,148048000.000,144128000.000,166127000.000,164922000.000,167439000.000,255336000.000,237573000.000,201699000.000,254930000.000,280454000.000,283491000.000,292971000.000,288320000.000,250526000.000,304361000.000,290509000.000,280423000.000,327594000.000,313219000.000,354957000.000,356099000.000,347746000.000
AccountsReceivableGrossCurrent,,,94018000.000,86802000.000,115505000.000,99481000.000,112873000.000,134087000.000,134917000.000,126361000.000,137343000.000,133754000.000,144536000.000,141534000.000,154971000.000,141047000.000,147647000.000,151053000.000,160972000.000,156952000.000,154196000.000,159030000.000,176260000.000,155160000.000
AccruedLiabilitiesCurrent,95332000.000,92360000.000,109245000.000,113060000.000,117625000.000,117892000.000,128118000.000,136914000.000,144361000.000,133777000.000,140543000.000,150319000.000,142665000.000,160220000.000,172463000.000,169567000.000,161123000.000,158283000.000,185323000.000,194870000.000,182108000.000,193553000.000,176469000.000,185720000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,137161000.000,143945000.000,155524000.000,160713000.000,163037000.000,178161000.000,165763000.000,171532000.000,177730000.000,187741000.000,190329000.000,196709000.000,203370000.000,212859000.000,223252000.000,228473000.000,235138000.000,244181000.000,251585000.000,259153000.000,264446000.000,277214000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,8000.000,11000.000,16000.000,,0.000,,,,0.000,,,,0.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-21275000.000,-19872000.000,-25201000.000,-28169000.000,-26931000.000,-25200000.000,-15800000.000,-16732000.000,-13850000.000,-14630000.000,-16710000.000,-14344000.000,-17909000.000,-22455000.000,-18671000.000,-24828000.000,-19452000.000,-28479000.000,-31959000.000,-28660000.000,-9331000.000,-6673000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-7969000.000,-6575000.000,-7975000.000,-6119000.000,-6126000.000,,,-29613000.000,-37827000.000,-29612000.000,-23218000.000,-45156000.000,-64075000.000,-94669000.000,-84670000.000,-120977000.000,-118532000.000,-116377000.000,-122445000.000,-128786000.000,-137613000.000,-133476000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-17155000.000,-27986000.000,-29236000.000,-26436000.000,-33160000.000,-34288000.000,-33057000.000,-38819000.000,-48682000.000,-46345000.000,-51677000.000,-44242000.000,-39928000.000,-59500000.000,-81984000.000,-117124000.000,-103341000.000,-145805000.000,-137984000.000,-144856000.000,-154404000.000,-157446000.000,-146944000.000,-140149000.000
