,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1514000.000,,,,1325000.000,,,,1399000.000,,,,1070000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,4000.000,,,,
AllocatedShareBasedCompensationExpense,3106531.000,1610911.000,1500000.000,1700000.000,1400000.000,1300000.000,1300000.000,1400000.000,1400000.000,1500000.000,1400000.000,600000.000,500000.000,2200000.000,1100000.000
AmortizationOfDebtDiscountPremium,,,64000.000,,,,96000.000,,,,94000.000,,,,88000.000
AmortizationOfFinancingCosts,,,127000.000,,,,127000.000,,,,125000.000,,,,
AmortizationOfIntangibleAssets,903929.000,1636667.000,1600000.000,3900000.000,3700000.000,3543000.000,3433000.000,3300000.000,3300000.000,3458000.000,3357000.000,-3400000.000,3400000.000,10073000.000,3359000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,300000.000,600000.000,8200000.000,8100000.000,8400000.000,-23600000.000,1000000.000,1000000.000,1000000.000,-2000000.000,1000000.000,1100000.000,1000000.000,-1200000.000,2100000.000
ComprehensiveIncomeNetOfTax,-1144673.000,-3985117.000,248000.000,5318000.000,663000.000,4378000.000,2462000.000,3431000.000,2910000.000,4915000.000,2692000.000,5029000.000,4349000.000,6054000.000,2745000.000
CostOfRevenue,7671847.000,10290353.000,7598000.000,9292000.000,9174000.000,10386000.000,9453000.000,9908000.000,10249000.000,11579000.000,10183000.000,10638000.000,9826000.000,10646000.000,10245000.000
CostsAndExpenses,22588102.000,19594547.000,17304000.000,22443000.000,23222000.000,22993000.000,22415000.000,23838000.000,23514000.000,25156000.000,23807000.000,24354000.000,23537000.000,26804000.000,26102000.000
CurrentForeignTaxExpenseBenefit,,,200000.000,,,,,,,,,,,,
DepreciationAndAmortization,1848472.000,2585615.000,2578000.000,4832000.000,4668000.000,4474000.000,4381000.000,4265000.000,4283000.000,4289000.000,4356000.000,4061000.000,4083000.000,4108000.000,4115000.000
EarningsPerShareBasic,-0.030,-0.090,0.010,0.130,0.020,0.090,0.060,0.080,0.070,0.110,0.060,0.120,0.110,0.140,0.070
EarningsPerShareDiluted,-0.030,-0.090,0.010,0.130,0.020,0.090,0.060,0.080,0.070,0.100,0.060,0.120,0.110,0.140,0.070
EffectiveIncomeTaxRateContinuingOperations,1.027,-2.218,0.388,0.388,0.388,-0.976,0.395,,,,0.358,,,,0.359
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.350,,,,0.350,,,,0.350,,,,0.350
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,23000.000,,,,9000.000
GainLossOnDispositionOfAssets,-43042.000,,2000.000,-16000.000,-55000.000,-1000.000,3000.000,-34000.000,,,1000.000,-16000.000,9000.000,0.000,
GainsLossesOnExtinguishmentOfDebt,,-1648546.000,,,-1116000.000,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,4429000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-826096.000,85135.000,740000.000,3676000.000,1414000.000,7156000.000,4073000.000,5772000.000,4871000.000,8065000.000,4208000.000,7808000.000,6625000.000,,
IncomeTaxExpenseBenefit,357011.000,4070252.000,492000.000,-1642000.000,751000.000,2828000.000,1611000.000,2341000.000,1961000.000,3129000.000,1508000.000,2779000.000,2276000.000,3809000.000,1684000.000
IncomeTaxesPaid,,,,,,,402000.000,,,,,,,,47000.000
IncreaseDecreaseInAccountsPayable,,,96000.000,,,,-37000.000,,,,424000.000,,,,-752000.000
IncreaseDecreaseInAccountsReceivable,,,-1588000.000,,,,-1426000.000,,,,-569000.000,,,,-1433000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,,,1125000.000,,,,
IncreaseDecreaseInAccruedLiabilities,,,-5909000.000,,,,-5436000.000,,,,-7593000.000,,,,-6569000.000
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,,,,,,,,,1248000.000
IncreaseDecreaseInDueFromRelatedPartiesCurrent,,,-227000.000,,,,4963000.000,,,,115000.000,,,,-99000.000
