,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,25625000.000,17691000.000,13626000.000,21185000.000,15113000.000,16099000.000,15779000.000,25487000.000,19144000.000,28808000.000,17028000.000,24066000.000,19586000.000,16609000.000,21211000.000,26910000.000,18051000.000,17254000.000,19014000.000
AccountsReceivableNetCurrent,92963000.000,99251000.000,94938000.000,104039000.000,101252000.000,93779000.000,94884000.000,96346000.000,93660000.000,95569000.000,91152000.000,87636000.000,100993000.000,97901000.000,109939000.000,127741000.000,123955000.000,129212000.000,120005000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,76547000.000,,,,104825000.000,,,,124573000.000,,,,165323000.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,1082000.000,4497000.000,4061000.000,-4371000.000,4804000.000,7964000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-1082000.000,-4497000.000,-4061000.000,-4371000.000,-4804000.000,-4982000.000,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,673347000.000,671365000.000,673538000.000,670618000.000,673571000.000,676509000.000,683245000.000,688431000.000,696123000.000,701323000.000,713908000.000,717132000.000,705578000.000,685180000.000,690981000.000,694235000.000,696346000.000,693411000.000,683012000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4741000.000,4556000.000,4645000.000,3891000.000,3738000.000,3475000.000,3258000.000,3046000.000,2685000.000,2458000.000,2518000.000,2568000.000,2539000.000,2627000.000,2617000.000,2641000.000,2651000.000,2654000.000,2558000.000
Assets,1828281000.000,1799723000.000,1779049000.000,1794978000.000,1718285000.000,1700392000.000,1690983000.000,1678237000.000,1663300000.000,1641957000.000,1634606000.000,1613749000.000,1606619000.000,1600540000.000,1750779000.000,1718796000.000,1698159000.000,1673960000.000,1626774000.000
AssetsCurrent,187329000.000,177300000.000,174473000.000,200908000.000,138972000.000,136247000.000,140497000.000,142997000.000,138576000.000,122943000.000,126637000.000,119020000.000,127806000.000,131969000.000,148229000.000,176180000.000,175430000.000,170003000.000,150826000.000
BuildingsAndImprovementsGross,,,,8821000.000,,,,8821000.000,,,,8821000.000,,,,8821000.000,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,1147000.000,1121000.000,1121000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredIncomeTaxesAssetLiabilityNet,,238000.000,238000.000,111000.000,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,-213000.000,,,,-233000.000,,,,255000.000,,,,294000.000,301000.000,308000.000,315000.000
CapitalLeaseObligationsNoncurrent,,,,9287000.000,,,,9046000.000,,,,8781000.000,,,,8475000.000,8397000.000,8318000.000,8236000.000
CapitalLeasesContingentRentalPaymentsDue,,,,,,,,,,,,9274000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,14170000.000,,,,13056000.000,,,,11942000.000,,,,10828000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,1114000.000,,,,1114000.000,,,,1114000.000,,,,1114000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,1114000.000,,,,8600000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,1114000.000,,,,1114000.000,,,,8600000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,1114000.000,,,,1114000.000,,,,1114000.000,,,,8600000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,1114000.000,,,,1114000.000,,,,1114000.000,,,,1114000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,8600000.000,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,4670000.000,,,,3777000.000,,,,2906000.000,,,,2059000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,9500000.000,,,,9279000.000,,,,9036000.000,,,,8769000.000,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,26624000.000,,,,39408000.000,,,,57823000.000,,,,85555000.000,,,
CapitalizedComputerSoftwareGross,,,,77372000.000,,,,113825000.000,,,,147828000.000,,,,186076000.000,,,
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,,,,2419000.000,,,,3024000.000,,,,4399000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,57396000.000,42159000.000,43654000.000,62947000.000,1490000.000,5382000.000,8234000.000,13734000.000,8532000.000,716000.000,0.000,2790000.000,0.000,6004000.000,13893000.000,12100000.000,18974000.000,10273000.000,0.000
CashUninsuredAmount,,,,62447000.000,990000.000,4882000.000,7734000.000,13234000.000,8032000.000,216000.000,,2290000.000,,5504000.000,13393000.000,11600000.000,18474000.000,9773000.000,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,2.290,,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,38000.000,,,,38000.000,,,,0.000,,,,0.000,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,58606000.000,58853000.000,58661000.000,57857000.000,58319000.000,58366000.000,58841000.000,59324000.000,60901000.000,61032000.000,61826000.000,61740000.000,61176000.000,60089000.000,60204000.000,60199000.000,60351000.000,59998000.000,62872000.000
CommonStockSharesOutstanding,58606000.000,58853000.000,58661000.000,57857000.000,58319000.000,58366000.000,58841000.000,59324000.000,60901000.000,61032000.000,61826000.000,61740000.000,61176000.000,60089000.000,60204000.000,60199000.000,60351000.000,59998000.000,59266000.000
CommonStockValue,586000.000,589000.000,587000.000,579000.000,583000.000,584000.000,588000.000,593000.000,609000.000,610000.000,618000.000,617000.000,612000.000,601000.000,602000.000,602000.000,604000.000,600000.000,593000.000
DebtInstrumentFaceAmount,,325000000.000,325000000.000,325000000.000,325000000.000,325000000.000,325000000.000,325000000.000,,,,,,,,325000000.000,325000000.000,,
DebtInstrumentInterestRateStatedPercentage,,0.080,0.080,0.080,0.080,0.080,0.080,0.080,,,,0.080,0.080,0.080,,0.080,0.080,,
DeferredRevenue,,57621000.000,56498000.000,62607000.000,73827000.000,65217000.000,65217000.000,70149000.000,67866000.000,66968000.000,66718000.000,62892000.000,70982000.000,72878000.000,89397000.000,91452000.000,94411000.000,91665000.000,86981000.000
DeferredRevenueCurrent,46085000.000,44790000.000,43077000.000,48459000.000,60263000.000,51160000.000,51179000.000,55756000.000,52329000.000,52292000.000,51758000.000,46523000.000,54498000.000,55645000.000,72321000.000,76034000.000,77464000.000,75677000.000,70241000.000
DeferredRevenueNoncurrent,11740000.000,12831000.000,13421000.000,14148000.000,13564000.000,14057000.000,14038000.000,14393000.000,15537000.000,14676000.000,14960000.000,16369000.000,16484000.000,17233000.000,17076000.000,15418000.000,16947000.000,15988000.000,16740000.000
DeferredTaxAssetsGrossCurrent,,,,21025000.000,,,,22182000.000,,,,17330000.000,,,,11584000.000,,,
DeferredTaxAssetsGrossNoncurrent,,,,26472000.000,,,,23327000.000,,,,18723000.000,,,,3684000.000,,,
DeferredTaxAssetsHedgingTransactions,,,,2506000.000,,,,79000.000,,,,,,,,4688000.000,,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,2487000.000,,,,4222000.000,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,15434000.000,,,,11126000.000,,,,4535000.000,,,,5782000.000,5825000.000,6021000.000,5683000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,129635000.000,-129948000.000,-128357000.000,-130263000.000,-125394000.000,-124720000.000,-117037000.000,-124778000.000,-121083000.000,-116902000.000,-113041000.000,-109486000.000,-116607000.000,-113852000.000,,
DeferredTaxAssetsNetCurrent,18314000.000,19027000.000,18726000.000,15434000.000,15406000.000,15462000.000,16291000.000,11126000.000,10795000.000,5113000.000,10579000.000,4535000.000,2764000.000,1269000.000,,11358000.000,,,
DeferredTaxAssetsNetNoncurrent,,,,24566000.000,,,,20004000.000,,,,15311000.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,850000.000,,,,4426000.000,,,,174000.000,,,,148000.000,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,19337000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,,3520000.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpense,,,,7016000.000,,,,4800000.000,,,,4478000.000,,,,3508000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,13360000.000,,,,10712000.000,,,,8652000.000,,,,10272000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,8360000.000,,,,6629000.000,,,,7185000.000,,,,5977000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,847000.000,,,,963000.000,,,,1006000.000,,,,960000.000,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,877000.000,,,,921000.000,,,,1539000.000,,,,226000.000,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,1906000.000,,,,3323000.000,,,,3412000.000,,,,15653000.000,,,
DeferredTaxLiabilities,,,1487000.000,5441000.000,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesCurrent,,,,4714000.000,,,,10135000.000,,,,11256000.000,,,,,,,
DeferredTaxLiabilitiesGrossCurrent,,,,,,,,,,,,,,,,5576000.000,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,,,,,,,132260000.000,,,
DeferredTaxLiabilitiesNoncurrent,126956000.000,133225000.000,133617000.000,154201000.000,,,,145398000.000,,,,136394000.000,,,,116607000.000,,109326000.000,107403000.000
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,,,,,,,,,,,5576000.000,,,
DerivativeLiabilitiesNoncurrent,,1753000.000,6160000.000,6522000.000,7020000.000,7680000.000,4982000.000,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,20709000.000,24383000.000,24307000.000,33265000.000,14656000.000,26772000.000,28971000.000,40085000.000,17143000.000,29819000.000,32734000.000,41587000.000,18277000.000,29511000.000,30119000.000,32784000.000,22644000.000,34402000.000,42013000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,169553000.000,,,,221184000.000,,,,256407000.000,,,,299818000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,84164000.000,,,,51408000.000,,,,38760000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,62723000.000,,,,55042000.000,,,,58831000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,37217000.000,,,,32756000.000,,,,37310000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,41812000.000,,,,37217000.000,,,,41894000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,49205000.000,,,,41812000.000,,,,47715000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,55042000.000,,,,49205000.000,,,,51897000.000,,,
FiniteLivedIntangibleAssetsGross,,,,572924000.000,,,,551347000.000,,,,523847000.000,,,,576225000.000,,,
FiniteLivedIntangibleAssetsNet,,,,403371000.000,,,,330163000.000,,,,267440000.000,,,,276407000.000,,,
FurnitureAndFixturesGross,,,,10502000.000,,,,18914000.000,,,,14130000.000,,,,14806000.000,,,
Goodwill,1034470000.000,1034764000.000,1033189000.000,1027847000.000,1027847000.000,1027847000.000,1027847000.000,1027847000.000,1027847000.000,1027847000.000,1027847000.000,1027847000.000,1027847000.000,1027847000.000,1108360000.000,1058414000.000,1058414000.000,1058414000.000,1058414000.000
IntangibleAssetsNetExcludingGoodwill,464059000.000,443688000.000,423321000.000,403371000.000,384302000.000,365682000.000,347703000.000,330163000.000,313662000.000,297547000.000,282206000.000,267440000.000,253414000.000,239387000.000,291151000.000,276407000.000,261351000.000,246420000.000,231591000.000
Land,,,,1200000.000,,,,1200000.000,,,,1200000.000,,,,1200000.000,,,
LeaseholdImprovementsGross,,,,10608000.000,,,,10849000.000,,,,20700000.000,,,,21904000.000,,,
LettersOfCreditOutstandingAmount,,,,,,,,,,,,,,,,,,,1000000.000
Liabilities,1403547000.000,1380538000.000,1362091000.000,1376365000.000,1297264000.000,1274614000.000,1253179000.000,1244614000.000,1214265000.000,1182637000.000,1155791000.000,1123960000.000,1120711000.000,1128445000.000,1265142000.000,1272309000.000,1246206000.000,1218632000.000,1184088000.000
LiabilitiesAndStockholdersEquity,1828281000.000,1799723000.000,1779049000.000,1794978000.000,1718285000.000,1700392000.000,1690983000.000,1678237000.000,1663300000.000,1641957000.000,1634606000.000,1613749000.000,1606619000.000,1600540000.000,1750779000.000,1718796000.000,1698159000.000,1673960000.000,1626774000.000
LiabilitiesCurrent,301722000.000,296570000.000,298773000.000,318325000.000,185471000.000,189951000.000,196854000.000,225480000.000,199033000.000,220177000.000,219210000.000,217455000.000,233972000.000,210521000.000,239635000.000,266509000.000,247997000.000,263415000.000,275311000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,0.000,,,,,,,,,,,,,,,,
LineOfCredit,,,,,577063000.000,550475000.000,483888000.000,560000000.000,541125000.000,497250000.000,468375000.000,439500000.000,441870000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,
LineOfCreditFacilityAmountOutstanding,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,,,,,
LineOfCreditFacilityFairValueOfAmountOutstanding,,,,,55000000.000,55000000.000,90000000.000,,,,,,,,,,,,
LongTermDebt,,931825000.000,905238000.000,903650000.000,957063000.000,930475000.000,898888000.000,885000000.000,866125000.000,822250000.000,793375000.000,764500000.000,766870000.000,786750000.000,899875000.000,881000000.000,867730000.000,832292000.000,789105000.000
LongTermDebtCurrent,,-6350000.000,-6350000.000,-6350000.000,-6350000.000,-6350000.000,-6350000.000,15500000.000,15500000.000,15500000.000,15500000.000,15500000.000,33308000.000,18625000.000,20187000.000,29583000.000,23313000.000,24875000.000,26438000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,903250000.000,878250000.000,325000000.000,325000000.000,325000000.000,325000000.000,610000000.000,595000000.000,555000000.000,530000000.000,177000000.000,167000000.000,167000000.000,167000000.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,3175000.000,1588000.000,6350000.000,4763000.000,3175000.000,1588000.000,15500000.000,,,,,,,,29583000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,6350000.000,6350000.000,553250000.000,553250000.000,528250000.000,463250000.000,194250000.000,194250000.000,194250000.000,194250000.000,328000000.000,328000000.000,328000000.000,328000000.000,163529000.000,163529000.000,163529000.000,162779000.000
