,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2239000.000,3237000.000,3537000.000,6189000.000,6074000.000,8970000.000,9106000.000,6793000.000
AccountsReceivableNetCurrent,,,,,2952000.000,1679000.000,2129000.000,3349000.000
AccruedBonusesCurrent,,,,828000.000,2281000.000,2887000.000,2210000.000,730000.000
AccruedLiabilitiesCurrent,1671000.000,2681000.000,2228000.000,2212000.000,5536000.000,6637000.000,8879000.000,6488000.000
AccruedMarketingCostsCurrent,,685000.000,157000.000,99000.000,1064000.000,515000.000,801000.000,839000.000
AccruedProfessionalFeesCurrent,145000.000,109000.000,209000.000,134000.000,185000.000,267000.000,416000.000,489000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1074000.000,,,,1332000.000,
AdditionalPaidInCapital,212523000.000,213027000.000,214062000.000,266376000.000,267815000.000,269929000.000,358063000.000,360600000.000
Assets,114174000.000,107050000.000,97718000.000,136343000.000,119723000.000,98725000.000,162017000.000,139848000.000
AssetsCurrent,113632000.000,106326000.000,96883000.000,135551000.000,116450000.000,95369000.000,158575000.000,136466000.000
CashAndCashEquivalentsAtCarryingValue,112413000.000,105460000.000,95697000.000,134730000.000,110747000.000,91028000.000,153225000.000,129558000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,12.270,,,,12.270,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,2445.000,,,,2445.000,
CommonStockCapitalSharesReservedForFutureIssuance,,,2844.000,,,,3714.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,,0.001,0.001
CommonStockSharesAuthorized,113000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000
CommonStockSharesIssued,20687787.000,20687829.000,20739351.000,23513105.000,23528119.000,23588985.000,29364100.000,29458557.000
CommonStockSharesOutstanding,20687787.000,20687829.000,20739351.000,23513105.000,23528119.000,23588985.000,29364100.000,29458557.000
CommonStockValue,20000.000,20000.000,21000.000,24000.000,24000.000,24000.000,29000.000,29000.000
DebtCurrent,,,2667000.000,,,,,
DebtLongtermAndShorttermCombinedAmount,,,6813000.000,,,,,
