,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,4600000.000,5400000.000,5284000.000,7186000.000,5972000.000,6793000.000,,,6286000.000
AmortizationOfFinancingCosts,244000.000,,,,366000.000,,,,631000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-67853000.000,,,,7595000.000,,,,-14042000.000
CostOfRevenue,11689000.000,11292000.000,,,,,,,
CostOfServicesDirectLabor,,,,,,,1000000.000,,1200000.000
DepreciationAndAmortization,14582000.000,15091000.000,21561000.000,35436000.000,23823000.000,24140000.000,26136000.000,25762000.000,27536000.000
DepreciationDepletionAndAmortization,14582000.000,,,,23823000.000,,,,27536000.000
DirectOperatingCosts,,,1609000.000,,49141000.000,42597000.000,33213000.000,36636000.000,47554000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,,,,,,,,57633000.000
DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,0.180,0.190,,,0.235,0.250,0.265,,0.300
GasGatheringTransportationMarketingAndProcessingRevenue,,,59220000.000,,69116000.000,202000.000,193000.000,-68676000.000,135000.000
GeneralAndAdministrativeExpense,9501000.000,9917000.000,13842000.000,17946000.000,13091000.000,13305000.000,13316000.000,14451000.000,14457000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,0.000,,,,
IncomeLossAttributableToParent,15648000.000,19450000.000,42648000.000,81359000.000,42918000.000,49912000.000,70524000.000,73349000.000,75091000.000
IncomeLossFromEquityMethodInvestments,,,,,,484000.000,1544000.000,,2231000.000
IncreaseDecreaseInAccountsPayable,168000.000,,,,116000.000,,,,2504000.000
IncreaseDecreaseInAccountsReceivable,,,,,-1415000.000,,,,-40000.000
IncreaseDecreaseInAccruedLiabilities,4837000.000,,,,-446000.000,,,,-5540000.000
IncreaseDecreaseInDueFromAffiliatesCurrent,1170000.000,,,,-2267000.000,,,,7361000.000
IncreaseDecreaseInDueToAffiliates,641000.000,,,,1598000.000,,,,-765000.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,,5874000.000
IncreaseDecreaseInPrepaidExpense,-162000.000,,,,336000.000,,,,-31000.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,,,,,1259000.000,,,,
InterestExpense,823000.000,843000.000,2044000.000,4448000.000,3461000.000,,,,
InterestIncomeExpenseNet,,,,,,-3879000.000,-5303000.000,,-8836000.000
InterestPaid,579000.000,,,,3686000.000,,,,19668000.000
MarineServicesRevenue,,,627000.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,-14336000.000,,,,20239000.000,,,,155486000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-14336000.000,,,,20239000.000,,,,155486000.000
NetCashProvidedByUsedInInvestingActivities,-93252000.000,,,,-94992000.000,,,,-269276000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-93252000.000,,,,-94992000.000,,,,-269276000.000
NetCashProvidedByUsedInOperatingActivities,39735000.000,,,,82348000.000,,,,99748000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,39735000.000,,,,82348000.000,,,,99748000.000
NetIncomeLossAllocatedToLimitedPartners,15648000.000,,,,,,,,
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,,,,,,,0.350
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,,,0.350
OperatingExpenses,35772000.000,36300000.000,37012000.000,110977000.000,89451000.000,83503000.000,76192000.000,82954000.000,93073000.000
OperatingIncomeLoss,16471000.000,20293000.000,44692000.000,85807000.000,46379000.000,53307000.000,74283000.000,84142000.000,81696000.000
PartnersCapitalAccountDistributions,-14322000.000,,,,39725000.000,,,,57633000.000
PartnersCapitalAccountPublicSaleOfUnits,,,,,,,,,223119000.000
PartnersCapitalAccountUnitsSoldInPublicOffering,,,,,8000000.000,,,,
PaymentsOfCapitalDistribution,14322000.000,,,,,,,,
PaymentsOfDividends,,,,,39725000.000,,,,57633000.000
PaymentsOfFinancingCosts,14000.000,,,,,,,,
PaymentsToAcquireInterestInJointVenture,,,,,,,,,159889000.000
PaymentsToAcquireOtherProductiveAssets,7515000.000,,,,9270000.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,126014000.000,,,,48686000.000,,,,66559000.000
PaymentsToAcquireWaterSystems,,,,,37036000.000,,,,36954000.000
ProceedsFromIssuanceOfCommonLimitedPartnersUnits,,,,,,,19600000.000,,223119000.000
ProceedsFromLongTermLinesOfCredit,,,,,60000000.000,,,,
ProceedsFromPaymentsForOtherFinancingActivities,,,,,-36000.000,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,,,-10000000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,3800000.000,5800000.000,11600000.000,23000000.000,12400000.000,12400000.000,12200000.000,12600000.000,13000000.000
RevenueFromRelatedParties,52243000.000,56593000.000,81039000.000,196289000.000,135555000.000,136608000.000,150282000.000,163072000.000,
Revenues,,,81704000.000,,135830000.000,136810000.000,150475000.000,167096000.000,174769000.000
SalesRevenueNet,,,81704000.000,,135830000.000,136810000.000,150475000.000,167096000.000,174769000.000
ShareBasedCompensation,4623000.000,5388000.000,5284000.000,7175000.000,5972000.000,6793000.000,6599000.000,6685000.000,6286000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,21940.000,,,,11820.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,29.000,,,,29.000,,,,
StockGrantedDuringPeriodValueSharebasedCompensation,,,,,5972000.000,,,,6286000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,151882000.000,151882000.000,,,,,,,183033000.000
WeightedAverageLimitedPartnershipUnitsOutstandingDiluted,151882627.000,151899000.000,,,,,,,183447000.000
