,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,1154745.000,1179663.000
AccountsReceivableNetCurrent,29795.000,18017.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,269959.000,272349.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2236.000,1045.000
AdditionalPaidInCapitalCommonStock,719702.000,719702.000
Assets,1465735.000,1360756.000
AssetsCurrent,1337082.000,1235189.000
CashAndCashEquivalentsAtCarryingValue,364737.000,291577.000
CommonStockNoParValue,0.000,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010
ConvertibleDebtNoncurrent,429295.000,437131.000
DebtInstrumentUnamortizedDiscount,88805.000,80969.000
DeferredRevenueCurrent,1835.000,7510.000
DepositsAssetsNoncurrent,6666.000,6666.000
DerivativeLiabilitiesNoncurrent,559004.000,537663.000
DueToRelatedPartiesCurrent,1288700.000,1445199.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,7348.000,8045.000
FiniteLivedIntangibleAssetsNet,106589.000,105892.000
InventoryNet,635.000,5899.000
Liabilities,3787736.000,3961323.000
LiabilitiesAndStockholdersEquity,1465735.000,1360756.000
LiabilitiesCurrent,2799437.000,2986529.000
LiabilitiesNoncurrent,988299.000,974794.000
MarketableSecuritiesCurrent,911030.000,899645.000
MinorityInterest,-1525483.000,-1560087.000
OtherAssetsNoncurrent,113255.000,112558.000
PreferredStockParOrStatedValuePerShare,1.000,1.000
PreferredStockSharesAuthorized,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,30885.000,20051.000
PropertyPlantAndEquipmentNet,15398.000,13009.000
RetainedEarningsAccumulatedDeficit,-26715169.000,-26957940.000
StockholdersEquity,-796518.000,-1040480.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2322001.000,-2600567.000
TreasuryStockShares,3000.000,3000.000
TreasuryStockValue,-28800.000,-28800.000
