,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsAndNotesReceivableNet,,,,,,,,,,,,,,,,7041.000,7041.000,7041.000
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,258187.000,232392.000,266731.000,194212.000,476889.000,206654.000,289907.000,225253.000,207862.000,176706.000,194149.000
AccountsPayableAndAccruedLiabilitiesCurrent,1160.000,1160.000,160.000,1215.000,160.000,160.000,,426675.000,388312.000,492194.000,298219.000,336883.000,429137.000,419964.000,661032.000,760617.000,802824.000,930428.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,1251.000,3167.000,,,,,,
AccountsPayableInterestBearingInterestRate,,,,,,,,0.045,0.045,0.045,0.045,0.045,0.045,,,,,
AccountsPayableOtherCurrent,,,,,,,,,,,,10000.000,10000.000,,,,,
AccountsReceivableNet,,,,,,,,0.000,,,,,,,7041.000,,,
AccruedBonusesCurrentAndNoncurrent,,,,,,,,,,,787510.000,863622.000,,,1187749.000,,,
AccruedLiabilitiesCurrent,,,,,,,,32371.000,28581.000,17791.000,42001.000,16000.000,24565.000,538580.000,535309.000,512372.000,433600.000,807626.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,10255.000,12622.000,15340.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,-262002.000,-279566.000,-298497.000,-314321.000,-330146.000,-345428.000,-353865.000,-367995.000,-381936.000,392266.000,400695.000
AdditionalPaidInCapitalCommonStock,10450.000,17865.000,49653.000,49878.000,50103.000,50328.000,,216329.000,335543.000,351392.000,425767.000,517481.000,561177.000,666729.000,692635.000,822253.000,916416.000,961591.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,,,,,,,,,,193537.000,295472.000,,,,,
Assets,10145.000,17515.000,46079.000,32871.000,13693.000,8855.000,,479672.000,706898.000,510030.000,473992.000,699801.000,356114.000,3546684.000,2762411.000,2669456.000,2537795.000,1262224.000
AssetsCurrent,10145.000,17515.000,46079.000,32871.000,13693.000,8855.000,,293457.000,529957.000,352020.000,322956.000,564953.000,236910.000,510190.000,330362.000,313245.000,253871.000,280144.000
AssetsHeldForSaleCapitalLeasedAssetsNet,,,,,,,,52777.000,50429.000,45280.000,43325.000,38923.000,34521.000,30119.000,,,,
CapitalLeaseObligationsCurrent,,,,,,,,18772.000,20949.000,21364.000,20178.000,18900.000,16799.000,14262.000,11963.000,10058.000,8692.000,7128.000
CapitalLeaseObligationsNoncurrent,,,,,,,,32040.000,29480.000,23916.000,20030.000,16009.000,12683.000,9654.000,7463.000,5686.000,3991.000,2525.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,60318.000,59040.000,52594.000,42679.000,39702.000,33265.000,25775.000,21577.000,17550.000,13751.000,10365.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,24152.000,12892.000,6446.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,1036.000,1036.000,1036.000,,,,,,,
