,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
CapitalizedComputerSoftwareAmortization,,,,,,,259498.000,196358.000,145019.000,133494.000,182277.000,195455.000,220786.000,176985.000,237282.000,241139.000,222061.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,769346.000,,,,-581193.000,,,,50878.000,,,,-610430.000,,
ComprehensiveIncomeNetOfTax,-267966.000,-71482.000,24719.000,326232.000,33799.000,92265.000,-443480.000,-349712.000,-393626.000,57921.000,978566.000,-295953.000,-154686.000,1780364.000,-17819.000,-322862.000,-549227.000
CostOfGoodsAndServicesSold,1063016.000,1089661.000,1154911.000,1147378.000,946026.000,1028816.000,1042327.000,1009640.000,883990.000,857572.000,1029943.000,1038005.000,1122567.000,1110429.000,1066331.000,1041759.000,971172.000
CostsAndExpenses,,,4034031.000,4132317.000,3787272.000,3899615.000,4223116.000,4105051.000,3826609.000,3949306.000,4248444.000,4297473.000,4226618.000,4224536.000,3989433.000,4129642.000,3922558.000
DeferredIncomeTaxExpenseBenefit,,,-22623.000,,,,-53595.000,,,,-23867.000,,,,-29782.000,,
DepreciationAndAmortization,502692.000,504787.000,445550.000,451336.000,461501.000,467096.000,503986.000,474186.000,422525.000,434995.000,466665.000,462002.000,480315.000,468890.000,430892.000,407150.000,405378.000
EarningsPerShareBasic,,,,,,,,,,,0.030,,,,0.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,0.000,0.010,0.010,0.000,-0.020,-0.010,-0.010,0.000,,-0.010,-0.010,,,-0.010,-0.020
EarningsPerShareDiluted,,,,,,,,,,,0.030,,,,0.000,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,113963.000,,,,-136797.000,,,,877.000,,,,-108771.000,,
GrossProfit,,,,3308436.000,3004689.000,,2842999.000,2874336.000,2756219.000,3215913.000,2915526.000,3046064.000,2987148.000,5048887.000,3032993.000,2652813.000,2520681.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerBasicShare,,,,0.010,0.010,,-0.020,-0.010,-0.010,0.000,0.030,-0.010,-0.010,0.070,0.000,-0.010,-0.020
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerDilutedShare,,,,0.010,0.010,,-0.020,-0.010,-0.010,0.000,0.030,-0.010,-0.010,0.060,0.000,-0.010,-0.020
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,-437547.000,-425626.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-180696.000,-161320.000,336730.000,326596.000,163406.000,107847.000,-336644.000,-219851.000,-187669.000,113668.000,1021905.000,-219008.000,-120682.000,1928109.000,109163.000,,
IncomeTaxExpenseBenefit,101002.000,17518.000,223200.000,56573.000,-1993.000,60533.000,215747.000,131465.000,105223.000,19879.000,42043.000,70897.000,85892.000,169298.000,99175.000,-36869.000,79099.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,,,,,,,,,,498200.000,,,,,,
IncomeTaxesPaid,,,,,,,61700.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,-44637.000,,,,-139549.000,,,,165420.000,,,,34486.000,,
IncreaseDecreaseInAccountsReceivable,,,-710299.000,,,,-439622.000,,,,6615663.000,,,,-130726.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,57074.000,,,,213896.000,,,,-434427.000,,,,111442.000,,
IncreaseDecreaseInDeferredRevenue,,,-517508.000,,,,-651532.000,,,,5285728.000,,,,-565813.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,162625.000,,,,53096.000,,,,211747.000,,,,-76470.000,,
IncreaseDecreaseInOtherOperatingAssets,,,-21835.000,,,,-46706.000,,,,-96196.000,,,,-65478.000,,
IncreaseDecreaseInPrepaidExpense,,,-107921.000,,,,88835.000,,,,-65196.000,,,,46064.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,1016227.000,833545.000,,,,0.000,,1444417.000,,,,2359741.000,,
InterestExpense,5202.000,4100.000,-2924.000,3099.000,-207.000,-28905.000,,,,,,,,,,,
InterestIncomeExpenseNet,1627.000,1627.000,,,,,,,-1269.000,,-19869.000,-5604.000,-3779.000,-6671.000,-728.000,-2477.000,5079.000
InterestIncomeOther,,,,,,,-1146.000,1224.000,,,,,,,,,
LegalFees,,,,,,,250000.000,,,,,,,,,,
LitigationSettlementAmount,,,,,,,,,,,,3100000.000,,,,,
LitigationSettlementExpense,,,,,,,,,,,1755251.000,1755251.000,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,-718628.000,,,,6902.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,-718628.000,,,,6902.000,,
NetCashProvidedByUsedInInvestingActivities,,,-305021.000,,,,-348699.000,,,,-435378.000,,,,-270613.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-305021.000,,,,-348699.000,,,,-435378.000,,,,-270613.000,,
NetCashProvidedByUsedInOperatingActivities,,,960404.000,,,,-95697.000,,,,1204007.000,,,,-237948.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,960404.000,,,,-95697.000,,,,1204007.000,,,,-237948.000,,
NetIncomeLoss,-281698.000,-178838.000,113530.000,270023.000,165399.000,47314.000,-552391.000,-351316.000,-292892.000,93789.000,979862.000,-289905.000,-206574.000,1758811.000,9988.000,-400678.000,-504725.000
OperatingIncomeLoss,-175494.000,-158214.000,333806.000,323497.000,163443.000,85140.000,-337790.000,-221075.000,-186400.000,124179.000,-302975.000,-213404.000,-116903.000,1934780.000,109891.000,-435070.000,-430705.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-13732.000,-107356.000,88811.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,56209.000,-131600.000,,108911.000,1604.000,-100734.000,-35868.000,-1296.000,-6048.000,51888.000,21553.000,-27807.000,77816.000,-44502.000
OtherNonoperatingIncome,,,,,-244.000,,,,0.000,,1344749.000,1344749.000,0.000,,,,
OtherNonoperatingIncomeExpense,,994.000,2924.000,-3099.000,-37.000,,1146.000,1224.000,-1269.000,,1324880.000,-5604.000,-3779.000,29252.000,-728.000,,
PaymentsToAcquireProductiveAssets,,,305021.000,,,,348699.000,,,,435378.000,,,,270613.000,,
ProceedsFromStockOptionsExercised,,,,,,,,,,,,,,,20947.000,,
ProvisionForDoubtfulAccounts,,,10891.000,,,,7780.000,,,,-1955.000,,,,1145.000,,
RepaymentsOfNotesPayable,,,,,,,,,,,13262.000,,,,14045.000,,
ResearchAndDevelopmentExpense,699379.000,617906.000,592568.000,753971.000,726500.000,701565.000,808979.000,709862.000,769910.000,592800.000,821845.000,870017.000,756938.000,606246.000,662863.000,704619.000,638006.000
Revenues,4000590.000,,,4455814.000,3950715.000,,3885326.000,3883976.000,3640209.000,4073485.000,3945469.000,4084069.000,4109715.000,6159316.000,4099324.000,3694572.000,3491853.000
SalesRevenueNet,4000590.000,,,4455814.000,3950715.000,,3885326.000,3883976.000,3640209.000,4073485.000,3945469.000,4084069.000,4109715.000,6159316.000,4099324.000,3694572.000,3491853.000
SellingGeneralAndAdministrativeExpense,1969685.000,2320750.000,1841002.000,1779632.000,1653245.000,1702138.000,1867824.000,1911363.000,1750184.000,2063939.000,1929991.000,1927449.000,1866798.000,2038971.000,1829347.000,1976114.000,1908002.000
ShareBasedCompensation,,,,10080.000,19065.000,,15529.000,15528.000,,,15209.000,,,,30400.000,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,,,,,,,,,,0.080,,,,0.080,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,,,,,,,,,,0.400,,,,0.390,,
StockOptionPlanExpense,,,10081.000,,,,15529.000,,15528.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,29258021.000,30054248.000,29871566.000,-59190792.000,29038021.000,29038966.000,29039021.000,-58047525.000,30656438.000,29212021.000,29212800.000,-57392176.000,31610265.000,29573466.000,29729201.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,29212021.000,29212800.000,,,29573466.000,29729201.000
WeightedAverageNumberOfSharesOutstandingBasic,,,29038021.000,29038021.000,29038021.000,-58076042.000,29038021.000,29038966.000,29039021.000,-58047525.000,29212021.000,29212021.000,29212800.000,-58420657.000,29250524.000,29573466.000,29729201.000
