,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2187000.000,2800000.000,1544000.000,2415000.000,2577000.000,2588000.000,2674000.000,2707000.000,3004000.000,4350000.000,3257000.000
AccountsReceivableNetCurrent,10504000.000,14270000.000,15458000.000,16217000.000,19769000.000,25142000.000,25072000.000,25643000.000,30436000.000,38984000.000,34935000.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,,,4900000.000,,,,4800000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5588000.000,4366000.000,4999000.000,5702000.000,6381000.000,6994000.000,8005000.000,9501000.000,11124000.000,12798000.000,14723000.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,-380000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-106000.000,-145000.000,-380000.000,-458000.000,-544000.000,-805000.000,-305000.000,-446000.000,-533000.000,-864000.000,-708000.000
AdditionalPaidInCapital,19627000.000,265113000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,304715000.000,307295000.000,314787000.000,322833000.000,331730000.000,342435000.000,354743000.000,365444000.000,379459000.000
AllowanceForDoubtfulAccountsReceivableCurrent,166000.000,218000.000,206000.000,233000.000,277000.000,371000.000,409000.000,306000.000,520000.000,617000.000,748000.000
AssetRetirementObligationsNoncurrent,,,,,,,,,,591000.000,611000.000
Assets,58938000.000,174858000.000,209072000.000,208857000.000,207837000.000,220379000.000,229992000.000,236534000.000,247786000.000,259755000.000,275281000.000
AssetsCurrent,32008000.000,149509000.000,164176000.000,140760000.000,137323000.000,145754000.000,151738000.000,161693000.000,164062000.000,176253000.000,179769000.000
AssetsFairValueDisclosure,,,,,121599000.000,121552000.000,122116000.000,122394000.000,122531000.000,122626000.000,127915000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,1000.000,0.000,2000.000,,37000.000,87000.000,18000.000,,4000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,27000.000,160000.000,239000.000,388000.000,91000.000,32000.000,107000.000,204000.000,157000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,25781000.000,78093000.000,89432000.000,89926000.000,89800000.000,89283000.000,90313000.000,90570000.000,91000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,19061000.000,42466000.000,43712000.000,40858000.000,35134000.000,30430000.000,37704000.000,35876000.000,37941000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,19038000.000,42342000.000,43498000.000,40566000.000,35113000.000,30507000.000,37669000.000,35718000.000,37846000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,6720000.000,35627000.000,45720000.000,49068000.000,54666000.000,58853000.000,52609000.000,54694000.000,53059000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,6717000.000,35591000.000,45697000.000,48972000.000,54633000.000,58831000.000,52555000.000,54648000.000,53001000.000
AvailableForSaleSecuritiesDebtSecurities,,,25755000.000,77933000.000,89195000.000,89538000.000,89746000.000,89338000.000,90224000.000,90366000.000,90847000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,6717000.000,35591000.000,45697000.000,48972000.000,54633000.000,58831000.000,52555000.000,54648000.000,53001000.000
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,,19038000.000,42342000.000,43498000.000,40566000.000,35113000.000,30507000.000,37669000.000,35718000.000,37846000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,50000.000,,,,,
CapitalLeaseObligations,,178000.000,,376000.000,613000.000,819000.000,,,,1071000.000,
CapitalLeaseObligationsCurrent,98000.000,100000.000,101000.000,235000.000,397000.000,542000.000,649000.000,714000.000,764000.000,796000.000,790000.000
CapitalLeaseObligationsNoncurrent,104000.000,78000.000,53000.000,141000.000,216000.000,277000.000,285000.000,259000.000,247000.000,275000.000,288000.000
CapitalLeasesFutureMinimumPaymentsDue,,187000.000,,389000.000,635000.000,848000.000,,,,1111000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,107000.000,,,,561000.000,,,,827000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,0.000,,0.000,0.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,0.000,,0.000,0.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,0.000,,50000.000,147000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,80000.000,,217000.000,385000.000,287000.000,,,,284000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,0.000,,0.000,0.000,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,9000.000,,13000.000,22000.000,29000.000,,,,40000.000,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,122000.000,103000.000,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,339000.000,,,,508000.000,,,,1200000.000,
CapitalizedComputerSoftwareAccumulatedAmortization,8685000.000,9786000.000,10848000.000,11943000.000,12902000.000,14082000.000,15277000.000,16347000.000,17485000.000,18629000.000,19982000.000
CapitalizedComputerSoftwareGross,13490000.000,14219000.000,15073000.000,16176000.000,17370000.000,18737000.000,20363000.000,21337000.000,23325000.000,25152000.000,27054000.000
CapitalizedComputerSoftwareNet,4805000.000,4433000.000,4225000.000,4233000.000,4468000.000,4655000.000,5086000.000,4990000.000,5840000.000,6523000.000,7072000.000
Cash,12379000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,123721000.000,129375000.000,74235000.000,58809000.000,55580000.000,53019000.000,58661000.000,61439000.000,59702000.000,69786000.000
CashAndCashEquivalentsFairValueDisclosure,,0.000,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,5977000.000,,,,5034000.000,,,,4973000.000,
CommonStockParOrStatedValuePerShare,,0.001,,,,0.001,,,,0.001,
CommonStockSharesAuthorized,,500000000.000,,,,500000000.000,,,,500000000.000,
CommonStockSharesIssued,,31431000.000,,,,34313000.000,,,,35784000.000,
CommonStockSharesOutstanding,,31431000.000,,,,34313000.000,,,,35784000.000,
CommonStockValue,6000.000,32000.000,32000.000,33000.000,34000.000,34000.000,35000.000,35000.000,35000.000,36000.000,36000.000
