,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,0.000,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,786000.000,,,,252000.000,,944000.000,,,,2224000.000,,,,1636000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,296000.000,,,,388000.000,,2000.000,,,,695000.000,,,,
AllocatedShareBasedCompensationExpense,786000.000,797000.000,785000.000,832000.000,252000.000,,944000.000,,,,2100000.000,2100000.000,1500000.000,1600000.000,1600000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,261000.000,,50000.000,3000.000,62000.000,25000.000,129000.000,24000.000,21000.000,20000.000,344000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,-15000.000,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,385000.000,,,,111000.000,,594000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,,,,,,-316000.000
AmortizationOfESOPAward,328000.000,,,,410000.000,,466000.000,,,,490000.000,,,,571000.000
AmortizationOfIntangibleAssets,112000.000,,,,106000.000,,100000.000,,,,114000.000,,,,98000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,2530800.000,2456600.000,3933600.000,3281500.000,-6992193.000,1011400.000,1032080.000,1020340.000,-2286087.000,40000.000
AssetImpairmentCharges,156000.000,,,,107000.000,,482000.000,,,,203000.000,,,,64000.000
AvailableForSaleSecuritiesGrossRealizedGains,1600000.000,363000.000,394000.000,743000.000,55000.000,30000.000,,46000.000,13000.000,,74000.000,260000.000,18000.000,141000.000,
AvailableForSaleSecuritiesGrossRealizedLosses,55000.000,41000.000,42000.000,-10000.000,,,,3000.000,0.000,,23000.000,105000.000,1000.000,58000.000,
BankOwnedLifeInsuranceIncome,765000.000,824000.000,999000.000,1019000.000,984000.000,971000.000,941000.000,941000.000,947000.000,938000.000,989000.000,1004000.000,1008000.000,997000.000,2458000.000
CashAcquiredFromAcquisition,,,,,,,,,,,55479000.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-62842000.000,,,,-122000.000,,16372000.000,,,,62800000.000,,,,-44779000.000
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,1523000.000,1454000.000,,,,,,,,,,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,1385000.000,,1287000.000,,1143000.000,,,,1280000.000,1439000.000,1294000.000,1212000.000,1452000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToFromNonaccretableDifference,,,,,,,,,,,,,0.000,,
CommonStockDividendsPerShareDeclared,0.060,,,,0.060,,0.070,,,,0.070,,,,0.080
ComprehensiveIncomeNetOfTax,902000.000,-8624000.000,2091000.000,1897000.000,6507000.000,1962000.000,7775000.000,734000.000,6748000.000,2053000.000,7991000.000,8674000.000,6767000.000,1352000.000,10552000.000
DemutualizationCostAndExpense,11500000.000,,,,,,,,,,,,,,
DepreciationNonproduction,855000.000,,,,926000.000,,870000.000,,,,885000.000,,,,838000.000
DividendsCommonStock,3280000.000,,,,3295000.000,,3151000.000,,,,3175000.000,,,,3666000.000
EarningsPerShareBasic,0.090,0.080,0.090,0.090,0.100,0.100,0.110,0.100,0.110,0.140,0.080,0.160,0.160,0.190,0.220
EarningsPerShareBasicAndDiluted,0.090,,,,,,,,,,,,,,
EarningsPerShareDiluted,0.090,0.080,0.090,0.080,0.100,0.100,0.110,0.100,0.110,0.130,0.080,0.150,0.160,0.180,0.210
EquipmentExpense,429000.000,454000.000,432000.000,436000.000,419000.000,404000.000,381000.000,369000.000,349000.000,329000.000,354000.000,371000.000,349000.000,347000.000,305000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,296000.000,,,,388000.000,,2000.000,,,,695000.000,,,,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,-1708000.000
FederalDepositInsuranceCorporationPremiumExpense,387000.000,365000.000,379000.000,301000.000,309000.000,323000.000,389000.000,397000.000,366000.000,398000.000,475000.000,487000.000,256000.000,276000.000,258000.000
FeesAndCommissions,711000.000,773000.000,801000.000,897000.000,1029000.000,983000.000,925000.000,976000.000,1047000.000,997000.000,1198000.000,1174000.000,1255000.000,1307000.000,1218000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,385000.000,,,,-111000.000,,594000.000,,,,261000.000,,,,
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,6317000.000,2764000.000,136000.000,1192000.000,,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,6317000.000,2764000.000,136000.000,1692000.000,,,,,
GainLossOnSaleOfInvestments,,,,,,,129000.000,,,,0.000,,,,
GainLossOnSaleOfLoansAndLeases,13000.000,,,,0.000,,,,,,,,,,
GainLossOnSaleOfSecuritiesNet,1813000.000,385000.000,743000.000,276000.000,124000.000,-233000.000,61000.000,-7000.000,-388000.000,-5000.000,2000.000,247000.000,362000.000,202000.000,408000.000
HeldToMaturitySecuritiesUnrecognizedHoldingGains,,,,,,,,,,,158000.000,,,,
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,,,,,,,,,,0.000,,,,
HeldtomaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLoss,,,,,,,,,,,,,,,74000.000
ImpairedFinancingReceivableAverageRecordedInvestment,51400000.000,,,,38000000.000,,32361000.000,31673000.000,33096000.000,-65152000.000,30394000.000,32067000.000,31143000.000,-63735000.000,25463000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,592000.000,516000.000,424000.000,468000.000,457000.000,417000.000,224000.000,487000.000,340000.000,422000.000,289000.000,289000.000,235000.000,130000.000,250000.000
ImpairmentOfInvestments,72000.000,362000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,7378000.000,6827000.000,7782000.000,7896000.000,8807000.000,7225000.000,7588000.000,7705000.000,7192000.000,9021000.000,5589000.000,10666000.000,11069000.000,12471000.000,12908000.000
IncomeTaxExpenseBenefit,2586000.000,2528000.000,2682000.000,2940000.000,3588000.000,2496000.000,2586000.000,3410000.000,2515000.000,3464000.000,1929000.000,3681000.000,3782000.000,4273000.000,2960000.000
IncomeTaxesPaid,4096000.000,,,,4053000.000,,0.000,,,,1015000.000,,,,2900000.000
IncreaseDecreaseInAccruedInterestReceivableNet,154000.000,,,,-12000.000,,-69000.000,,,,-488000.000,,,,80000.000
IncreaseDecreaseInBrokerageReceivables,46553000.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInCustomerAdvances,2456000.000,,,,2254000.000,,2357000.000,,,,2104000.000,,,,2978000.000
IncreaseDecreaseInDeposits,-42752000.000,,,,-7915000.000,,157584000.000,,,,34633000.000,,,,-37317000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,4189000.000,,,,290000.000,,-395000.000,,,,-1239000.000,,,,-3221000.000
IncreaseDecreaseInOtherOperatingAssets,1671000.000,,,,35000.000,,-3815000.000,,,,-158000.000,,,,-422000.000
