,2011-03-31,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,2580000.000,,-10782000.000,,,,,,,,,,,,,,,,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,90000000.000,,,,356000.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,,,,,-113000.000,,,,-173000.000,,,,429000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,912000.000,,,,1130000.000,,,,1024000.000
AllocatedShareBasedCompensationExpense,,1027000.000,1101000.000,1480000.000,1793000.000,2114000.000,885000.000,1301000.000,760000.000,1212000.000,1484000.000,1602000.000,1271000.000,4228000.000,912000.000,1657000.000,1031000.000,4232000.000,1134000.000,1908000.000,1101000.000,5019000.000,1106000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,2100000.000,2000000.000,2000000.000,-4500000.000,1600000.000,,,,1600000.000,1600000.000,1600000.000,-3300000.000,2000000.000,2100000.000,2100000.000,-4200000.000,2000000.000,,,,2300000.000
AssetImpairmentCharges,,,,,,,,,2031000.000,,,,0.000,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,14220000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,78418000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,64198000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,897640000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,78418000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,,,,1633000.000,4365000.000,13680000.000,6147000.000,3571000.000,7852000.000,13880000.000,12194000.000,6435000.000,7617000.000,11196000.000,9652000.000,9745000.000,9241000.000,7083000.000,9768000.000,9708000.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,,,819222000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,284180000.000,,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,,,,,,,-13720000.000,,,,-18771000.000,,,,161460000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,,,,,,,,,,,3468000.000,3965000.000,3972000.000,4106000.000,4436000.000,5758000.000,5917000.000,7805000.000,8690000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,,,,,,,,,,,,,26840000.000,4440000.000,3620000.000,16513000.000,58509000.000,11240000.000,28801000.000,82984000.000,0.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,,,,,,,,,,,,,,13357000.000,3795000.000,1313000.000,8575000.000,28663000.000,,,,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToFromNonaccretableDifference,,,,,,,,,,,,,,,-1433000.000,148000.000,2692000.000,4950000.000,64000.000,-363000.000,218000.000,1571000.000,-138000.000
CommonStockDividendsPerShareDeclared,0.235,0.250,0.240,0.230,0.210,,0.720,0.220,0.500,,0.200,0.200,0.200,,0.200,0.200,0.200,,0.200,0.200,0.200,,0.200
ComprehensiveIncomeNetOfTax,,,354267000.000,70099000.000,558406000.000,144747000.000,207746000.000,-147995000.000,68086000.000,150590000.000,130678000.000,137574000.000,45383000.000,16627000.000,86548000.000,13823000.000,-16776000.000,-8971000.000,-27371000.000,162266000.000,162816000.000,72788000.000,99041000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,117899000.000,-24349000.000,,,,,,,,,,,,,,,,,,,,,
CostsAndExpenses,7591000.000,8745000.000,8415000.000,8366000.000,8650000.000,15638000.000,8453000.000,10845000.000,10759000.000,7913000.000,10471000.000,11683000.000,10410000.000,12726000.000,12459000.000,12941000.000,12995000.000,14034000.000,14459000.000,14867000.000,14954000.000,15704000.000,16427000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,0.000,,,,0.000
DepreciationAndAmortization,521000.000,,427000.000,,,,1097000.000,,,,327000.000,,,,115000.000,,,,272000.000,,,,210000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,,,-8724000.000,,,,0.000,,,,,,,,,,
DividendsCommonStock,83674000.000,,85666000.000,,,,,,,,,,,,74072000.000,,,,74215000.000,,,,74569000.000
DividendsPreferredStock,2040000.000,2040000.000,2040000.000,2040000.000,2040000.000,2040000.000,2040000.000,4210000.000,3750000.000,3750000.000,3750000.000,3750000.000,3750000.000,3750000.000,3750000.000,3750000.000,3750000.000,3750000.000,3750000.000,3750000.000,3750000.000,3750000.000,3750000.000
