,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,23095000.000,26035000.000,32906000.000
AdditionalPaidInCapitalCommonStock,,,,651524000.000,651965000.000,652697000.000
Assets,,,,5845574000.000,5883097000.000,5991285000.000
AvailableForSaleSecurities,,,,1441033000.000,1363573000.000,1244120000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,1337538000.000,1211214000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,121687000.000,40790000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,104576000.000,8907000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,17111000.000,31883000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,96518000.000,96787000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,99785000.000,101120000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,1000323000.000,902317000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,1013795000.000,919148000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,152153000.000,132909000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,161248000.000,144393000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,1337538000.000,1211214000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,88544000.000,79201000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,88745000.000,79459000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,1363573000.000,1244120000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,1270000.000,1294000.000
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions,,,,,64.000,65.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,873000.000,966000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,1270000.000,1294000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,397000.000,328000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,27305000.000,34200000.000
CapitalLeaseObligations,,,,,20469000.000,20786000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,35772000.000,35838000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,1961000.000,2085000.000
CapitalLeasesFutureMinimumPaymentsDueInFourAndFiveYears,,,,,4068000.000,3961000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,,,,,4274000.000,4576000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,25469000.000,25216000.000
CashAndCashEquivalentsAtCarryingValue,,,,192963000.000,355278000.000,566784000.000
CashAndDueFromBanks,,,,45189000.000,43544000.000,46512000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,32904000.000,32905000.000,32905000.000,32905000.000,32917000.000,32922000.000
