,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2469000000.000,2356000000.000,2244000000.000,2278000000.000,2386000000.000,2501000000.000,2504000000.000,2595000000.000,2681000000.000,2696000000.000,2521000000.000,2581000000.000,2287000000.000,2386000000.000,2327000000.000,2541000000.000,2514000000.000,2527000000.000,2544000000.000,2563000000.000,2549000000.000
AccountsReceivableNetCurrent,2854000000.000,2635000000.000,2540000000.000,2425000000.000,2795000000.000,2868000000.000,2856000000.000,2662000000.000,3066000000.000,3049000000.000,2839000000.000,2628000000.000,2677000000.000,2700000000.000,2615000000.000,2750000000.000,2934000000.000,2900000000.000,2983000000.000,2938000000.000,3132000000.000
AccrualForEnvironmentalLossContingencies,,19000000.000,21000000.000,21000000.000,23000000.000,23000000.000,23000000.000,21000000.000,21000000.000,22000000.000,22000000.000,21000000.000,5000000.000,5000000.000,5000000.000,4000000.000,6000000.000,6000000.000,6000000.000,6000000.000,7000000.000
AccrualForEnvironmentalLossContingenciesGross,,22000000.000,,,,,,,,,,,,,,,,,,,
AccruedEnvironmentalLossContingenciesCurrent,,3000000.000,,,,,,,,,,,,,,,,,,,
AccruedEnvironmentalLossContingenciesNoncurrent,,19000000.000,17000000.000,18000000.000,19000000.000,20000000.000,20000000.000,18000000.000,18000000.000,19000000.000,18000000.000,18000000.000,4000000.000,4000000.000,4000000.000,3000000.000,5000000.000,5000000.000,5000000.000,5000000.000,6000000.000
AccruedIncomeTaxesNoncurrent,,37000000.000,50000000.000,38000000.000,38000000.000,35000000.000,32000000.000,34000000.000,35000000.000,30000000.000,25000000.000,29000000.000,28000000.000,35000000.000,28000000.000,31000000.000,50000000.000,43000000.000,53000000.000,125000000.000,136000000.000
AccruedLiabilitiesCurrent,1330000000.000,1271000000.000,1334000000.000,1241000000.000,1185000000.000,1249000000.000,1294000000.000,1238000000.000,1218000000.000,1270000000.000,1286000000.000,1274000000.000,1081000000.000,1170000000.000,1182000000.000,1204000000.000,1179000000.000,1275000000.000,1261000000.000,1573000000.000,1535000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1183000000.000,,,,1590000000.000,,,,1860000000.000,,,,1944000000.000,,,,2258000000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-9000000.000,17000000.000,14000000.000,20000000.000,25000000.000,-15000000.000,-2000000.000,-31000000.000,-9000000.000,-14000000.000,-78000000.000,-82000000.000,-84000000.000,-117000000.000,-106000000.000,-79000000.000,-62000000.000,-55000000.000,-29000000.000,-21000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,18000000.000,19000000.000,20000000.000,189000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,43000000.000,192000000.000,111000000.000,62000000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-55000000.000,-220000000.000,-114000000.000,-237000000.000,-292000000.000,-377000000.000,-262000000.000,-237000000.000,-279000000.000,-219000000.000,-406000000.000,-741000000.000,-950000000.000,-897000000.000,-1015000000.000,-1033000000.000,-969000000.000,-979000000.000,-941000000.000,-1215000000.000,-1087000000.000
AdditionalPaidInCapital,1762000000.000,1742000000.000,1721000000.000,1723000000.000,1716000000.000,1718000000.000,1718000000.000,1699000000.000,1693000000.000,1695000000.000,1695000000.000,1700000000.000,1642000000.000,1645000000.000,1635000000.000,1653000000.000,1602000000.000,1608000000.000,1620000000.000,1633000000.000,1606000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,65000000.000,,,,63000000.000,,,,22000000.000,,,,26000000.000,,,,42000000.000,
AssetRetirementObligation,,,,3000000.000,,,,3000000.000,,,,3000000.000,,,,2000000.000,,,,2000000.000,
Assets,9688000000.000,9437000000.000,9639000000.000,10176000000.000,10273000000.000,10551000000.000,10811000000.000,11047000000.000,11182000000.000,11452000000.000,10923000000.000,10746000000.000,10464000000.000,10809000000.000,10792000000.000,11973000000.000,12071000000.000,11957000000.000,12122000000.000,12292000000.000,12497000000.000
AssetsCurrent,6016000000.000,5850000000.000,5897000000.000,5227000000.000,5387000000.000,5633000000.000,5787000000.000,5752000000.000,5880000000.000,6082000000.000,5682000000.000,5224000000.000,5687000000.000,5934000000.000,5054000000.000,5121000000.000,5082000000.000,5051000000.000,5147000000.000,5419000000.000,5487000000.000
AssetsNoncurrent,3672000000.000,3587000000.000,3742000000.000,4949000000.000,4886000000.000,4918000000.000,5024000000.000,5295000000.000,5302000000.000,5370000000.000,5241000000.000,5522000000.000,4777000000.000,4875000000.000,5738000000.000,6852000000.000,6989000000.000,6906000000.000,6975000000.000,6873000000.000,7010000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,316000000.000,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,837000000.000,316000000.000,187000000.000,223000000.000,0.000,0.000,0.000,0.000,
