,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,7320000.000,6361000.000,4786000.000,4160000.000,5493000.000,4778000.000,5857000.000,7895000.000
AccountsReceivableNetCurrent,4923000.000,6247000.000,5609000.000,5022000.000,4478000.000,4866000.000,4714000.000,4442000.000
AccruedAdvertisingCurrent,,1200000.000,,,,,,
AccruedLiabilitiesAndOtherLiabilities,300000.000,200000.000,200000.000,100000.000,100000.000,100000.000,100000.000,100000.000
AccruedLiabilitiesCurrent,11493000.000,12793000.000,13010000.000,11979000.000,10805000.000,11972000.000,11579000.000,10195000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,5635000.000,,,,5286000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,17000.000,30000.000,42000.000,18000.000,-11000.000,-23000.000
AdditionalPaidInCapital,104272000.000,105707000.000,107679000.000,110972000.000,113562000.000,115314000.000,117639000.000,121185000.000
AggregateIndebtedness,,,100000.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,0.000,0.000,,,,200000.000,
Assets,80181000.000,79808000.000,76536000.000,72968000.000,73159000.000,72548000.000,73338000.000,74044000.000
AssetsCurrent,74129000.000,73435000.000,69355000.000,65962000.000,66554000.000,66296000.000,67256000.000,67949000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,22000.000,25000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,36234000.000,38467000.000
BusinessCombinationContingentConsiderationLiabilityCurrent,797000.000,841000.000,288000.000,,,,,
CapitalLeaseObligationsCurrent,668000.000,679000.000,632000.000,,,,0.000,
CapitalLeaseObligationsNoncurrent,292000.000,118000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,1010000.000,831000.000,653000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,653000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,653000.000,653000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,50000.000,34000.000,21000.000,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,960000.000,797000.000,632000.000,,,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,357000.000,178000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,59173000.000,57285000.000,27413000.000,8982000.000,6712000.000,6308000.000,3990000.000,9008000.000
CashAndCashEquivalentsFairValueDisclosure,59173000.000,57285000.000,27413000.000,8982000.000,6712000.000,6308000.000,3990000.000,9008000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,4.700,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,5185349.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,16684686.000,16791033.000,16916250.000,17190777.000,17399272.000,17892367.000,17995555.000,18249811.000
CommonStockSharesOutstanding,16684686.000,16791033.000,16916250.000,17190777.000,17399272.000,17892367.000,17995555.000,18249811.000
CommonStockValue,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,0.000,0.000,0.000,
DebtAndCapitalLeaseObligations,,,632000.000,,,,,
DebtInstrumentCarryingAmount,,,632000.000,,,,,
DeferredCostsCurrent,1690000.000,2674000.000,2013000.000,1841000.000,2037000.000,1443000.000,1620000.000,1366000.000
DeferredIncomeTaxLiabilities,,,313000.000,,,,309000.000,
DeferredRevenue,14012000.000,15583000.000,15072000.000,14464000.000,15248000.000,15368000.000,16030000.000,15961000.000
DeferredRevenueCurrent,13976000.000,15549000.000,15036000.000,14351000.000,15134000.000,14899000.000,15521000.000,15470000.000
DeferredRevenueNoncurrent,36000.000,34000.000,36000.000,113000.000,114000.000,469000.000,509000.000,491000.000
DeferredTaxAssetsDeferredIncome,,,13000.000,,,,182000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,110000.000,,,,101000.000,
DeferredTaxAssetsGross,,,30181000.000,,,,35209000.000,
DeferredTaxAssetsNet,,,313000.000,,,,309000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,24869000.000,,,,28120000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,1558000.000,,,,2296000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,1334000.000,,,,1887000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,2297000.000,,,,2623000.000,
DeferredTaxAssetsValuationAllowance,,,29868000.000,,,,34900000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,301000.000,,,,183000.000,
