,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableCurrent,140746.000,324704.000,857883.000,264012.000,320598.000,355874.000,221877.000,933000.000,1384000.000,1093000.000,2402000.000,1419000.000,743000.000,1095000.000,2197000.000,1062000.000,3134000.000,3570000.000,3681000.000
AccountsReceivableNetCurrent,793056.000,1491205.000,1956527.000,1767162.000,1981498.000,2814246.000,3018025.000,3378000.000,1809000.000,2225000.000,1750000.000,1324000.000,1664000.000,1685000.000,1754000.000,3574000.000,7704000.000,8335000.000,6102000.000
AccruedIncomeTaxes,,,,,,2056291.000,1640025.000,1127000.000,386000.000,,,108000.000,,350000.000,1552000.000,990000.000,1130000.000,1187000.000,
AccruedLiabilitiesAndOtherLiabilities,,,,,2991122.000,2154160.000,2614638.000,3087000.000,5253000.000,8038000.000,8856000.000,8560000.000,9857000.000,9530000.000,11468000.000,11606000.000,12253000.000,11846000.000,12491000.000
AccruedLiabilitiesCurrent,426851.000,470824.000,1436824.000,1113944.000,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2782044.000,,,,4602000.000,,,,7221000.000,,,,10448000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7365.000,-1814.000,-2717.000,43008.000,22063.000,54874.000,66845.000,14000.000,-76000.000,-21000.000,-41000.000,-177000.000,-69000.000,-50000.000,-1152000.000,-1793000.000,-1505000.000,-2043000.000,-1856000.000
AdditionalPaidInCapital,23501005.000,23712801.000,23837196.000,23779923.000,24070198.000,24510199.000,26259226.000,26847000.000,27211000.000,27602000.000,28861000.000,30119000.000,29975000.000,31186000.000,32631000.000,34184000.000,35924000.000,37670000.000,40181000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,0.000,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,0.100,100000.000,100000.000,200000.000
Assets,9562241.000,11393148.000,18552481.000,21806000.000,28740816.000,34621107.000,43603773.000,47154000.000,56397000.000,67497000.000,78350000.000,82782000.000,87581000.000,92584000.000,100421000.000,98734000.000,103988000.000,112274000.000,122485000.000
AssetsCurrent,5115336.000,6936199.000,15121331.000,18248353.000,23708958.000,29479618.000,37957820.000,41895000.000,48105000.000,56366000.000,65839000.000,68687000.000,73038000.000,77277000.000,79917000.000,77702000.000,81130000.000,87160000.000,86998000.000
CapitalLeaseObligations,,,,,,,,,,,,1300000.000,1300000.000,,,,,,
CapitalLeaseObligationsCurrent,81683.000,78285.000,99250.000,81068.000,470355.000,372738.000,701972.000,703000.000,837000.000,847000.000,847000.000,847000.000,846000.000,762000.000,623000.000,401000.000,292000.000,170000.000,62000.000
CapitalLeaseObligationsNoncurrent,22830.000,4631.000,70009.000,60232.000,867494.000,658258.000,1522068.000,1428000.000,1194000.000,976000.000,767000.000,554000.000,340000.000,156000.000,34000.000,,,,
CapitalLeasedAssetsGross,,,,,,,2826308.000,,,,,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,2491974.000,,,,1869000.000,,,,1311000.000,,,,790000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,2801386.000,,,,1939000.000,,,,675000.000,,,,63000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,998295.000,,,,1055000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,749682.000,,,,93000.000,,,,35000.000,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1053409.000,,,,791000.000,,,,640000.000,,,,
CapitalLeasesFutureMinimumPaymentsExecutoryCosts,,,,,,,187502.000,,,,237000.000,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,172542.000,,,,88000.000,,,,18000.000,,,,1000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,2441342.000,,,,1614000.000,,,,657000.000,,,,62000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,334334.000,,,,579000.000,,,,1137000.000,,,,1658000.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,,1200000.000,,,4900000.000
CashAndCashEquivalentsAtCarryingValue,3816397.000,4715412.000,8930695.000,12113322.000,17160428.000,25497236.000,33311409.000,36472000.000,34033000.000,36369000.000,43583000.000,54115000.000,61661000.000,66837000.000,70809000.000,65245000.000,64260000.000,68767000.000,70220000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,82018001.000,82018001.000,81861335.000,81834191.000,81901191.000,82651191.000,83586155.000,83776155.000,83776155.000,83776155.000,83776155.000,86529775.000,86556610.000,86765836.000,86895778.000,86915514.000,87105699.000,87188526.000,87457954.000
CommonStockSharesOutstanding,82018001.000,82018001.000,81861335.000,81834191.000,81901191.000,81861335.000,83586155.000,83776155.000,83776155.000,83776155.000,83776155.000,86529775.000,86556610.000,86765836.000,86895778.000,86765836.000,87105699.000,87105699.000,87457954.000
CommonStockValue,82018.000,82018.000,81861.000,81834.000,81901.000,82651.000,83586.000,84000.000,84000.000,84000.000,84000.000,87000.000,87000.000,87000.000,87000.000,87000.000,87000.000,87000.000,87000.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.065,,,,,,,,,,,,,,
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,,,,,3819678.000,4589300.000,,,,,,,,,,,,,
DeferredRevenueCurrent,4155268.000,5156433.000,8495661.000,10824876.000,12913857.000,14429873.000,17581436.000,17999000.000,18268000.000,23187000.000,27428000.000,29176000.000,29352000.000,31651000.000,32238000.000,30058000.000,27576000.000,32687000.000,39545000.000
DeferredRevenueNoncurrent,,,,,,,,,8508000.000,9719000.000,10471000.000,10739000.000,11222000.000,11584000.000,12138000.000,11643000.000,12486000.000,12590000.000,12734000.000
DeferredTaxAssetsDeferredIncome,,,,,,,551423.000,,,,2808000.000,,,,4272000.000,,,,5955000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,531487.000,,,,6718000.000,,,,9572000.000,,,,11428000.000
DeferredTaxAssetsNetCurrent,,,300840.000,331014.000,120345.000,377597.000,643076.000,775000.000,3981000.000,3095000.000,3111000.000,3334000.000,5711000.000,4476000.000,2768000.000,3048000.000,4062000.000,4367000.000,3761000.000
DeferredTaxAssetsNetNoncurrent,,,882600.000,853977.000,1021136.000,1121793.000,0.000,,2258000.000,3590000.000,3607000.000,3934000.000,3156000.000,3654000.000,6804000.000,6364000.000,6181000.000,7473000.000,7667000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,6500000.000,6200000.000,3444042.000,,,,2191000.000,,,,1953000.000,,,,2478000.000
DeferredTaxAssetsOther,,,,,,,,,,,19000.000,,,,80000.000,,,,379000.000
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,,,,-14649.000,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,,789000.000,,,,1242000.000,,,,114000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,1290000.000,,,,2235000.000,,,,3319000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,161100.000,,,,903000.000,,,,1583000.000,,,,1180000.000
DeferredTaxAssetsValuationAllowance,,,,,,,2225195.000,,,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,111589.000,111000.000,31000.000,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,1385234.000,,,,1282000.000,,,,1793000.000,,,,1997000.000
DividendsPayableCurrent,179669.000,269504.000,,,,,119781.000,,,,359000.000,,,,335000.000,,,,330000.000
DueFromAffiliateCurrent,,,3071563.000,3071563.000,3071563.000,0.000,0.000,,,,,,,,,,,,
DueFromAffiliateNoncurrent,3071563.000,3071563.000,0.000,,3071563.000,,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,1288573.000,,,,1762000.000,,,,5483000.000,,,,5879000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,3108535.000,2800000.000,4400000.000,3800000.000,4800000.000,4100000.000,8200000.000,8000000.000,6900000.000,10800000.000,9900000.000,10900000.000,13500000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,1400000.000,3000000.000,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,,,0.000,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,-15000.000,29000.000,42000.000,56000.000,543000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,,,,,,,,5514000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,55000.000,41000.000,28000.000,14000.000,2436000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,40000.000,40000.000,40000.000,40000.000,574000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,,,55000.000,55000.000,55000.000,55000.000,617000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,,55000.000,55000.000,55000.000,55000.000,1955000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,,,,55000.000,55000.000,55000.000,55000.000,2405000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,275000.000,275000.000,275000.000,275000.000,14044000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,260000.000,246000.000,233000.000,219000.000,13501000.000
Goodwill,,,,,,,,,,,,,,,,,,,498000.000
IncomeTaxesReceivable,,,,,,,,,,511000.000,1430000.000,0.000,294000.000,,,,,,713000.000
IntangibleAssetsNetExcludingGoodwill,,,362170.000,325953.000,289736.000,253519.000,217302.000,181000.000,,,,,,25000.000,260000.000,1400000.000,2659000.000,4057000.000,13501000.000
Liabilities,5058254.000,6355755.000,11228469.000,12586226.000,17787258.000,20283688.000,24617107.000,25586000.000,35952000.000,44447000.000,53405000.000,55029000.000,57359000.000,58430000.000,64149000.000,58456000.000,59849000.000,65231000.000,71263000.000
LiabilitiesAndStockholdersEquity,9562241.000,11393148.000,18552481.000,21806000.000,28740816.000,34621107.000,43603773.000,47154000.000,56397000.000,67497000.000,78350000.000,82782000.000,87581000.000,92584000.000,100421000.000,98734000.000,103988000.000,112274000.000,122485000.000
LiabilitiesCurrent,4984217.000,6299750.000,10889618.000,12283900.000,16695932.000,19368936.000,22759948.000,23849000.000,26128000.000,33165000.000,39533000.000,40110000.000,40798000.000,43388000.000,48078000.000,44117000.000,44385000.000,49460000.000,55779000.000
LiabilitiesNoncurrent,74037.000,56005.000,338851.000,302326.000,1091326.000,914752.000,1857159.000,1737000.000,9824000.000,11282000.000,13872000.000,14919000.000,16561000.000,15042000.000,16071000.000,14339000.000,15464000.000,15771000.000,15484000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,1000000.000,,,,,,,,,,,,
MoneyMarketFundsAtCarryingValue,,,,,6002186.000,9000467.000,13000748.000,19000000.000,,,,,,,,,,,
NoncurrentAssets,,,,,,,2276611.000,,,,330000.000,,,,2532000.000,,,,2433000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,3313956.000,,,,14040000.000,,,,15134000.000,,,,14802000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,722793.000,,,,1663000.000,,,,2168000.000,,,,2440000.000
