,2016-09-30,2017-03-31
AmortizationOfFinancingCostsAndDiscounts,,2000000.000
AmortizationOfIntangibleAssets,63000000.000,61000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,10974000.000
AssetImpairmentCharges,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-12000000.000,-135000000.000
ComprehensiveIncomeNetOfTax,-8000000.000,9000000.000
CostOfServices,1319000000.000,1287000000.000
CostsAndExpenses,1594000000.000,1575000000.000
DeferredIncomeTaxExpenseBenefit,,-6000000.000
DepreciationDepletionAndAmortization,135000000.000,125000000.000
EarningsPerShareBasic,,-0.040
EarningsPerShareDiluted,,-0.040
EffectOfExchangeRateOnCashAndCashEquivalents,-2000000.000,2000000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,0.000,
ForeignCurrencyTransactionGainLossBeforeTax,-1000000.000,
GainLossOnInvestments,,3000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2000000.000,-22000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,1000000.000,-10000000.000
IncomeLossFromContinuingOperationsPerBasicShare,,-0.060
IncomeLossFromContinuingOperationsPerDilutedShare,,-0.060
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000,4000000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,0.020
IncomeTaxExpenseBenefit,1000000.000,-12000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-15000000.000,-49000000.000
IncreaseDecreaseInAccountsReceivable,27000000.000,110000000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,132000000.000,-9000000.000
IncreaseDecreaseInNotesPayableRelatedParties,1000000.000,0.000
IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,-43000000.000,0.000
IncreaseDecreaseInOtherOperatingAssets,1000000.000,33000000.000
IncreaseDecreaseInOtherOperatingLiabilities,-74000000.000,-17000000.000
InterestExpense,,36000000.000
InterestExpenseRelatedParty,10000000.000,0.000
NetCashProvidedByUsedInFinancingActivities,-149000000.000,-6000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-149000000.000,-6000000.000
NetCashProvidedByUsedInInvestingActivities,-1000000.000,-25000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1000000.000,-25000000.000
NetCashProvidedByUsedInOperatingActivities,140000000.000,-106000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,140000000.000,-106000000.000
NetIncomeLoss,1000000.000,-6000000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,0.000,
OtherComprehensiveIncomeLossBeforeTax,-9000000.000,16000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,0.000,3000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,0.000,2000000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,-10000000.000,12000000.000
