,2012-02-29,2012-11-30,2013-02-28,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-18329.000,,,,-9771.000,,,,51862.000,,,,20458.000,,
CashPeriodIncreaseDecrease,,4910.000,,,,,,,,,,,,,,,,
CostOfRevenue,62571.000,142475.000,128611.000,148058.000,128528.000,142275.000,,,,,,,,,,,,
CostsAndExpenses,,,,33685.000,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,0.000,,,0.000,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,0.000,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,0.000,,,,,,,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,,,0.000,,,,,,,,,
EarningsPerShareBasic,,,,,,,,-0.000,0.000,,,,,,,,,
EarningsPerShareBasicAndDiluted,,-0.000,-0.000,-0.000,-0.000,,,,,,,0.000,0.010,0.000,0.010,0.000,0.010,0.010
GrossProfit,83672.000,59935.000,49234.000,40825.000,54877.000,3301.000,66271.000,29340.000,48014.000,75221.000,110339.000,145009.000,192241.000,130909.000,149673.000,147928.000,152417.000,190919.000
HealthCareOrganizationContractAcquisitionExpense,62571.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,-145522.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,-84912.000,-99580.000,-100825.000,-5737.000,6956.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,-0.000,,-0.000,0.000,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,-0.000,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,2044.000,,,,,,,,,,,,
