,2011-09-06,2011-12-27,2012-03-20,2012-06-12,2012-09-04,2012-12-25,2013-03-19,2013-06-11,2013-09-03,2013-12-31
AccountsPayableCurrent,25515000.000,24026000.000,19716000.000,23821000.000,23125000.000,27441000.000,21951000.000,29136000.000,27876000.000,26530000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,2200000.000,2200000.000,2100000.000,2100000.000,2000000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,455000.000
AccruedIncomeTaxesNoncurrent,,,,,51778000.000,52713000.000,,,,
AccruedLiabilitiesCurrent,44915000.000,35079000.000,41908000.000,33590000.000,44053000.000,35989000.000,42552000.000,32578000.000,45509000.000,36772000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,337541000.000,351342000.000,364967000.000,376305000.000,388398000.000,405094000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2760000.000,-2562000.000,-108000.000,-3033000.000,-1451000.000,-672000.000,410000.000,-230000.000,-1660000.000,-1070000.000
AdditionalPaidInCapitalCommonStock,211118000.000,213310000.000,213310000.000,213310000.000,213310000.000,213310000.000,178310000.000,178310000.000,178310000.000,349256000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,2626000.000,,,,3666000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4334000.000,3586000.000,3150000.000,3055000.000,3340000.000,2626000.000,2929000.000,2676000.000,3295000.000,3666000.000
AllowanceForNotesAndLoansReceivableNoncurrent,770000.000,373000.000,370000.000,442000.000,499000.000,563000.000,525000.000,608000.000,652000.000,724000.000
Assets,1788290000.000,1732474000.000,1741477000.000,1746607000.000,1749554000.000,1719596000.000,1694593000.000,1716088000.000,1737471000.000,1735305000.000
AssetsCurrent,165227000.000,136217000.000,153001000.000,165551000.000,187429000.000,168067000.000,150315000.000,157732000.000,166903000.000,176419000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,,,,0.000
AssetsHeldForSaleCurrent,,,,,6061000.000,,,,,
BuildingsAndImprovementsGross,,,,,399052000.000,,,,,
CapitalLeaseObligations,,,,,24194000.000,24155000.000,23711000.000,28143000.000,27311000.000,25691000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,8663000.000,6674000.000,5283000.000,2952000.000,9853000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,1797000.000,560000.000,746000.000,1702000.000,1965000.000,407000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,4735000.000,2399000.000,2836000.000,4262000.000,4616000.000,2250000.000
