,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,48747.000,69638.000,129351.000,228635.000
AdditionalPaidInCapital,5265104.000,5321029.000,5511954.000,5683974.000
Assets,125707371.000,125712811.000,125622082.000,125432444.000
AssetsCurrent,676028.000,635663.000,498412.000,
AssetsHeldInTrustCurrent,,,,125021283.000
AssetsHeldInTrustNoncurrent,125031343.000,125077148.000,125123670.000,
Cash,532701.000,522953.000,416255.000,359686.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,14534884.000,14534884.000,14534884.000,14534884.000
CommonStockSharesOutstanding,14534884.000,14534884.000,14534884.000,14534884.000
CommonStockValue,1453.000,1453.000,1453.000,1453.000
DeferredLongTermLiabilityCharges,4375000.000,4375000.000,4375000.000,4375000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,266553.000,322481.000,513397.000,685417.000
DueToRelatedPartiesCurrent,30049.000,30049.000,30049.000,30049.000
Liabilities,4534747.000,4596114.000,4696302.000,4678684.000
LiabilitiesAndStockholdersEquity,125707371.000,125712811.000,125622082.000,125432444.000
LiabilitiesCurrent,159747.000,221114.000,321302.000,303684.000
OtherAssetsCurrent,146.000,211.000,340.000,340.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,,
PreferredStockSharesOutstanding,0.000,0.000,,
PrepaidInsurance,143181.000,112499.000,81817.000,51135.000
StockholdersEquity,5000004.000,5000001.000,5000010.000,5000010.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,121172624.000,121116697.000,120925780.000,120753760.000
TaxesPayableCurrent,80951.000,121427.000,161902.000,45000.000
TemporaryEquityRedemptionValue,116172620.000,116116696.000,115925770.000,115753750.000
TemporaryEquitySharesOutstanding,11617262.000,11611670.000,11592577.000,11575375.000
