,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccrualForEnvironmentalLossContingenciesPeriodIncreaseDecrease,,-927000.000,,-1966000.000,,,,-4433000.000,,,,-2993000.000,,,,-4607000.000,,,,-8273000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,242000.000,,,,268000.000,,,,107000.000,,,,798000.000,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,,302000.000,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,,,697000.000,,,,38000.000,,,,230000.000,,,,132000.000,
AssetImpairmentCharges,,363000.000,7406000.000,3984000.000,468000.000,3265000.000,5708000.000,1663000.000,2014000.000,2906000.000,14951000.000,7913000.000,2883000.000,4460000.000,2105000.000,2309000.000,2487000.000,1991000.000,6027000.000,3737000.000,914000.000
AssetRetirementObligationAccretionExpense,,774000.000,,627000.000,,,,620000.000,,,,1169000.000,,,,953000.000,,,,1033000.000,
AssetRetirementObligationLiabilitiesSettled,,,6875000.000,11955000.000,11955000.000,,,12676000.000,,,,12954000.000,,,,13612000.000,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,13145000.000,41877000.000,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,25766000.000,29258000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,8389000.000,,1850000.000,,,,-4113000.000,,,,3529000.000,,,,4170000.000,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,0.250,,,,0.280,
ComprehensiveIncomeNetOfTax,5350000.000,6485000.000,-3465000.000,,,,,,,,,,,,,,,,,,
DebtIssuanceCosts,,,,,,,,,,,,,,,,1725000.000,,,,,
