,2015-12-31,2016-12-31
AmortizationOfDebtDiscountPremium,13619.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,1633.000,-2505.000
CurrentIncomeTaxExpenseBenefit,0.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,0.000
DebtInstrumentDecreaseForgiveness,,-20015.000
DebtInstrumentIncreaseAccruedInterest,400.000,
EarningsPerShareBasicAndDiluted,-0.010,-0.010
GainsLossesOnExtinguishmentOfDebt,,836.000
GeneralAndAdministrativeExpense,1370.000,1383.000
IncomeLossFromContinuingOperations,-17930.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-31948.000,-29587.000
IncomeTaxExpenseBenefit,0.000,0.000
IncomeTaxesPaid,0.000,
IncomeTaxesPaidNet,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2802.000,
IncreaseDecreaseInAccruedLiabilities,,-5702.000
IncreaseDecreaseInNotesPayableRelatedParties,0.000,
InterestExpense,-14018.000,
InterestExpenseRelatedParty,,-14092.000
InterestPaid,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,16760.000,16117.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,16760.000,16117.000
NetCashProvidedByUsedInInvestingActivities,0.000,90.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,90.000
NetCashProvidedByUsedInOperatingActivities,-15127.000,-18712.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-15127.000,-18712.000
NetIncomeLoss,-31948.000,-29587.000
OperatingExpenses,18672.000,16714.000
OperatingIncomeLoss,,-16331.000
ProfessionalFees,17302.000,15331.000
RepaymentsOfNotesPayable,,-2500.000
Revenues,742.000,383.000
SalesRevenueNet,742.000,383.000
StockIssued1,,90.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,0.000,
WeightedAverageNumberOfDilutedSharesOutstanding,5073000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,5073000.000
