,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,424000.000,1557000.000,1290000.000,1761000.000,4105000.000,185000.000,417000.000,3205000.000,1283000.000,3089000.000,3769000.000,4232000.000
AccruedEmployeeBenefitsCurrent,1646000.000,1225000.000,1224000.000,1450000.000,2402000.000,140000.000,38000.000,685000.000,913000.000,1182000.000,567000.000,862000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,3888000.000,3898000.000,4263000.000,4985000.000,5267000.000
AccruedLiabilitiesCurrent,5028000.000,5524000.000,7161000.000,10934000.000,8259000.000,6298000.000,7332000.000,,,,,
AccruedProfessionalFeesCurrent,110000.000,152000.000,227000.000,237000.000,144000.000,276000.000,391000.000,649000.000,426000.000,461000.000,687000.000,521000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,2211000.000,,,,170000.000,,,,185000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,0.000,,
AdditionalPaidInCapital,178519000.000,179159000.000,173456000.000,231700000.000,232190000.000,232502000.000,232674000.000,189896000.000,205304000.000,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,206129000.000,207317000.000,208680000.000
Assets,57573000.000,45753000.000,50495000.000,91576000.000,70192000.000,54397000.000,45259000.000,84838000.000,71820000.000,65469000.000,55826000.000,44641000.000
AssetsCurrent,53374000.000,39128000.000,43946000.000,84784000.000,68526000.000,54158000.000,45248000.000,65111000.000,69510000.000,63251000.000,53503000.000,42394000.000
AssetsFairValueDisclosureRecurring,43202000.000,30325000.000,35541000.000,73539000.000,59862000.000,49856000.000,43870000.000,60242000.000,67493000.000,60743000.000,50443000.000,39970000.000
CapitalLeaseObligationsCurrent,,,,,,,,23000.000,23000.000,23000.000,24000.000,24000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,28000.000,23000.000,17000.000,11000.000,5000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,43000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,26000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,17000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,3000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,40000.000,,
Cash,253000.000,363.000,,,,1700000.000,590000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,43456000.000,30688000.000,34838000.000,72720000.000,60680000.000,51557000.000,44460000.000,63393000.000,68624000.000,62431000.000,52339000.000,40692000.000
CashEquivalentsAtCarryingValue,43200000.000,30300000.000,,,,49900000.000,43900000.000,,,,,
ClassOfWarrantOrRightOutstanding,16332.000,16332.000,9356.000,9356.000,9356.000,,,64657.000,64657.000,64657.000,64657.000,64657.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,21303012.000,21310614.000,23329751.000,33609212.000,33609212.000,33609212.000,33609212.000,17635149.000,18809993.000,18815689.000,18815689.000,18815689.000
CommonStockSharesOutstanding,21303012.000,21310614.000,23329751.000,33609212.000,33609212.000,33609212.000,33609212.000,17635149.000,18809993.000,18815689.000,18815689.000,18815689.000
CommonStockValue,21000.000,21000.000,23000.000,34000.000,34000.000,34000.000,34000.000,18000.000,19000.000,19000.000,19000.000,19000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,,,,,
DebtInstrumentCarryingAmount,,,,,,,,17506000.000,,,,
DebtInstrumentFaceAmount,,,,,,,,15000000.000,,,,
DebtInstrumentUnamortizedDiscount,127000.000,103000.000,79000.000,55000.000,31000.000,13000.000,,657000.000,,,,
