,2011-06-30,2012-03-31,2012-06-30,2012-09-30
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,691.000,663.000,249.000,12489.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-1813.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,8913.000,,
NetIncomeLoss,,-7100.000,,
OperatingExpenses,5550.000,7100.000,3542.000,70278.000
OperatingIncomeLoss,-5550.000,-7100.000,-3542.000,-70278.000
ProfessionalFees,4859.000,6437.000,3293.000,57789.000
RelatedPartyTransactionAmountsOfTransaction,,,,7500.000
Revenues,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,12227000.000,16929000.000
