,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30
AllocatedShareBasedCompensationExpense,,,,,,,378566.000,829685.000,,,
AmortizationOfDebtDiscountPremium,87260.000,,,,29309.000,,69571.000,,,,
AssetRetirementObligationAccretionExpense,,,,,,,,,765.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-140779.000,,,,,,12805.000,,2022549.000,,
ConcentrationRiskPercentage1,,,,,,,,,1.000,,
CostOfServicesOilAndGas,,,,,,,,,3343668.000,6622754.000,8467587.000
CostsAndExpenses,446974.000,306893.000,1668345.000,182705.000,44971.000,22131.000,,,,,
CurrentStateAndLocalTaxExpenseBenefit,,,,,,,,,124563.000,102755.000,
DeconsolidationGainOrLossAmount,,0.000,,,,,,,,,
Depreciation,,,,,,,16500.000,,,,
DepreciationAmortizationAndAccretionNet,,,,,,,16500.000,16500.000,,,
DepreciationAndAmortization,430.000,215.000,15823.000,23595.000,,,,,3704.000,22771.000,9313.000
DepreciationDepletionAndAmortization,430.000,,,,16715.000,13112.000,,,,,
EarningsPerShareBasicAndDiluted,-0.020,-0.020,-0.050,-0.980,-0.160,-0.040,-0.010,-0.030,0.010,0.000,0.000
ExciseAndSalesTaxes,,,,,,,,,9000.000,,
GainLossOnSaleOfOilAndGasProperty,,,,,,,,,6558531.000,8185598.000,9579685.000
GainsLossesOnExtinguishmentOfDebt,,50518.000,-3814.000,,0.000,0.000,,,,,
GeneralAndAdministrativeExpense,3700.000,,,,,,19738.000,16073.000,1193421.000,2095494.000,2925728.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,943546.000,-275405.000
IncomeLossFromEquityMethodInvestments,,,,,,,,,27323.000,,
IncomeTaxExpenseBenefit,,,,,,,,,,,483824.000
IncomeTaxesPaidNet,,,,,,,0.000,,,,
IncreaseDecreaseInAccountsPayable,20872.000,,,,,,92195.000,,,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,,,,,,,,-289076.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,50250.000,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,-23327.000,,,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,-898.000,,
IncreaseDecreaseInAccruedLiabilities,28100.000,,,,,,-122455.000,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,4609041.000,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,6121.000,-251449.000,-461454.000,,,
IncreaseDecreaseInNotesPayableRelatedParties,,,,,,,0.000,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,,245697.000,,
IncreaseDecreaseInPrepaidReinsurancePremiums,,,,,,,3850.000,,,,
InterestExpense,115756.000,141609.000,760752.000,56943.000,70339.000,60657.000,-78916.000,124097.000,,,
InterestPaidNet,,,,,,,0.000,,,,
LaborAndRelatedExpense,238447.000,235195.000,1608478.000,78489.000,1274494.000,239209.000,,,,,
LeaseOperatingExpense,,2063.000,403.000,,114829.000,35374.000,45603.000,9875.000,45352.000,104014.000,293543.000
MarketingExpense,,,,,,,,,2542757.000,4313476.000,4856874.000
MergerAndAcquisitionCosts,,0.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,101250.000,,,,,,93000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,101250.000,,,,,,93000.000,,,,
NetCashProvidedByUsedInInvestingActivities,-54408.000,,,,,,0.000,,-15292.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-54408.000,,,,,,0.000,,-15292.000,,
NetCashProvidedByUsedInOperatingActivities,-187621.000,,,,,,-80195.000,,2037841.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-187621.000,,,,,,-80195.000,,2037841.000,,
NetIncomeLoss,-562730.000,-489338.000,-2393224.000,-206118.000,-1809760.000,-414959.000,-293896.000,-763516.000,6712217.000,840791.000,-759229.000
NoncashMergerRelatedCosts,,0.000,,,,,,,,,
OilAndGasRevenue,,,,,,16432.000,25802.000,19084.000,10174885.000,7688774.000,6593060.000
OilAndGasSalesRevenue,,9682.000,39687.000,,25263.000,16432.000,,,177774.000,157585.000,309060.000
OperatingCostsAndExpenses,,,,,,,492231.000,1119957.000,10074344.000,15088411.000,16757210.000
OperatingExpenses,,,,,1548958.000,364613.000,,,,,
OperatingIncomeLoss,,,-1628658.000,,-1523695.000,-348181.000,-466429.000,-1100873.000,6836780.000,943546.000,-275405.000
OtherAssetImpairmentCharges,,0.000,,,,,,,,,
OtherCostAndExpenseOperating,14232.000,-3184.000,,,,,,,,,
OtherExpenses,,,,,,,7428.000,3499.000,,,
OtherGeneralAndAdministrativeExpense,,14384.000,10995.000,,6341.000,7469.000,,,,,
OtherNonoperatingIncomeExpense,,0.000,,,,,,,,,
OtherOperatingIncomeExpenseNet,,,,,,,172533.000,337357.000,,,
PaymentsToAcquireMiningAssets,,,,,,,0.000,,,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,,,,,,,,15292.000,,
PaymentsToAcquirePropertyPlantAndEquipment,54408.000,,,,,,,,,,
ProceedsFromNotesPayable,,,,,,,0.000,,,,
ProceedsFromStockOptionsExercised,111250.000,,,,,,,,,,
ProfessionalFees,61873.000,53083.000,28937.000,60234.000,91608.000,47318.000,23319.000,40633.000,2945443.000,1929902.000,204165.000
ProfitLoss,,,,,,,-293896.000,,,,
RepaymentsOfRelatedPartyDebt,10000.000,,,,,,,,,,
ResultsOfOperationsImpairmentOfOilAndGasProperties,,,,,,,,203497.000,,,
Revenues,,,,,,,25802.000,19084.000,16911124.000,16031957.000,16481805.000
SalesRevenueNet,,,,,,,25802.000,19084.000,16911124.000,16031957.000,16481805.000
SeveranceCosts1,,,,,,,,,45000.000,,
ShareBasedCompensation,238447.000,,,,,,378566.000,,,,
StockIssuedDuringPeriodValueEmployeeBenefitPlan,,,,,,,121000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,20472054.000,25226531.000,498883626.000,498883626.000,499083626.000
