,2011-03-31,2011-08-08,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,8341000000.000,,1548000000.000,1864000000.000,2029000000.000,2158000000.000,2335000000.000,2285000000.000,2284000000.000,2152000000.000,2406000000.000,2206000000.000,2382000000.000,2439000000.000,2430000000.000,2545000000.000,1854000000.000,1507000000.000,1246000000.000,1313000000.000,1084000000.000,953000000.000,964000000.000,1078000000.000,1081000000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,20000000.000,,,,11000000.000,,,,5000000.000,,,,11000000.000,
AccountsReceivableNetCurrent,6498000000.000,,1696000000.000,1917000000.000,2198000000.000,2047000000.000,2553000000.000,2389000000.000,2466000000.000,2443000000.000,2562000000.000,2134000000.000,2222000000.000,2042000000.000,2048000000.000,1729000000.000,1341000000.000,1195000000.000,991000000.000,912000000.000,779000000.000,822000000.000,783000000.000,877000000.000,751000000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,30000000.000,,,,31000000.000,,,,29000000.000,,,,23000000.000,
AccrualForEnvironmentalLossContingencies,,,,1000000.000,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,1744000000.000,,1904000000.000,2015000000.000,2065000000.000,1440000000.000,2027000000.000,1987000000.000,1892000000.000,1397000000.000,1511000000.000,1445000000.000,1476000000.000,193000000.000,181000000.000,285000000.000,260000000.000,156000000.000,143000000.000,132000000.000,151000000.000,85000000.000,66000000.000,94000000.000,81000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,20692000000.000,,16731000000.000,17248000000.000,17184000000.000,17777000000.000,18438000000.000,19266000000.000,20195000000.000,20639000000.000,21171000000.000,21895000000.000,22336000000.000,20207000000.000,21024000000.000,21884000000.000,22648000000.000,23395000000.000,23713000000.000,23260000000.000,22763000000.000,21659000000.000,21775000000.000,22214000000.000,20692000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-971000000.000,,-328000000.000,-370000000.000,-361000000.000,-364000000.000,-421000000.000,-433000000.000,-426000000.000,-344000000.000,-322000000.000,-250000000.000,-270000000.000,-278000000.000,-277000000.000,-277000000.000,-228000000.000,-172000000.000,-175000000.000,-135000000.000,-150000000.000,-140000000.000,-137000000.000,-83000000.000,-48000000.000
AdditionalPaidInCapital,6763000000.000,,6675000000.000,6680000000.000,6658000000.000,6667000000.000,6634000000.000,6616000000.000,6618000000.000,6614000000.000,6603000000.000,6592000000.000,6599000000.000,6530000000.000,6523000000.000,6531000000.000,6532000000.000,6484000000.000,6493000000.000,6498000000.000,7428000000.000,7433000000.000,7442000000.000,7446000000.000,7336000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,7000000.000,,2000000.000,0.000,0.000,,,,,,,,,,,3000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,6000000.000,5000000.000
AssetRetirementObligation,,,,1510000000.000,,,,1783000000.000,,2079000000.000,2120000000.000,2096000000.000,,1829000000.000,2034000000.000,1958000000.000,,,,1635000000.000,,,,1748000000.000,
AssetRetirementObligationCurrent,,,,,,,,34000000.000,,40000000.000,93000000.000,87000000.000,,25000000.000,31000000.000,41000000.000,,,,34000000.000,,,,50000000.000,
AssetRetirementObligationsNoncurrent,1368000000.000,,1337000000.000,1510000000.000,1437000000.000,1489000000.000,1516000000.000,1749000000.000,1795000000.000,2039000000.000,2027000000.000,2009000000.000,2062000000.000,1804000000.000,2003000000.000,1917000000.000,1949000000.000,1963000000.000,1965000000.000,1601000000.000,1614000000.000,1597000000.000,1607000000.000,1697000000.000,1622000000.000
Assets,51865000000.000,,30541000000.000,31371000000.000,31851000000.000,32250000000.000,34558000000.000,35306000000.000,35109000000.000,35048000000.000,35776000000.000,35620000000.000,36151000000.000,35935000000.000,36700000000.000,36011000000.000,34736000000.000,35770000000.000,34674000000.000,32311000000.000,32868000000.000,32527000000.000,32310000000.000,31094000000.000,24537000000.000
AssetsCurrent,15775000000.000,,7154000000.000,3224000000.000,3445000000.000,3254000000.000,4037000000.000,3762000000.000,3777000000.000,3281000000.000,3455000000.000,2975000000.000,4787000000.000,4218000000.000,4204000000.000,4593000000.000,2968000000.000,4130000000.000,3858000000.000,2590000000.000,3268000000.000,3754000000.000,3042000000.000,3665000000.000,3743000000.000
AssetsHeldForSaleAtCarryingValue,,,,,244000000.000,247000000.000,,,,1550000000.000,,,,,,,,,,,,,,,
AssetsHeldForSaleCurrent,,,,,,,,,,,,,,392000000.000,873000000.000,,,,,,,,,,
AssetsHeldForSaleLongLivedFairValueDisclosure,,,,,,,,0.000,,,,,,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,,,,,,1000000.000
AssetsHeldForSaleOtherNoncurrent,,,,,,,,,,,,,,1164000000.000,1290000000.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,,,,,,223000000.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,4596000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,4470000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,74000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,4000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,30000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,40000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,121000000.000,,,,23000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,101000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,20000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,126000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentAssets,,,,21000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,5000000.000,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,4501000000.000,,,,,,,,,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,13000000.000,,,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,51000000.000,,,,29000000.000,,,,28000000.000,,,,24000000.000,,,,21000000.000,,,,21000000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,22000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,2000000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,,,,1000000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,25000000.000,,,,24000000.000,,,,23000000.000,,,,19000000.000,,,,16000000.000,,,,15000000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,20000000.000,,,,18000000.000,,,,18000000.000,,,,15000000.000,,,,12000000.000,,,,12000000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,31000000.000,,,,11000000.000,,,,10000000.000,,,,9000000.000,,,,9000000.000,,,,9000000.000,
CapitalLeasesFutureMinimumSubleaseRentals,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,1000000.000,,,,,,,,,,,,,,,,,,,,,
CapitalizedExploratoryWellCosts,,,,704000000.000,,,,617000000.000,,,,793000000.000,,,,610000000.000,,,,437000000.000,,,,249000000.000,
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodGreaterThanOneYear,296000000.000,,390000000.000,222000000.000,255000000.000,254000000.000,207000000.000,229000000.000,220000000.000,220000000.000,220000000.000,281000000.000,153000000.000,102000000.000,155000000.000,126000000.000,126000000.000,88000000.000,88000000.000,85000000.000,120000000.000,118000000.000,118000000.000,118000000.000,118000000.000
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodOfOneYearOrLess,,,,482000000.000,,,,388000000.000,,,,512000000.000,,,,484000000.000,,,,352000000.000,,,,131000000.000,
CashAndCashEquivalentsAtCarryingValue,5716000000.000,,4633000000.000,493000000.000,513000000.000,452000000.000,671000000.000,684000000.000,768000000.000,246000000.000,354000000.000,264000000.000,1964000000.000,1169000000.000,761000000.000,2398000000.000,1126000000.000,1572000000.000,1680000000.000,1221000000.000,2072000000.000,2584000000.000,1953000000.000,2490000000.000,2490000000.000
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,,,,,,,,,,,,,,,,,,,,,,2000000.000,,61000000.000
CommercialPaper,0.000,,0.000,0.000,0.000,550000000.000,1839000000.000,200000000.000,0.000,0.000,200000000.000,135000000.000,0.000,0.000,0.000,0.000,,,,0.000,,,,,
CommitmentsAndContingencies,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,1.000,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,1100000000.000,,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1000000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000,1100000000.000
CommonStockSharesIssued,770000000.000,,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,937000000.000,937000000.000,937000000.000,937000000.000,937000000.000
CommonStockSharesOutstanding,770000000.000,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockValue,770000000.000,,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,770000000.000,937000000.000,937000000.000,937000000.000,937000000.000,937000000.000
DebtCurrent,,,,,,,,,,,,,,,,,,,,,,,,686000000.000,1541000000.000
DebtInstrumentFaceAmount,3000000000.000,,,,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.094,0.054,,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,-10000000.000,,,,11000000.000,,,,9000000.000,,,,8000000.000,,,,10000000.000,,,,9000000.000,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,0.000,,,,,,,,,,,,,,,,,,,,,
DeferredGainLossOnDiscontinuationOfFairValueHedge,,,,32000000.000,,,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,4543000000.000,,,,4879000000.000,,,,3870000000.000,,,,3481000000.000,,,,3740000000.000,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,,,,,,,89000000.000,,,,17000000.000,,,,4000000.000,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,,1115000000.000,,,,,,
DeferredTaxAssetsGrossCurrent,,,,99000000.000,87000000.000,87000000.000,87000000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGrossNoncurrent,,,,674000000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsInvestmentInSubsidiaries,,,,,,,,,,,,,,,,,,,,17000000.000,,,,91000000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-1776000000.000,,,,-1530000000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNet,,,,2836000000.000,,,,3013000000.000,,,,3286000000.000,,,,1935000000.000,,,,2262000000.000,,,,1638000000.000,
DeferredTaxAssetsNetCurrent,,,,,,,,57000000.000,,,,53000000.000,,,,29000000.000,,,,0.000,,,,0.000,
DeferredTaxAssetsNetNoncurrent,,,,,,,,849000000.000,,,,847000000.000,,,,525000000.000,,,,1222000000.000,,,,336000000.000,
DeferredTaxAssetsOther,,,,88000000.000,,,,121000000.000,,,,98000000.000,,,,116000000.000,,,,73000000.000,,,,88000000.000,
DeferredTaxAssetsOtherTaxCarryforwards,,,,,,,,,,,,,,,,,,,,35000000.000,,,,35000000.000,
DeferredTaxAssetsTaxCreditCarryforwardsForeign,,,,3005000000.000,,,,4351000000.000,,,,3560000000.000,,,,3550000000.000,,,,3798000000.000,,,,3906000000.000,
DeferredTaxAssetsTaxCreditCarryforwardsOther,,,,,,,,,,,,5730000000.000,,,,4062000000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,413000000.000,,,,510000000.000,,,,387000000.000,,,,364000000.000,,,,260000000.000,,,,228000000.000,
DeferredTaxLiabilities,,,,4612000000.000,,,,,,,,1593000000.000,,,,1935000000.000,,,,1219000000.000,,,,2102000000.000,
DeferredTaxLiabilitiesCurrent,333000000.000,,0.000,5000000.000,,,,4000000.000,,,,1000000.000,,,,3000000.000,,,,0.000,,,,0.000,
