,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,,,,,2000000.000,,,,1000000.000,10000000.000
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,,,,,,,,,80000000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,9000000.000,,,,6000000.000,,,,7000000.000,,,,8000000.000,,,,10000000.000,,,,-42000000.000,,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,,,,,,,,,,,,,,,,,1000000.000,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,0.160,0.160,0.160,0.160,0.170,0.170,0.170,0.170,0.180,0.180,0.180,0.200,0.200,0.200
ComprehensiveIncomeNetOfTax,,99000000.000,39000000.000,,-25000000.000,-1000000.000,73000000.000,-115000000.000,5000000.000,30000000.000,68000000.000,168000000.000,107000000.000,30000000.000,-3000000.000,-161000000.000,-23000000.000,98000000.000,79000000.000,56000000.000,102000000.000,128000000.000,115000000.000,8000000.000,135000000.000,138000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,2000000.000,2000000.000,,1000000.000,1000000.000,0.000,1000000.000,0.000,1000000.000,0.000,0.000,,1000000.000,0.000,,1000000.000,1000000.000,1000000.000,1000000.000,2000000.000,1000000.000,1000000.000,2000000.000,0.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,101000000.000,41000000.000,,-24000000.000,0.000,73000000.000,-114000000.000,5000000.000,31000000.000,68000000.000,,107000000.000,31000000.000,-3000000.000,-160000000.000,-22000000.000,99000000.000,80000000.000,57000000.000,104000000.000,129000000.000,116000000.000,10000000.000,135000000.000,138000000.000
CostOfGoodsSold,1036000000.000,1172000000.000,1133000000.000,966000000.000,1160000000.000,1152000000.000,1074000000.000,989000000.000,1137000000.000,1080000000.000,1067000000.000,1045000000.000,1044000000.000,1107000000.000,1131000000.000,1018000000.000,998000000.000,1106000000.000,1121000000.000,972000000.000,959000000.000,1129000000.000,1144000000.000,1064000000.000,1135000000.000,1188000000.000
CurrentFederalTaxExpenseBenefit,,,,,,,,,6000000.000,,,,,39000000.000,,,,,,,,,,,,
