,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,67356.000,104984.000,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,41160.000,197085.000,36662.000,71470.000,8075.000,10751.000,256800.000,,,,,,
AmortizationOfDebtDiscountPremium,,,,,15688.000,,199852.000,154702.000,86674.000,77253.000,84790.000,85732.000,85732.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,270000.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-46090.000,,,,-22054.000,,,,976458.000,,
ConcentrationRiskPercentage1,,,,,,,,0.400,0.520,,,,
CostOfGoodsSold,420630.000,410560.000,495881.000,766847.000,466765.000,710266.000,197233.000,324614.000,1219094.000,1042263.000,198226.000,135667.000,423487.000
CurrentIncomeTaxExpenseBenefit,0.000,0.000,-159220.000,,0.000,,,,,,,,
DepreciationDepletionAndAmortization,,,31535.000,,,,18140.000,,,,13084.000,,
DividendsPreferredStock,,,,,,,,,,,,54269.000,32288.000
EarningsPerShareBasic,,,,,,,,,,,,0.090,0.020
EarningsPerShareBasicAndDiluted,-0.010,0.000,-0.070,-0.080,-0.070,-0.070,-0.090,-0.070,-0.060,0.010,-0.040,,
EarningsPerShareDiluted,,,,,,,,,,,,0.060,0.020
EmployeeBenefitsAndShareBasedCompensation,,,153970.000,,,,287171.000,,76733.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,,,,,,,121650.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,,,,,,,,,,,3020526.000,,
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,0.000,,0.000,,,,,,,,
GrossProfit,-226901.000,-156191.000,-184707.000,-127037.000,-89999.000,-39349.000,-88589.000,4003.000,-640405.000,137221.000,-68356.000,25907.000,-173256.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,3396.000,,,,0.000,,0.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,0.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-985787.000,-1112776.000,-990614.000,-1009442.000,-817348.000,-831387.000,-1174077.000,-956971.000,-1042496.000,-202867.000,-750413.000,1828149.000,523303.000
IncomeTaxExpenseBenefit,,,,,,,500.000,-103971.000,0.000,0.000,-1875.000,0.000,-360.000
IncomeTaxesPaid,,,-159220.000,,,,500.000,,,,1875.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-20086.000,,,,-69494.000,,,,-248986.000,,
IncreaseDecreaseInAccountsReceivable,,,296893.000,,,,-365891.000,,,,-223780.000,,
IncreaseDecreaseInCustomerDeposits,,,35552.000,,,,18484.000,,,,1850.000,,
IncreaseDecreaseInDeferredRevenue,,,338549.000,,,,-43618.000,,,,-2094.000,,
IncreaseDecreaseInInventories,,,-3897.000,,,,-43188.000,,,,0.000,,
IncreaseDecreaseInOtherAccruedLiabilities,,,4468.000,,,,0.000,,,,-23723.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-19732.000,,,,121647.000,,,,16772.000,,
InterestExpenseDebt,-39.000,-759.000,560.000,460.000,18677.000,166068.000,224820.000,181109.000,112498.000,107796.000,112345.000,112097.000,111900.000
InterestPaid,,,720.000,,,,1511.000,,,,236.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,36662.000,,,,7337.000,,,,11006.000,,
NetCashProvidedByUsedInFinancingActivities,,,237139.000,,,,267137.000,,,,1397854.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,237139.000,,,,267137.000,,,,1397854.000,,
NetCashProvidedByUsedInInvestingActivities,,,-11075.000,,,,0.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-11075.000,,,,0.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-272154.000,,,,-289191.000,,,,-421396.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-272154.000,,,,-289191.000,,,,-421396.000,,
NetIncomeLoss,,,,,,,-1174577.000,-853000.000,-1042496.000,-202867.000,-752288.000,1828149.000,523663.000
