,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1645000.000,4039000.000,2415000.000,2377000.000
AccountsReceivableNetCurrent,,,867000.000,551000.000
AccruedProfessionalFeesCurrent,767000.000,391000.000,819000.000,631000.000
AccruedRentCurrent,,34000.000,90000.000,41000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2175000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-9000.000,-13000.000
AdditionalPaidInCapitalCommonStock,7706000.000,181049000.000,181844000.000,182897000.000
Assets,60946000.000,100410000.000,91323000.000,78023000.000
AssetsCurrent,52153000.000,94881000.000,85508000.000,72505000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,9000.000,13000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,25000.000,22500000.000
CapitalLeaseObligationsCurrent,163000.000,165000.000,168000.000,171000.000
CapitalLeaseObligationsNoncurrent,138000.000,96000.000,53000.000,9000.000
CapitalLeasesFutureMinimumPaymentsDue,,,232000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,177000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,2000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,5000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,48000.000,
CashAndCashEquivalentsAtCarryingValue,50116000.000,93494000.000,58588000.000,47999000.000
CashCashEquivalentsAndShortTermInvestments,,,83593000.000,70494000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,78886062.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,2684688.000,23369663.000,23380888.000,23432728.000
CommonStockSharesOutstanding,2684688.000,23369663.000,23380888.000,23432728.000
CommonStockValue,3000.000,23000.000,23000.000,23000.000
DeferredCompensationShareBasedArrangementsLiabilityCurrent,5000.000,6000.000,5000.000,4000.000
DeferredIncomeTaxLiabilities,,,88000.000,
DeferredRevenueCurrent,,,550000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,197000.000,
DeferredTaxAssetsGross,,,39712000.000,
DeferredTaxAssetsNet,,,88000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,33846000.000,
DeferredTaxAssetsOther,,,1605000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,3350000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,247000.000,
DeferredTaxAssetsValuationAllowance,,,39624000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,88000.000,
EmployeeRelatedLiabilitiesCurrent,1172000.000,1550000.000,1911000.000,831000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,8100000.000,9300000.000,8800000.000,13000000.000
IncentiveFromLessor,1263000.000,1185000.000,1101000.000,1013000.000
LiabilitiesAndStockholdersEquity,60946000.000,100410000.000,91323000.000,78023000.000
LiabilitiesCurrent,6149000.000,8348000.000,9567000.000,6865000.000
LiabilityForUncertainTaxPositionsCurrent,,,0.000,
MarketableSecuritiesCurrent,,,25005000.000,22495000.000
OperatingLeasesFutureMinimumPaymentsDue,,,4995000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,1252000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,1130000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,1325000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,1288000.000,
OperatingLossCarryforwards,,,1000000.000,
OtherAssetsNoncurrent,3537000.000,443000.000,482000.000,489000.000
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001
PreferredStockSharesAuthorized,,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,2037000.000,1387000.000,1048000.000,1460000.000
PropertyPlantAndEquipmentGross,,,7025000.000,
PropertyPlantAndEquipmentNet,4773000.000,4603000.000,4850000.000,4546000.000
RestrictedCashAndCashEquivalentsNoncurrent,483000.000,483000.000,483000.000,483000.000
RetainedEarningsAccumulatedDeficit,-76122000.000,-90291000.000,-101256000.000,-112771000.000
StockholdersEquity,-68413000.000,90781000.000,80602000.000,70136000.000
UnrecognizedTaxBenefits,,,0.000,
