,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,6324.000,2960.000,1888.000,52254.000,311958.000,330393.000,408479.000,468407.000,506012.000,635905.000,,,431650.000,426500.000
AccountsPayableCurrent,,246.000,,,,,,,,,,,312197.000,375280.000,,
AccountsReceivableNetCurrent,,,7757.000,5316.000,5460.000,,,,,,,,34362.000,3406.000,8468.000,
AccruedLiabilitiesCurrent,1000.000,,,,,,,,,,,,240648.000,288852.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,16316.000,23983.000,33322.000,43225.000,34192.000,40018.000,,,55493.000,60798.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-102.000,-555.000,-244.000,-404.000,,,,,,,,,,
AdditionalPaidInCapital,,,,,,,,,,,14650519.000,14817692.000,15452105.000,15882667.000,17815732.000,18285582.000
AdditionalPaidInCapitalCommonStock,19795.000,55117.000,55117.000,55117.000,55117.000,55117.000,12052575.000,12387135.000,12735648.000,13516906.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,0.000,0.000,0.000,,,,,,,,,,,
Assets,6498.000,38394.000,42728.000,28942.000,23644.000,22298.000,2426526.000,1790605.000,1682463.000,441634.000,239814.000,133896.000,244034.000,342826.000,104203.000,216774.000
AssetsCurrent,6498.000,38394.000,42728.000,28942.000,23644.000,22298.000,2103291.000,201985.000,204680.000,83279.000,168941.000,68849.000,181270.000,270670.000,36101.000,157954.000
BankOverdrafts,,,,,,,,3916.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,1435335.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,1435335.000,,,,
Cash,,,,,,,,,,,,,,,16762.000,
CashAndCashEquivalentsAtCarryingValue,6498.000,38394.000,22971.000,22214.000,17086.000,21500.000,1172117.000,,90684.000,14947.000,103019.000,41973.000,42544.000,161393.000,16762.000,123670.000
CashEquivalentsAtCarryingValue,,,,,,,30000.000,,,,0.000,,,,,
CashUninsuredAmount,,,,,,,922117.000,,,,0.000,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,0.250,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,,16449734.000,,18455264.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,,20020.000,20.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,4050000.000,5825000.000,5825000.000,5825000.000,5825000.000,5825000.000,60600000.000,61100000.000,61420000.000,63475000.000,63859000.000,63859000.000,78654896.000,92644899.000,94661566.000,98895733.000
CommonStockSharesOutstanding,4050000.000,5825000.000,5825000.000,5825000.000,5825000.000,5825000.000,60600000.000,61100000.000,61420000.000,63475000.000,63859000.000,63859000.000,78654896.000,92644899.000,94661566.000,98895733.000
CommonStockSharesSubscriptions,,,,,,,,,,,,132480.000,916948.000,1541636.000,,
CommonStockValue,405.000,583.000,583.000,583.000,583.000,583.000,6060.000,6110.000,6142.000,6348.000,6386.000,6386.000,7867.000,9264.000,9465.000,9888.000
ContractualObligation,,,,,,,224300.000,154350.000,,,,,,,,
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,465201.000,,,
ConvertibleNotesPayable,,,,,,,,,,,,,1145469.000,1145469.000,,
ConvertibleNotesPayableCurrent,,,,,,,,,,,,,448364.000,934647.000,680268.000,680268.000
DebtInstrumentFaceAmount,,,,,,,,,,,1749784.000,1832230.000,1499784.000,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,,,0.100,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,398593.000,319222.000,-231904.000,-210822.000,-48942.000,-22407.000
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,,,,,,48942.000,22407.000
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,,,,,,,,,,0.000,46857.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,576150.000,,,,535158.000,
DeferredTaxAssetsOperatingLossCarryforwards,4998.000,17552.000,18346.000,29718.000,,,,,,,2640747.000,,,,3497359.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,33700.000,85252.000,555899.000,,,,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,254539.000,,,,,,,,,
DeferredTaxAssetsStateTaxes,,,,,,,,,,,-231259.000,,,,-356157.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,357545.000,,,,655484.000,,,,1579081.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,,35325.000,,,,121017.000,
DeferredTaxAssetsValuationAllowance,4998.000,17552.000,18346.000,29718.000,33700.000,85252.000,1167983.000,,,,3676447.000,,,,5376458.000,
DepositsAssetsNoncurrent,,,,,,,199428.000,199428.000,199428.000,199428.000,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,14702.000,17552.000,19194.000,29163.000,33700.000,85252.000,10044067.000,11621949.000,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,,,,,,,56628.000,114772.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,,,,200028.000,311348.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,1453074.000,1388577.000,1200033.000,1015292.000,912489.000,819816.000,1437025.000,1261402.000,369730.000,369730.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,328834.000,219223.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,25526.000,25526.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,438445.000,438445.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,438445.000,438445.000,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,1231250.000,1121639.000,,,,,,,
IntangibleAssetsCurrent,,,,,,,,,,,,0.000,,,,
InterestPayableCurrent,,,,,,,,,,,,,,,118137.000,196407.000
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,101300.000,
Liabilities,1000.000,246.000,6324.000,2960.000,1888.000,52254.000,,,,,2582204.000,2873913.000,2851342.000,3063953.000,3572426.000,
LiabilitiesAndStockholdersEquity,6498.000,38394.000,42728.000,28942.000,23644.000,22298.000,2426526.000,1790605.000,1682463.000,441634.000,239814.000,133896.000,244034.000,342826.000,104203.000,216774.000
LiabilitiesCurrent,,246.000,6324.000,2960.000,1888.000,52254.000,411958.000,859309.000,1568479.000,2094349.000,1231012.000,1360905.000,2386141.000,3063953.000,3572426.000,3783401.000
NotesAndLoansReceivableNetCurrent,,,,,,,861435.000,,,,,,,,,
NotesPayable,,,,,,,,,,,,,,,226300.000,226300.000
NotesPayableCurrent,,,,,,,100000.000,525000.000,1160000.000,1625942.000,725000.000,725000.000,125000.000,125000.000,177358.000,203893.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,1259932.000,1340174.000,1964985.000,1964985.000
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,1351192.000,1513008.000,,,,268143.000
OperatingLossCarryforwards,14702.000,17552.000,18345.000,29718.000,,,1800000.000,,,,,,,,8200000.000,
OtherAssets,,,,,,,,,,,,,3543.000,15256.000,16036.000,12059.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,69739.000,201985.000,113996.000,68332.000,65922.000,26876.000,104364.000,105871.000,,
PrepaidExpenseCurrent,,,12000.000,1412.000,1098.000,798.000,,,,,,,,,10871.000,34284.000
PropertyPlantAndEquipmentGross,,,,,,,140123.000,181925.000,190038.000,202152.000,105065.000,105065.000,,,107559.000,107559.000
PropertyPlantAndEquipmentNet,,,,,,,123807.000,157942.000,156716.000,158927.000,70873.000,65047.000,59221.000,56900.000,52066.000,46761.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,-12627806.000,-15175969.000,-16999295.000,-17696575.000,-18984228.000,-20074694.000,-21273400.000,-22130220.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,,,,,,,,,,,,,,,,486643.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,,,,4101458.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,0.270,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,,1276000.000,1623067.000,,169629.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,6470000.000,6460000.000,6200000.000,9075000.000,7656250.000,6500694.000,11600000.000,11593333.000,10530953.000,17530953.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,0.500,0.500,0.500,0.730,0.660,0.610,0.360,0.340,0.330,0.250
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,,,,,,,,,,476215.000,714739.000,,20254.000
