,2011-12-31,2012-12-31
AdvertisingExpense,,5970000.000
AllocatedShareBasedCompensationExpense,,16000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2712000.000,12198000.000
ComprehensiveIncomeNetOfTax,15544000.000,18311000.000
CostOfGoodsAndServicesSold,50064000.000,52490000.000
CurrentIncomeTaxExpenseBenefit,,7027000.000
DefinedBenefitPlanContributionsByPlanParticipants,,96000000.000
DepreciationDepletionAndAmortization,1673000.000,975000.000
DepreciationNonproduction,,975000.000
DerivativeInstrumentsGainRecognizedInIncome,,673000.000
EarningsPerShareBasic,1.810,6.830
EarningsPerShareDiluted,1.790,6.780
EffectOfExchangeRateOnCashAndCashEquivalents,402000.000,124000.000
EffectiveIncomeTaxRateContinuingOperations,,0.165
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.250
GainLossOnSaleOfPropertyPlantEquipment,-15000.000,-539000.000
GeneralAndAdministrativeExpense,5466000.000,6269000.000
GoodwillTranslationAdjustments,,41000.000
GrossProfit,38762000.000,42057000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,18383000.000,24905000.000
IncomeTaxExpenseBenefit,4455000.000,7027000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,1056000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,6226000.000
IncomeTaxesPaid,4494000.000,6454000.000
IncreaseDecreaseInAccountsPayable,3738000.000,-1374000.000
IncreaseDecreaseInAccountsReceivable,13999000.000,8880000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,576000.000,801000.000
IncreaseDecreaseInAccruedTaxesPayable,652000.000,878000.000
IncreaseDecreaseInDepositsOutstanding,-1476000.000,-2637000.000
IncreaseDecreaseInInventories,1028000.000,-182000.000
IncreaseDecreaseInPrepaidExpense,-112000.000,587000.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,69729.000
InterestExpense,8000.000,
InterestPaid,8000.000,
InvestmentIncomeInterest,75000.000,89000.000
NetCashProvidedByUsedInFinancingActivities,382000.000,-397000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,382000.000,-397000.000
NetCashProvidedByUsedInInvestingActivities,-4830000.000,-423000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4830000.000,-423000.000
NetCashProvidedByUsedInOperatingActivities,6758000.000,12894000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6758000.000,12894000.000
NetIncomeLoss,13928000.000,17878000.000
NetIncomeLossAttributableToNoncontrollingInterest,,0.000
NetIncomeLossAvailableToCommonStockholdersBasic,13478000.000,17524000.000
NonoperatingIncomeExpense,706000.000,762000.000
OperatingExpenses,21085000.000,17914000.000
OperatingIncomeLoss,17677000.000,24143000.000
OperatingLeasesRentExpenseNet,,161000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,1616000.000,433000.000
PaymentsForCapitalImprovements,,464000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,6684000.000,
PaymentsToAcquirePropertyPlantAndEquipment,58000.000,38000.000
PreferredStockDividendsIncomeStatementImpact,450000.000,-354000.000
ProceedsFromCollectionOfLongtermLoansToRelatedParties,1001000.000,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,,-397000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,1193000.000,79000.000
RepaymentsOfShortTermDebt,619000.000,
ResearchAndDevelopmentExpense,,3000000.000
Revenues,88826000.000,94547000.000
SalesRevenueNet,88826000.000,94547000.000
SellingExpense,15619000.000,11645000.000
ShareBasedCompensation,254000.000,518000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,,55865.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,9.230
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,-55349.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,,515000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,,9.370
StockIssuedDuringPeriodValueIssuedForServices,,300000.000
StockIssuedDuringPeriodValueShareBasedCompensation,253000.000,218000.000
UndistributedEarnings,,59628000.000
UnrealizedGainLossOnDerivatives,639000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,7802690000.000,2635123.000
WeightedAverageNumberOfSharesOutstandingBasic,7461296000.000,2565394.000
