,2014-01-31,2014-04-30,2014-07-31
AccountsPayableCurrent,200.000,,
AdditionalPaidInCapital,878.000,1190.000,
Assets,1729.000,29788.000,
AssetsCurrent,1729.000,29788.000,
Cash,1729.000,29788.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,
CommonStockSharesAuthorized,75000000.000,75000000.000,
CommonStockSharesIssued,4000000.000,4000000.000,
CommonStockSharesOutstanding,4000000.000,4000000.000,
CommonStockSharesSubscribedButUnissued,,1000000.000,
CommonStockSharesSubscriptions,,35000.000,
CommonStockValue,40.000,40.000,
DebtInstrumentInterestRateEffectivePercentage,0.080,0.080,
DeferredTaxAssetsGross,4680.000,7127.000,
DeferredTaxAssetsValuationAllowance,-4680.000,7127.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,15289.000,22592.000,
DueToOfficersOrStockholdersCurrent,15900.000,16150.000,
DueToRelatedPartiesCurrent,16000.000,16150.000,
Liabilities,16100.000,16150.000,
LiabilitiesAndStockholdersEquity,1729.000,29788.000,
OperatingLossCarryforwards,13371.000,20362.000,
StockholdersEquity,-14371.000,-13638.000,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-14371.000,13638.000,
