,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,332000.000,176000.000,0.000,0.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,418000.000,-74000.000,145000.000,-19000.000
AmortizationOfDebtDiscountPremium,665000.000,752000.000,850000.000,959000.000
AmortizationOfFinancingCosts,1153000.000,1197000.000,1538000.000,1636000.000
AmortizationOfIntangibleAssets,428000.000,10000.000,,
AmountRecognizedInNetPeriodicBenefitCostAndOtherComprehensiveIncomeLossBeforeTax,1949000.000,,,
AssetImpairmentCharges,,,137678000.000,
AssetRetirementObligationAccretionExpense,1876000.000,1679000.000,1774000.000,1382000.000
AssetRetirementObligationLiabilitiesSettled,186000.000,31000.000,2341000.000,162000.000
AssetRetirementObligationRevisionOfEstimate,-2905000.000,-1197000.000,-3070000.000,-1115000.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,73606.000,,,
CapitalLeaseObligationsIncurred,,2256000.000,1428000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-8500000.000,7886000.000,8099000.000,-10112000.000
ComprehensiveIncomeNetOfTax,-25809000.000,-31836000.000,-160283000.000,-58507000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,0.000,0.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-25809000.000,-31836000.000,-160283000.000,-58507000.000
CostOfGoodsSold,302966000.000,362268000.000,282903000.000,207630000.000
CostsIncurredAssetRetirementObligationIncurred,2472000.000,2125000.000,3277000.000,1428000.000
CurrentFederalTaxExpenseBenefit,,,0.000,0.000
CurrentIncomeTaxExpenseBenefit,,,526000.000,117000.000
CurrentStateAndLocalTaxExpenseBenefit,,,526000.000,117000.000
DebtInstrumentRedemptionPricePercentage,1.010,1.010,1.010,1.010
DeferredFederalIncomeTaxExpenseBenefit,,,-1000000.000,0.000
DeferredIncomeTaxExpenseBenefit,,,-1183000.000,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,-183000.000,0.000
DefinedBenefitPlanActuarialGainLoss,-187000.000,-310000.000,162000.000,-246000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,104000.000,104000.000,104000.000,95000.000
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeLossNetGainLossBeforeTax,,-123000.000,38000.000,-207000.000
DefinedBenefitPlanAmountsRecognizedInOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,820000.000,650000.000,555000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,0.037,0.046,0.037,0.042
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,0.000,,
DefinedBenefitPlanBenefitsPaid,,13000.000,39000.000,285000.000
DefinedBenefitPlanContributionsByEmployer,,13000.000,39000.000,285000.000
DefinedBenefitPlanCurtailments,,,275000.000,0.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,0.000,0.000,0.000,0.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,100000.000,100000.000,100000.000,95000.000
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,0.073,0.071,0.071,0.068
DefinedBenefitPlanInterestCost,38000.000,87000.000,122000.000,171000.000
DefinedBenefitPlanNetPeriodicBenefitCost,1212000.000,1225000.000,1233000.000,1183000.000
DefinedBenefitPlanPlanAmendments,1028000.000,,0.000,0.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,209000.000,0.000
DefinedBenefitPlanServiceCost,1070000.000,1034000.000,1216000.000,917000.000
DefinedBenefitPlanUltimateHealthCareCostTrendRate,0.045,0.045,0.045,0.045
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,3034000.000,2689000.000,1984000.000
Depreciation,26426000.000,28948000.000,31056000.000,27386000.000
DepreciationDepletionAndAmortization,38219000.000,46037000.000,45948000.000,31040000.000
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,-320000.000
FairValueAssumptionsExpectedVolatilityRate,0.683,,,
FairValueAssumptionsRiskFreeInterestRate,0.008,,,
GainLossOnSaleOfPropertyPlantEquipment,16000.000,-80000.000,266000.000,0.000
GeneralAndAdministrativeExpense,21169000.000,19590000.000,15813000.000,13541000.000
