,2014-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-1943.000
EarningsPerShareBasicAndDiluted,-0.300
GeneralAndAdministrativeExpense,3000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3000.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxesPaid,0.000
InterestPaid,0.000
NetCashProvidedByUsedInFinancingActivities,1057.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1057.000
NetCashProvidedByUsedInOperatingActivities,-3000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3000.000
NetIncomeLoss,-3000.000
OperatingIncomeLoss,-3000.000
ProceedsFromIssuanceOfCommonStock,0.000
ProceedsFromRelatedPartyDebt,1057.000
RelatedPartyTransactionAmountsOfTransaction,8100.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10000.000
