,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,929000.000,904000.000,986000.000,925000.000,983000.000,800000.000,760000.000,868000.000,1521000.000,1400000.000,1752000.000,1499000.000,1825000.000,1847000.000,2239000.000,2222000.000,2584000.000,2565000.000,2915000.000,2765000.000,3639000.000,3408000.000,3735000.000,3645000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,3022000.000,3361000.000,3471000.000,3918000.000,4823000.000,5304000.000,5898000.000,6502000.000,7107000.000,7722000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,347000.000,1847000.000,2341000.000,2681000.000,3252000.000,4114000.000,2613000.000,2845000.000,24000.000,271000.000,92000.000,1511000.000,3531000.000,2807000.000,4011000.000,5488000.000,2568000.000,2763000.000,1620000.000,5369000.000,9974000.000,7671000.000,822000.000,3362000.000
AdditionalPaidInCapital,75000.000,75000.000,75000.000,75000.000,75000.000,102000.000,24076000.000,27695000.000,27723000.000,27763000.000,27800000.000,81891000.000,81852000.000,81961000.000,82380000.000,95767000.000,96194000.000,96718000.000,97163000.000,97520000.000,98338000.000,98836000.000,99353000.000,99995000.000
AllowanceForDoubtfulAccountsReceivable,64000.000,72000.000,,78000.000,86000.000,93000.000,,30000.000,37000.000,46000.000,,,,,,,,,,,,,,
AociBeforeTaxAttributableToParent,,,,,,,,,,,,,,,,,,,,,,,1464000.000,5546000.000
AociTaxAttributableToParent,,,,,,,,,,,,,,,,,,,,3381000.000,6094000.000,4796000.000,,2184000.000
Assets,320288000.000,286133000.000,240215000.000,241338000.000,366029000.000,336895000.000,313614000.000,327783000.000,467139000.000,447915000.000,441230000.000,484885000.000,636865000.000,612670000.000,584169000.000,603595000.000,789701000.000,780680000.000,740021000.000,740852000.000,996760000.000,974415000.000,999686000.000,950885000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,145089000.000,,,,274651000.000,,,,350063000.000,372182000.000,,,,,,,,
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,2537000.000,,,,13825000.000,,,,22278000.000,23393000.000,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,241963000.000,245821000.000,288926000.000,337814000.000,347403000.000,351596000.000,381627000.000,408834000.000,399290000.000,445738000.000,452714000.000,454729000.000,499156000.000,526106000.000,528647000.000,541106000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,10292000.000,7536000.000,7442000.000,6577000.000,10494000.000,17303000.000,13387000.000,7598000.000,9493000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,1348000.000,3351000.000,2939000.000,3937000.000,1744000.000,1235000.000,920000.000,6134000.000,3947000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,122079000.000,121801000.000,147926000.000,188930000.000,241924000.000,245379000.000,288776000.000,335351000.000,341648000.000,347021000.000,375090000.000,399890000.000,395105000.000,441235000.000,450074000.000,445979000.000,483088000.000,513639000.000,527183000.000,535560000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,499000.000,426000.000,580000.000,294000.000,675000.000,207000.000,236000.000,378000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,2852000.000,2513000.000,3357000.000,1450000.000,560000.000,713000.000,5898000.000,3569000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,14961000.000,10793000.000,46794000.000,76653000.000,154784000.000,124894000.000,160988000.000,103363000.000,49816000.000,147100000.000,88143000.000,82714000.000,177113000.000,121668000.000,231759000.000,91216000.000,38129000.000,112320000.000,344434000.000,283876000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,567000.000,414000.000,413000.000,577000.000,260000.000,255000.000,6038000.000,33091000.000,54118000.000,50266000.000,52517000.000,33703000.000,32045000.000,29254000.000,30050000.000,22824000.000,17232000.000,5534000.000,3122000.000,11047000.000
AvailableForSaleSecuritiesDebtSecurities,127450000.000,132070000.000,120378000.000,122452000.000,123277000.000,124457000.000,149157000.000,189267000.000,231493000.000,233344000.000,273024000.000,267420000.000,285849000.000,329120000.000,352630000.000,377353000.000,,,,,,,,
AvailableForSaleSecuritiesEquitySecurities,3773000.000,3510000.000,3581000.000,3814000.000,3794000.000,3742000.000,2723000.000,3999000.000,10170000.000,12177000.000,15602000.000,15897000.000,17254000.000,22176000.000,25987000.000,26878000.000,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,127371000.000,128499000.000,152180000.000,193566000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,269000.000,221000.000,349000.000,447000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,12000.000,17000.000,18000.000,11000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,257000.000,204000.000,331000.000,436000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,5561000.000,6919000.000,4603000.000,5083000.000,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,540000.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,,,,,,,12745000.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedContingentLiability,,,,,,,,,,,,,,,,-2390000.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsMarketableSecurities,,,,,,,,,,,,,,,,7310000.000,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,,609000.000,,,,,,,,
