,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-08-31,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,,,,15000.000,15000.000,15000.000,15000.000,15000.000,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,2385908.000,2012489.000,2077421.000,2155724.000,2885016.000,2628420.000,2768831.000,2997059.000,3101842.000,3415706.000,2387833.000,2617539.000,2567901.000,2190196.000,588513.000,603286.000,349765.000,434136.000,262493.000,182499.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,1093364.000,,,,,,
AccountsPayableTradeCurrent,,,,1155196.000,1639879.000,1609249.000,1448379.000,1500076.000,1601426.000,1681843.000,1277957.000,1335520.000,1319333.000,425033.000,,,,,,
AccountsReceivableNetCurrent,156173.000,1456.000,41645.000,0.000,37839.000,138683.000,61635.000,52445.000,88407.000,87808.000,0.000,,,,,,,,,
AccruedInsuranceCurrentAndNoncurrent,,,,,,,,,,,,,45071.000,14505.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,-23119.000,19252.000,,,,19252.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,13933.000,119235.000,128588.000,120913.000,121892.000,0.000,,,,,,,,,
AdditionalPaidInCapital,51318545.000,52735408.000,53338668.000,53467349.000,58367977.000,63134302.000,73877065.000,74106696.000,75185955.000,72240600.000,80026487.000,85481426.000,86437274.000,91366876.000,92925589.000,93976541.000,95039978.000,97516196.000,100209386.000,100634807.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000
Assets,3022560.000,462647.000,764172.000,1147686.000,5057792.000,4218292.000,4492898.000,4534598.000,4439058.000,3919505.000,7099333.000,7445306.000,6902473.000,6941765.000,2898084.000,2356969.000,2897015.000,2541157.000,2587028.000,2108669.000
AssetsCurrent,564208.000,61056.000,102606.000,503145.000,216098.000,345780.000,356186.000,222054.000,268302.000,236657.000,322777.000,243808.000,124057.000,496455.000,216998.000,168819.000,1128106.000,894914.000,1814959.000,1260100.000
BridgeLoan,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,68000.000,125000.000,50000.000,50000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,,1588000.000,0.000,0.000,,,
CapitalLeaseObligationsCurrent,39086.000,25405.000,11100.000,0.000,0.000,,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,0.000,0.000,,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,,,,,,780860.000,9452.000,199731.000,,819849.000,
CashAndCashEquivalentsAtCarryingValue,104661.000,12989.000,250.000,4065.000,93730.000,61680.000,117818.000,59110.000,72977.000,15789.000,226412.000,96778.000,20367.000,343281.000,137944.000,95764.000,301727.000,102652.000,1007065.000,441262.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,15.550,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,1935012.000,2984688.000,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,5000.000,5000.000,,,,,,,,,,
CommonStockSharesAuthorized,500000000.000,5000000.000,5000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,165951239.000,1150003.000,4362361.000,7638829.000,10543170.000,13970942.000,17579280.000,20219280.000,20558347.000,20558347.000,21108347.000,1199667.000,1636093.000,4728610.000,6686540.000,6686540.000,8482568.000,9913663.000,11133938.000,11358547.000
CommonStockSharesOutstanding,165951239.000,1150003.000,1150003.000,7638829.000,10543170.000,13970942.000,17579280.000,20219280.000,20558347.000,20558347.000,21108347.000,1199667.000,1636093.000,4728610.000,6686540.000,6686540.000,8482568.000,9913663.000,11133938.000,11358547.000
CommonStockValue,1660.000,12.000,44.000,76.000,105.000,140.000,176.000,202.000,206.000,206.000,211.000,12.000,16.000,47.000,67.000,73.000,85.000,99.000,111.000,113.000
ContractualObligation,,,,1139325.000,965560.000,809110.000,1213875.000,1081152.000,910053.000,716885.000,1555497.000,716885.000,1792307.000,1686439.000,320603.000,285046.000,,,,
ConvertibleDebt,,,,,,,,,,,119928.000,,,,,,,,,
ConvertibleDebtCurrent,,,,,,,7099985.000,7077381.000,7052457.000,6897141.000,6828386.000,721683.000,620733.000,593599.000,1658908.000,1658908.000,1409326.000,1409326.000,,
ConvertibleLongTermNotesPayable,,,,36131.000,40556.000,44406.000,,,,150000.000,,,,,,,,,,
ConvertibleNotesPayable,,,,7148825.000,7737804.000,7419058.000,,,,,,,,,,,,,,
ConvertibleNotesPayableCurrent,6813711.000,7417459.000,7529233.000,7112694.000,7697248.000,7374652.000,,,,,,,,,,,,,,
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,,632182.000,652041.000,,,,,,,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentage,,,,,,0.060,0.060,,,,0.060,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,0.075,,,,,,,,,
DebtInstrumentUnamortizedDiscount,1348030.000,924446.000,420590.000,160159.000,43799.000,3428.000,,,,0.000,,,,,,,,,,
DeferredCompensationLiabilityCurrent,,,,76891.000,76891.000,202933.000,453868.000,390209.000,431209.000,472875.000,0.000,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,22834000.000,,,,26590904.000,,,,33127518.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,0.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,19265000.000,,,,18505000.000,,,,22261904.000,,,,27018698.000,
