,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,29506000.000,30121000.000,36609000.000,42886000.000,41473000.000
AllocatedShareBasedCompensationExpense,8370000.000,7695000.000,13965000.000,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,1500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1038691.000,958970.000,487650.000,-1579783.000,672640.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,12317000.000,-107000.000,25693000.000,-106627000.000,26604000.000
ComprehensiveIncomeNetOfTax,37245000.000,878000.000,15991000.000,8706000.000,21293000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1771000.000,1791000.000,1309000.000,-62000.000,2570000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,39016000.000,2669000.000,17300000.000,8644000.000,23863000.000
CostOfGoodsAndServicesSold,238755000.000,240969000.000,247310000.000,,306693000.000
CurrentFederalTaxExpenseBenefit,3121000.000,5050000.000,4338000.000,7695000.000,4572000.000
CurrentForeignTaxExpenseBenefit,5961000.000,2685000.000,6357000.000,7946000.000,6499000.000
CurrentIncomeTaxExpenseBenefit,9082000.000,7735000.000,10695000.000,15641000.000,11071000.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,189000.000
DeferredFederalIncomeTaxExpenseBenefit,-1216000.000,-3001000.000,-2871000.000,4434000.000,-601000.000
DeferredForeignIncomeTaxExpenseBenefit,78000.000,-284000.000,-250000.000,-6914000.000,-6269000.000
DeferredIncomeTaxExpenseBenefit,-1138000.000,-3285000.000,-3121000.000,-2480000.000,-6870000.000
EarningsPerShareBasic,0.270,0.190,0.210,0.630,0.190
EarningsPerShareDiluted,0.260,0.190,0.210,0.590,0.180
EffectOfExchangeRateOnCashAndCashEquivalents,20256000.000,-8596000.000,4058000.000,-30214000.000,6892000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,0.220
FinitelivedIntangibleAssetsAcquired1,,,,,93000000.000
ForeignCurrencyTransactionGainLossBeforeTax,,41000.000,-301000.000,,-1808000.000
GainLossOnDispositionOfAssets1,0.000,0.000,-1000.000,82000.000,
GeneralAndAdministrativeExpense,24737000.000,28610000.000,32492000.000,31630000.000,31516000.000
GoodwillAcquiredDuringPeriod,,,,,22327000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,393000.000
GrossProfit,144160000.000,145953000.000,154225000.000,200637000.000,182819000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,26471000.000,17789000.000,22298000.000,53900000.000,18719000.000
IncomeTaxExpenseBenefit,7944000.000,4450000.000,7574000.000,13161000.000,4201000.000
IncomeTaxesPaid,11986000.000,13889000.000,12278000.000,5369000.000,11683000.000
IncreaseDecreaseInAccountsPayableTrade,-13906000.000,-1244000.000,11218000.000,85794000.000,-75030000.000
IncreaseDecreaseInAccountsReceivable,-4758000.000,7126000.000,2160000.000,113442000.000,-59569000.000
IncreaseDecreaseInOperatingCapital,17140000.000,10297000.000,-4576000.000,6599000.000,70000.000
IncreaseDecreaseInOtherCurrentAssets,10368000.000,5969000.000,2856000.000,9239000.000,-8253000.000
IncreaseDecreaseInOtherCurrentLiabilities,2376000.000,4042000.000,-1626000.000,30288000.000,7138000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,86237.000,84034.000,80021.000,-167070.000,93881.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,189980.000,266970.000,-203222.000,1277928.000
InterestExpense,,,,,757000.000
InterestExpenseDebt,476000.000,612000.000,555000.000,-509000.000,568000.000
InvestmentIncomeInterest,388000.000,482000.000,295000.000,187000.000,248000.000
LeaseAndRentalExpense,7400000.000,7600000.000,8300000.000,,8800000.000
LossContingencyAccrualProvision,275000.000,,,,528000.000
NetCashProvidedByUsedInFinancingActivities,4737000.000,8286000.000,2346000.000,75201000.000,11003000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4737000.000,8286000.000,2346000.000,75201000.000,11003000.000
NetCashProvidedByUsedInInvestingActivities,-11327000.000,-27667000.000,-20284000.000,-253485000.000,-28637000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-11327000.000,-27667000.000,-20284000.000,-253485000.000,-28637000.000
NetCashProvidedByUsedInOperatingActivities,18907000.000,19274000.000,43631000.000,71657000.000,44238000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,18907000.000,19274000.000,43631000.000,71657000.000,44238000.000
