,2011-07-31,2011-10-31,2012-01-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccruedIncomeTaxes,62000.000,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,964000.000,1063000.000,1162000.000,1171000.000,1144000.000,1347000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,5073000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,-117000000.000,72000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,890000.000,844000.000,904000.000,822000.000,900000.000,697000.000,550000.000,-68000.000,47000.000
AdditionalPaidInCapital,4331000.000,4333000.000,4322000.000,4329000.000,4383000.000,4383000.000,4383000.000,4395000.000,4467000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,287000.000,440000.000,340000.000,529000.000,713000.000,684000.000,772000.000,586000.000,717000.000
Assets,248730000.000,250317000.000,247712000.000,251973000.000,251428000.000,255094000.000,261344000.000,248874000.000,244116000.000
AvailableForSaleSecurities,48370000.000,47502000.000,45747000.000,45073000.000,42341000.000,41577000.000,48248000.000,41910000.000,39784000.000
AvailableForSaleSecuritiesAmortizedCost,,,,43730000.000,40876000.000,40442000.000,47354000.000,42027000.000,39712000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,8070000.000,26941000.000,25303000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,8070000.000,26941000.000,25303000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,45073000.000,42341000.000,41577000.000,48248000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,36000.000,4000.000,11000.000,36000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,36000.000,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,36000.000,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,1379000.000,1469000.000,1146000.000,930000.000,,
BuildingsAndImprovementsGross,,,,,,,10480000.000,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,625000.000,625000.000
BusinessAcquisitionSharePrice,,,,,,,,17.500,17.500
CashAndCashEquivalentsAtCarryingValue,12966000.000,16425000.000,12872000.000,12280000.000,15739000.000,13254000.000,12423000.000,15643000.000,20891000.000
CashAndDueFromBanks,4092000.000,5637000.000,3635000.000,4579000.000,3627000.000,3882000.000,3492000.000,3470000.000,3485000.000
CashCashEquivalentsAndFederalFundsSold,12966000.000,16425000.000,12872000.000,12280000.000,15739000.000,13254000.000,12423000.000,15643000.000,20891000.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000
CommonStockSharesIssued,2072071.000,2069950.000,2063443.000,2059930.000,2058422.000,2058422.000,2058422.000,2059290.000,2065999.000
CommonStockValue,2072000.000,2070000.000,2063000.000,2060000.000,2058000.000,2058000.000,2058000.000,2059000.000,2066000.000
DeferredTaxAssetsGross,,,,,,,900000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-92000.000,,
DeferredTaxAssetsNet,769000.000,802000.000,773000.000,389000.000,345000.000,0.000,,290000.000,216000.000
DeferredTaxAssetsOther,,,,,,,28000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,223000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,,,,,,44000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,482000.000,,
DeferredTaxLiabilities,,,,,,184000.000,92000.000,,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,,145000.000,,
DeferredTaxLiabilitiesMortgageServicingRights,,,,,,,237000.000,,
DeferredTaxLiabilitiesOther,,,,,,,50000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,216000.000,,
DemandDepositAccounts,,,,,,,22634000.000,,
Deposits,223242000.000,224553000.000,221612000.000,227214000.000,226023000.000,229464000.000,235683000.000,224153000.000,219136000.000
DepositsMoneyMarketDeposits,,,,,,,39324000.000,,
DepositsNegotiableOrderOfWithdrawalNOW,,,,,,,43972000.000,,
DepositsSavingsDeposits,,,,,,,51676000.000,,
FairValueDisclosureOffbalanceSheetRisksAmountAsset,,,,,,,27824000.000,,
FederalHomeLoanBankStock,1650000.000,1650000.000,1650000.000,1449000.000,1449000.000,1449000.000,1252000.000,1252000.000,1252000.000
FinancingReceivableAllowanceForCreditLosses,,,,1229000.000,1194000.000,1206000.000,1208000.000,1211000.000,1212000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,1142000.000,1164000.000,1176000.000,967000.000,945000.000,911000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,87000.000,30000.000,30000.000,241000.000,266000.000,301000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,134973000.000,133157000.000,141184000.000,,133543000.000,127918000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,87000.000,1601000.000,2060000.000,,1991000.000,2657000.000
FinancingReceivableModificationsRecordedInvestment,,,,,301000.000,298000.000,,,
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,676000.000,324000.000,575000.000,451000.000,249000.000,34000.000
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,27000.000,,119000.000,298000.000,813000.000,219000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,,,0.000,,0.000,,,
FinancingReceivableRecordedInvestmentCurrent,,,,134327000.000,134311000.000,142427000.000,139559000.000,134357000.000,129235000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,30000.000,123000.000,123000.000,147000.000,115000.000,1087000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,367000.000,123000.000,242000.000,445000.000,440000.000,1117000.000
FinancingReceivableRecordedInvestmentPastDue,,,,733000.000,447000.000,817000.000,896000.000,1177000.000,1340000.000
FixturesAndEquipmentGross,,,,,,,2154000.000,,
HeldToMaturitySecurities,46469000.000,46391000.000,43523000.000,44468000.000,43659000.000,42064000.000,45952000.000,41739000.000,39412000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,77000.000,,
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,11098000.000,22369000.000,22021000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,77000.000,,
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,11098000.000,22369000.000,22021000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,5762000.000,2590000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsNetCarryingAmount,,,,,,,,5753000.000,2502000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,6375000.000,9348000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,,,,,,,,6497000.000,9496000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,723000.000,723000.000
HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsNetCarryingAmount,,,,,,,,714000.000,713000.000
HeldToMaturitySecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,,,,,,,,12964000.000,12711000.000
HeldToMaturitySecuritiesDebtMaturitiesSingleMaturityDateFairValue,,,,,,,,12860000.000,12661000.000
HeldToMaturitySecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,,,,28954000.000,26928000.000
HeldToMaturitySecuritiesDebtMaturitiesWithoutSingleMaturityDateNetCarryingAmount,,,,,,,,28775000.000,26701000.000
HeldToMaturitySecuritiesFairValue,47723000.000,47739000.000,45141000.000,45955000.000,45273000.000,43395000.000,47052000.000,41814000.000,39589000.000
HeldToMaturitySecuritiesUnrecognizedHoldingLoss,,,,26000.000,15000.000,22000.000,77000.000,,
HeldtomaturitySecuritiesUnrecognizedHoldingGain,,,,1513000.000,1629000.000,1353000.000,1177000.000,,
ImpairedFinancingReceivableRecordedInvestment,,,,87000.000,424000.000,891000.000,1956000.000,1991000.000,2657000.000
ImpairedFinancingReceivableRelatedAllowance,,,,87000.000,30000.000,30000.000,241000.000,266000.000,301000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,,,,87000.000,424000.000,891000.000,1956000.000,1991000.000,2657000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceRecordedInvestment,,,,0.000,,,,,
ImpairedFinancingReceivableWithNoRelatedAllowanceUnpaidPrincipalBalance,,,,0.000,,,,,
IncomeTaxReceivable,0.000,212000.000,248000.000,385000.000,183000.000,604000.000,447000.000,380000.000,127000.000
InterestReceivable,940000.000,847000.000,855000.000,802000.000,813000.000,779000.000,781000.000,756000.000,673000.000
Land,,,,,,,2928000.000,,
Liabilities,227162000.000,228640000.000,225810000.000,229817000.000,228909000.000,232494000.000,238718000.000,226883000.000,222200000.000
LiabilitiesAndStockholdersEquity,248730000.000,250317000.000,247712000.000,251973000.000,251428000.000,255094000.000,261344000.000,248874000.000,244116000.000
LoansAndLeasesReceivableCommercial,,,,,,,2779000.000,,
LoansAndLeasesReceivableConsumerHomeEquity,,,,,,,16978000.000,,
LoansAndLeasesReceivableConsumerMortgage,,,,,,,18832000.000,17082000.000,14159000.000
LoansAndLeasesReceivableConsumerRevolvingOther,,,,,,,375000.000,,
LoansAndLeasesReceivableGrossCarryingAmount,,,,137905000.000,136966000.000,145862000.000,140529000.000,137982000.000,132862000.000
LoansAndLeasesReceivableRelatedParties,,,,,,,1127000.000,,
LoansReceivableNet,123240000.000,122578000.000,128259000.000,133888000.000,133625000.000,142108000.000,139321000.000,134397000.000,129437000.000
LongTermDebt,2500000.000,2500000.000,2500000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
MarketableSecurities,94839000.000,93893000.000,89270000.000,89541000.000,86000000.000,83641000.000,94200000.000,83649000.000,79196000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,679000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,63000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,39000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,47000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,60000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,59000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,411000.000,,
OtherAssets,1388000.000,1301000.000,1355000.000,1344000.000,1234000.000,1218000.000,1237000.000,810000.000,739000.000
OtherInvestments,449000.000,449000.000,449000.000,449000.000,449000.000,449000.000,449000.000,449000.000,449000.000
OtherLiabilities,110000.000,110000.000,110000.000,110000.000,110000.000,,,,
PreferredStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,,0.000,,,,,
PreferredStockValue,0.000,0.000,0.000,0.000,,0.000,,,
PropertyPlantAndEquipmentGross,,,,,,,15562000.000,,
PropertyPlantAndEquipmentNet,10993000.000,10892000.000,10784000.000,10630000.000,10660000.000,10601000.000,10489000.000,10378000.000,10268000.000
RealEstateAcquiredThroughForeclosure,491000.000,266000.000,266000.000,194000.000,314000.000,380000.000,139000.000,269000.000,273000.000
RealEstateInvestments,1005000.000,1002000.000,931000.000,622000.000,617000.000,611000.000,606000.000,601000.000,595000.000
RetainedEarningsAccumulatedDeficit,14275000.000,14430000.000,14613000.000,14945000.000,15178000.000,15462000.000,15635000.000,15605000.000,15336000.000
SecurityOwnedAndPledgedAsCollateralFairValue,,,,,,,2004000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,5684.000,4816.000,4077.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,9.370,9.390,9.410
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,29090.000,45740.000,45740.000,45740.000,45740.000,39770.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,12.950,11.920,11.920,11.920,11.920,11.770
StockholdersEquity,21568000.000,21677000.000,21902000.000,22156000.000,22519000.000,22600000.000,22626000.000,21991000.000,21916000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,21568000.000,21677000.000,21902000.000,22156000.000,22519000.000,22600000.000,22626000.000,21991000.000,21916000.000
TimeDepositMaturitiesYearOne,,,,,,,52269000.000,,
TimeDepositMaturitiesYearThree,,,,,,,6401000.000,,
TimeDepositMaturitiesYearTwo,,,,,,,16324000.000,,
TimeDeposits,,,,,,,78077000.000,,
TimeDeposits100000OrMore,,,,,,,31098000.000,,
