,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AccretionExpense,,,7810.000,72890.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,770.000,,
AmortizationOfDebtDiscountPremium,0.000,3027.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-5954.000,10412.000,49773.000,-28239.000
ConversionOfStockAmountIssued1,,206483.000,30000.000,
CostOfGoodsSold,49014.000,70312.000,464384.000,25368.000
Depreciation,,2727.000,6359.000,9032.000
EarningsPerShareBasic,0.020,0.000,0.000,0.000
EarningsPerShareDiluted,0.010,0.000,0.000,0.000
FairValueAssumptionsExpectedDividendRate,,0.000,0.000,0.000
FairValueAssumptionsExpectedVolatilityRate,,1.520,1.930,1.510
FairValueMeasuredOnRecurringBasisGainLossIncludedInEarnings,54839304.000,13896345.000,-3950096.000,-4012010.000
GainLossRelatedToLitigationSettlement,,-1580252.000,479073.000,0.000
GainsLossesOnExtinguishmentOfDebt,3477100.000,-928000.000,104669.000,-441959.000
GeneralAndAdministrativeExpense,4870256.000,4447050.000,4484864.000,5199903.000
GrossProfit,7226.000,31050.000,-422909.000,796.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,10939487.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,520255.000,459925.000,479488.000,603200.000
IncreaseDecreaseInAccountsPayableRelatedParties,146623.000,-69507.000,-244945.000,0.000
IncreaseDecreaseInAccountsReceivable,861.000,-600.000,6354.000,-6615.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,0.000
IncreaseDecreaseInInventories,157616.000,-57469.000,-48822.000,198268.000
IncreaseDecreaseInPrepaidExpense,8336.000,59753.000,-58089.000,9500.000
InterestExpense,321424.000,104773.000,85926.000,181163.000
NetCashProvidedByUsedInFinancingActivities,1277542.000,885500.000,1253050.000,1376496.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1277542.000,885500.000,1253050.000,1376496.000
NetCashProvidedByUsedInInvestingActivities,0.000,-17512.000,-13807.000,-7993.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,-17512.000,-13807.000,-7993.000
NetCashProvidedByUsedInOperatingActivities,-1283496.000,-857576.000,-1189470.000,-1396742.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1283496.000,-857576.000,-1189470.000,-1396742.000
NetIncomeLoss,52831817.000,4683776.000,-6961318.000,-9494263.000
OperatingIncomeLoss,-4863030.000,-4416000.000,-4907773.000,-5199107.000
OtherNonoperatingIncomeExpense,57694847.000,9099776.000,-2053545.000,-4295156.000
PaymentsForRepurchaseOfEquity,,,14000.000,17000.000
PaymentsToAcquirePropertyPlantAndEquipment,,17512.000,13807.000,7993.000
ProceedsFromConvertibleDebt,-550000.000,,,
ProceedsFromIssuanceOfCommonStock,1827542.000,671500.000,,
ProceedsFromIssuanceOrSaleOfEquity,,,1368450.000,1269500.000
ProceedsFromNotesPayable,,214000.000,,263999.000
ProceedsFromRelatedPartyDebt,,30000.000,,
ProceedsFromRepaymentsOfNotesPayable,,,-101400.000,
RepaymentsOfConvertibleDebt,,0.000,,
RepaymentsOfLongTermDebt,,,,140003.000
ResearchAndDevelopmentExpense,0.000,,,
Revenues,56240.000,101362.000,41475.000,26164.000
SalesRevenueNet,56240.000,101362.000,41475.000,26164.000
ShareBasedCompensation,,3370273.000,3441699.000,3496150.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,129406.000,1955407.000,181708.000,906455.000
StockIssuedDuringPeriodValueNewIssues,1827542.000,671500.000,1368450.000,1269500.000
StockIssuedDuringPeriodValueShareBasedCompensation,3370273.000,3241039.000,1941017.000,3496150.000
StockRepurchasedAndRetiredDuringPeriodValue,-9466292.000,,,
StockRepurchasedDuringPeriodValue,,,-14000.000,-17000.000
WeightedAverageNumberOfDilutedSharesOutstanding,5023455682.000,5385091162.000,5733919110.000,5948153156.000
WeightedAverageNumberOfSharesOutstandingBasic,2869580011.000,4348806962.000,5733919110.000,5948153156.000
