,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,2000.000,,,,,,-69000.000,,,,-812000.000,,,
AllocatedShareBasedCompensationExpense,,,,,1225000.000,1712000.000,4146000.000,10467000.000,3768000.000,5055000.000,7132000.000,8410000.000,8634000.000,9909000.000
AmortizationOfIntangibleAssets,1223000.000,1234000.000,1461000.000,1466000.000,2374000.000,3198000.000,4208000.000,4492000.000,5092000.000,5999000.000,6784000.000,6857000.000,7472000.000,8374000.000
BasicEarningsPerShareProForma,,0.070,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,0.010,0.080,,,-0.040,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,0.010,0.070,,,-0.040,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,327000.000,2334000.000,,,-1604000.000,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,27900000.000,31915000.000,,,54446000.000,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,700000.000,,,,,,,,13200000.000,
BusinessExitCosts,,,1737000.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1223000.000,,,,,,-18092000.000,,,,-48106000.000,,,
CostOfRevenue,1817000.000,2713000.000,3084000.000,2961000.000,3264000.000,3623000.000,4130000.000,4294000.000,5116000.000,5270000.000,6164000.000,6793000.000,7679000.000,8825000.000
CostsAndExpenses,12125000.000,14274000.000,19663000.000,18994000.000,26467000.000,29620000.000,42768000.000,57267000.000,58835000.000,55624000.000,72721000.000,89436000.000,104888000.000,103543000.000
DepreciationDepletionAndAmortization,1526000.000,,,,,,4779000.000,,,,8074000.000,,,
DilutedEarningsPerShareProForma,,0.070,,,,,,,,,,,,
EarningsPerShareBasic,-0.060,,-0.020,,0.050,0.080,,-0.300,-0.030,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,-0.110,,,,-0.160,-0.260,-0.400,
EarningsPerShareDiluted,-0.060,,-0.020,,0.040,0.070,,-0.300,-0.030,,,,,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,101000.000,,,,,,777000.000,,,,1586000.000,,,
GainLossOnDispositionOfAssets,,,,,,,,,,,-235000.000,,,
GainLossOnDispositionOfProperty,-20000.000,,,,,,495000.000,,,,,,,
GeneralAndAdministrativeExpense,1828000.000,2627000.000,5695000.000,4463000.000,5232000.000,5192000.000,8233000.000,8978000.000,10357000.000,10727000.000,14689000.000,14706000.000,15757000.000,20351000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,-5454000.000,,,,-15977000.000,
IncomeTaxExpenseBenefit,,,,,,,,,-4265000.000,,0.000,,,
IncreaseDecreaseInAccountsPayable,517000.000,,,,,,1241000.000,,,,1679000.000,,,
IncreaseDecreaseInAccountsReceivable,-234000.000,,,,,,1258000.000,,,,260000.000,,,
IncreaseDecreaseInAccruedLiabilities,1420000.000,,,,,,-1710000.000,,,,3538000.000,,,
IncreaseDecreaseInDeferredRevenue,1478000.000,,,,,,-570000.000,,,,-158000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1259000.000,,,,,,1768000.000,,,,1920000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,0.000,,,,,,,
LeaseAndRentalExpense,,,,,600000.000,700000.000,1100000.000,1100000.000,1100000.000,800000.000,1500000.000,1600000.000,2000000.000,2400000.000
NetCashProvidedByUsedInFinancingActivities,657000.000,,,,,,5057000.000,,,,5263000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,657000.000,,,,,,5057000.000,,,,5263000.000,,,
NetCashProvidedByUsedInInvestingActivities,-5364000.000,,,,,,-25438000.000,,,,-67574000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5364000.000,,,,,,-25438000.000,,,,-67574000.000,,,
NetCashProvidedByUsedInOperatingActivities,3484000.000,,,,,,2289000.000,,,,14205000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3484000.000,,,,,,2289000.000,,,,14205000.000,,,
NetIncomeLoss,-826000.000,1576000.000,-570000.000,922000.000,1332000.000,2334000.000,-3747000.000,-10232000.000,-1189000.000,2715000.000,-6259000.000,-10477000.000,-15977000.000,-10897000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-826000.000,,-570000.000,,1332000.000,2334000.000,,,,,,,,
OperatingIncomeLoss,-865000.000,1571000.000,-606000.000,897000.000,1298000.000,2295000.000,-3802000.000,-10347000.000,-5524000.000,2724000.000,-6478000.000,-10761000.000,-16242000.000,-11214000.000
OtherDepreciationAndAmortization,,,,,,,,700000.000,800000.000,,1300000.000,1700000.000,1600000.000,1500000.000
OtherNonoperatingIncome,39000.000,5000.000,36000.000,25000.000,34000.000,39000.000,55000.000,115000.000,70000.000,145000.000,219000.000,284000.000,265000.000,317000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,1000000.000,,,,,,,,,,,,,
PaymentsToAcquireIntangibleAssets,130000.000,,,,,,685000.000,,,,1147000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,1236000.000,,,,,,5944000.000,,,,7872000.000,,,
PaymentsToAcquireShortTermInvestments,3498000.000,,,,,,23809000.000,,,,103094000.000,,,
ProFormaWeightedAverageSharesOutstandingDiluted,,24106000.000,,,,,,,,,,,,
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments,500000.000,,,,,,5000000.000,,,,44539000.000,,,
ProceedsFromStockOptionsExercised,657000.000,,,,,,5057000.000,,,,5263000.000,,,
ProfessionalFees,,,,,,,,,,,,,5000000.000,
ProvisionForDoubtfulAccounts,21000.000,,,,,,414000.000,,,,635000.000,,,
ResearchAndDevelopmentExpense,,3304000.000,3849000.000,,5818000.000,6687000.000,10611000.000,11071000.000,12167000.000,14649000.000,16970000.000,19862000.000,21318000.000,28256000.000
Revenues,11260000.000,15845000.000,19057000.000,19891000.000,27765000.000,31915000.000,38966000.000,46920000.000,53311000.000,58348000.000,66243000.000,78675000.000,88646000.000,92329000.000
SalesRevenueNet,11260000.000,15845000.000,19057000.000,19891000.000,27765000.000,31915000.000,38966000.000,46920000.000,53311000.000,58348000.000,66243000.000,78675000.000,88646000.000,92329000.000
