,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,18449000.000,15280000.000,19677000.000,16615000.000,17839000.000,17147000.000,20348000.000,14580000.000,15654000.000,16099000.000
AccountsReceivableNetCurrent,141271000.000,130272000.000,149584000.000,133485000.000,140018000.000,134903000.000,140605.000,135878000.000,139765000.000,137166000.000
AccruedIncomeTaxesCurrent,5182000.000,3471000.000,12922000.000,5909000.000,5814000.000,4254000.000,9043000.000,7665000.000,2348000.000,3607000.000
AccruedLiabilitiesCurrent,38250000.000,36331000.000,,31020000.000,36468000.000,42658000.000,42057.000,33418000.000,39256000.000,48920000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,455014000.000,,,,465257000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-57501000.000,-57501000.000,-87341000.000,-86717000.000,-86093000.000,-85469000.000,-94364000.000,-93634000.000,-92822000.000,-92051000.000
AdditionalPaidInCapitalCommonStock,916648000.000,917306000.000,918226000.000,919182000.000,1087014000.000,1087911000.000,1089764000.000,1092433000.000,1093810000.000,1097752000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,3055000.000,,,,2916000.000,,,
Assets,1573751000.000,1587339000.000,1611605000.000,1615187000.000,1627275000.000,1658602000.000,1499592.000,1486458000.000,1491493000.000,1513106000.000
AssetsCurrent,211046000.000,227175000.000,259023000.000,271417000.000,286292000.000,321114000.000,167799.000,157733000.000,163497000.000,180838000.000
AssetsFairValueDisclosure,,,,,,,191581000.000,,,
BuildingsAndImprovementsGross,,,130297000.000,,,,131789000.000,,,
CashAndCashEquivalentsAtCarryingValue,16061000.000,45422000.000,61118000.000,120175000.000,125669000.000,165903000.000,9437.000,5086000.000,,
CashCashEquivalentsAndShortTermInvestments,16061000.000,45422000.000,61118000.000,120175000.000,125669000.000,165903000.000,9437000.000,5086000.000,7460000.000,28196000.000
CommonStockParOrStatedValuePerShare,1.670,1.670,1.670,1.670,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000,450000000.000
ContractualObligation,,,,,,,105074000.000,,,
ContractualObligationDueAfterFifthYear,,,,,,,13960000.000,,,
ContractualObligationDueInFifthYear,,,,,,,2520000.000,,,
ContractualObligationDueInFourthYear,,,,,,,2826000.000,,,
ContractualObligationDueInNextTwelveMonths,,,,,,,46346000.000,,,
ContractualObligationDueInSecondYear,,,,,,,29877000.000,,,
ContractualObligationDueInThirdYear,,,,,,,9545000.000,,,
DebtWeightedAverageInterestRate,,,,,0.075,0.075,0.075,0.077,0.077,0.077
DeferredIncomeTaxLiabilities,,,,,,,331413000.000,,,
DeferredRevenueCurrent,2780000.000,4236000.000,3435000.000,3712000.000,5427000.000,7315000.000,2911000.000,3392000.000,2628000.000,3874000.000
DeferredTaxAssetsGross,,,,,,,80585000.000,,,
DeferredTaxAssetsNet,,,,,,,74971000.000,,,
DeferredTaxAssetsNetCurrent,,,1572000.000,,,,1422000.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,5614000.000,,,
DeferredTaxAssetsOther,,,,,,,2058000.000,,,
DeferredTaxAssetsStateTaxes,,,,,,,6656000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,12409000.000,,,
