,2015-09-30,2016-03-31,2016-06-30,2017-03-31
AdjustmentForAmortization,,533.000,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,10142.000,7373.000,10167.000,9148.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-9148.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-17123.000,-7873.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,500.000,,9148.000
InterestExpense,107.000,500.000,,
NetCashProvidedByUsedInContinuingOperations,,-6840.000,,
NetCashProvidedByUsedInOperatingActivities,,-6840.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-6840.000,,
NetIncomeLoss,-17123.000,-7873.000,-10167.000,-9148.000
NonoperatingIncomeExpense,-107.000,-500.000,,
OperatingExpenses,17016.000,7373.000,10167.000,9148.000
OperatingIncomeLoss,-17016.000,-7373.000,-10167.000,-9148.000
ProfessionalFees,6874.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,17376000.000,17376000.000,17376000.000,521280000.000
