,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AllocatedShareBasedCompensationExpense,,2000000.000,1000000.000,,1000000.000,1000000.000,0.000,2000000.000,1000000.000,0.000,1000000.000
AmortizationOfDebtDiscountPremium,,,,,22000000.000,,,,25000000.000,,
AmortizationOfIntangibleAssets,,176000000.000,226000000.000,,147000000.000,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,500000.000,400000.000,0.000,,900000.000,600000.000,600000.000
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,568000000.000,537000000.000,,486000000.000,474000000.000,452000000.000,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,-4000000.000,-59000000.000,,-68000000.000,-85000000.000,-59000000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,,2000000.000,,0.000,0.000,,,,,
BusinessCombinationIntegrationRelatedCosts,,,13000000.000,,18000000.000,8000000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,23000000.000,,,,0.000,,
ComprehensiveIncomeNetOfTax,0.000,-75000000.000,-136000000.000,-598000000.000,-80000000.000,-83000000.000,-54000000.000,-205000000.000,-56000000.000,-43000000.000,-65000000.000
CostOfRevenue,,124000000.000,130000000.000,,150000000.000,146000000.000,144000000.000,136000000.000,141000000.000,124000000.000,123000000.000
CostsAndExpenses,0.000,481000000.000,539000000.000,1274000000.000,449000000.000,469000000.000,427000000.000,474000000.000,380000000.000,345000000.000,360000000.000
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,1000000.000,0.000,,,,,,,,
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,0.000,0.000,,,,,,,,
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,,,,,,,,-2000000.000
DeferredIncomeTaxExpenseBenefit,,,,,-3000000.000,,,,-3000000.000,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,0.000,,,,,,,,,
DefinedContributionPlanCostRecognized,,3000000.000,3000000.000,,4000000.000,3000000.000,2000000.000,2000000.000,4000000.000,2000000.000,3000000.000
DepreciationDepletionAndAmortization,,193000000.000,242000000.000,,161000000.000,161000000.000,161000000.000,160000000.000,106000000.000,103000000.000,101000000.000
EarningsPerShareBasic,,-4.560,-7.660,,,,,,,,
EarningsPerShareBasicAndDiluted,,-4.560,-7.660,,-4.740,-4.930,-3.410,-8.350,-3.390,-2.390,-3.880
EarningsPerShareDiluted,,-4.560,-7.660,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,-1000000.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,,2000000.000,,,1000000.000,0.000
GeneralAndAdministrativeExpense,,69000000.000,54000000.000,,23000000.000,50000000.000,16000000.000,75000000.000,37000000.000,36000000.000,52000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-216000000.000,-241000000.000,,-83000000.000,-85000000.000,-62000000.000,-128000000.000,-59000000.000,-44000000.000,-84000000.000
IncomeTaxExpenseBenefit,,-148000000.000,-109000000.000,,-1000000.000,0.000,-3000000.000,17000000.000,0.000,-2000000.000,-17000000.000
IncomeTaxesPaidNet,,,,,0.000,,,,3000000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-40000000.000,,,,-47000000.000,,
IncreaseDecreaseInAccountsReceivable,,,,,-37000000.000,,,,-4000000.000,,
IncreaseDecreaseInDeferredCharges,,,,,-5000000.000,,,,-11000000.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,,-5000000.000,,,,-2000000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,0.000,0.000,,,,,,,,
InterestIncomeExpenseNet,,-79000000.000,-99000000.000,,-90000000.000,-90000000.000,-89000000.000,-87000000.000,-85000000.000,-87000000.000,-88000000.000
InterestPaidNet,,,,,74000000.000,,,,66000000.000,,
NetCashProvidedByUsedInFinancingActivities,0.000,,,,-74000000.000,,,,-43000000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,-74000000.000,,,,-43000000.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,-3000000.000,,,,-3000000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,-3000000.000,,,,-3000000.000,,
NetCashProvidedByUsedInOperatingActivities,0.000,,,,100000000.000,,,,46000000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,,,,100000000.000,,,,46000000.000,,
NetIncomeLoss,0.000,-68000000.000,-132000000.000,-619000000.000,-82000000.000,-85000000.000,-59000000.000,-145000000.000,-59000000.000,-42000000.000,-67000000.000
