,2011-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,96660.000
AccountsPayableCurrent,13561.000
AccountsReceivableRelatedPartiesCurrent,991101.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,270258.000
AccruedIncomeTaxesCurrent,1418837.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,911715.000
AdditionalPaidInCapital,11800807.000
Assets,39698343.000
AssetsCurrent,36339074.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,1469.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,15674.000
CashAndCashEquivalentsAtCarryingValue,11844366.000
CommitmentsAndContingencies,0.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,20000000.000
CommonStockSharesIssued,3911951.000
CommonStockSharesOutstanding,3911951.000
CommonStockValue,3912.000
CustomerAdvancesCurrent,2011140.000
DepositsAssetsCurrent,309430.000
DueFromAffiliateCurrent,633558.000
DueFromRelatedPartiesCurrent,3867873.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,8969.000
Liabilities,6438845.000
LiabilitiesAndStockholdersEquity,39698343.000
LiabilitiesCurrent,6438845.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,50838.000
MinorityInterest,5588300.000
NotesAndLoansReceivableNetNoncurrent,2630153.000
NotesPayableCurrent,2577551.000
NotesReceivableRelatedPartiesCurrent,0.000
OtherReceivables,377926.000
PrepaidExpenseCurrent,58455.000
PropertyPlantAndEquipmentNet,704473.000
RetainedEarningsAccumulatedDeficit,14954764.000
StockholdersEquity,27671198.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,33259498.000
