,2011-07-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31
AccruedLiabilitiesCurrent,11328.000,21049.000,7947.000,5417.000,20851.000,3703.000,6772.000,11289.000,12891.000
AdditionalPaidInCapitalCommonStock,913826.000,913826.000,913826.000,,913826.000,913826.000,913826.000,,913826.000
Assets,-4852.000,-1452.000,-1401.000,1024.000,16266.000,8095.000,11320.000,931.000,20665.000
Cash,4852.000,1452.000,1401.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,-4852.000,-1452.000,-1401.000,1024.000,16266.000,8095.000,11320.000,931.000,20665.000
CommonStockValue,88818.000,88818.000,88818.000,,88818.000,88818.000,88818.000,,88818.000
DeferredTaxAssetsGross,,,,-476000.000,,,,-500000.000,
DeferredTaxAssetsValuationAllowance,,,,476000.000,,,,500000.000,
DueToOfficersOrStockholdersCurrent,363200.000,404200.000,434200.000,446200.000,466200.000,491200.000,501200.000,501200.000,536200.000
Liabilities,374528.000,425249.000,442147.000,,487051.000,494903.000,507972.000,,549091.000
LiabilitiesAndStockholdersEquity,4852.000,1452.000,1401.000,1024.000,16266.000,8095.000,11320.000,931.000,20665.000
MinorityInterestOwnershipPercentageByParent,,,,0.670,,,,,
OperatingLossCarryforwards,,,,1240500.000,,,,1301500.000,
RetainedEarningsAccumulatedDeficit,-1372320.000,-1426441.000,-1443390.000,,-1473429.000,-1489452.000,-1499296.000,,-1531070.000
StockholdersEquity,-369676.000,-423797.000,-440746.000,-450593.000,-470785.000,-486808.000,-496652.000,-511558.000,-528426.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-369676.000,-423797.000,-440746.000,,-470785.000,-486808.000,-496652.000,,-528426.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,888180.000,,888180.000,,888180.000,,,,
