,2012-09-23,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26,2016-09-25,2016-12-25,2017-03-26
AccountsAndNotesReceivableNet,498000.000,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,2104000.000,3463000.000,3144000.000,3644000.000,4196000.000,4620000.000,4290000.000,5802000.000,4310000.000,5921000.000,4437000.000,6258000.000,6121000.000,7294000.000,6679000.000,9369000.000,7919000.000,8014000.000,8622000.000
AccountsReceivableNet,,564000.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,708000.000,464000.000,441000.000,636000.000,624000.000,846000.000,737000.000,922000.000,732000.000,684000.000,658000.000,1118000.000,1103000.000,844000.000,773000.000,1132000.000,1097000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,2256000.000,2738000.000,2847000.000,,,,,,527000.000,1021000.000,1508000.000,,914000.000,1234000.000,1840000.000,,850000.000
AccruedLiabilitiesCurrent,9585000.000,11156000.000,9346000.000,9372000.000,9855000.000,9903000.000,8469000.000,9758000.000,10079000.000,10397000.000,10457000.000,13602000.000,13726000.000,14874000.000,12629000.000,18501000.000,16276000.000,17757000.000,16022000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,1062000.000,785000.000,793000.000,756000.000,1095000.000,778000.000,805000.000,750000.000,1326000.000,1003000.000,997000.000,941000.000,1645000.000,1236000.000,1374000.000,1172000.000,2074000.000,1544000.000
AccumulatedAmortizationDeferredFinanceCosts,,4000.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,15951000.000,,,,24653000.000,,,,34646000.000,,,,45927000.000,,,,60738000.000,
AdditionalPaidInCapital,80230000.000,80307000.000,81315000.000,81697000.000,82089000.000,86258000.000,87299000.000,87662000.000,88030000.000,88467000.000,88751000.000,89278000.000,89806000.000,90439000.000,90891000.000,94873000.000,96338000.000,97200000.000,97452000.000
Assets,121586000.000,129721000.000,132238000.000,141381000.000,144605000.000,151162000.000,155442000.000,165957000.000,170825000.000,179212000.000,182436000.000,187589000.000,195060000.000,200461000.000,206521000.000,225418000.000,234756000.000,240728000.000,247296000.000
AssetsCurrent,9959000.000,12983000.000,11309000.000,13648000.000,11310000.000,10423000.000,9241000.000,10762000.000,9365000.000,12914000.000,12798000.000,15102000.000,17186000.000,16236000.000,14687000.000,25136000.000,27907000.000,27689000.000,28389000.000
CashAndCashEquivalentsAtCarryingValue,3561000.000,5855000.000,3096000.000,3770000.000,3223000.000,5323000.000,4806000.000,4439000.000,3493000.000,3815000.000,6779000.000,7634000.000,10598000.000,8529000.000,4824000.000,13769000.000,13944000.000,13694000.000,14182000.000
CommitmentsAndContingencies,,,0.000,0.000,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,60000000.000,60000000.000,60000000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000
CommonStockSharesIssued,15918427.000,15918427.000,16228731000.000,16312824.000,16380290.000,16385683.000,16435687.000,16435687.000,16440906.000,16440906.000,16467306.000,16474069.000,16474069.000,16490600.000,16538529.000,16759690.000,16820282.000,16839348.000,16895025.000
CommonStockSharesOutstanding,15918427.000,15918427.000,16228731000.000,16312824.000,16380290.000,16385683.000,16435687.000,16435687.000,16440906.000,16440906.000,16467306.000,16474069.000,16474069.000,16490600.000,16538529.000,16759690.000,16820282.000,16839348.000,16895025.000
CommonStockValue,159000.000,159000.000,162000.000,163000.000,164000.000,164000.000,164000.000,164000.000,164000.000,164000.000,165000.000,165000.000,165000.000,165000.000,165000.000,168000.000,168000.000,168000.000,169000.000
ConstructionInProgressGross,,7384000.000,,,,10795000.000,,,,9242000.000,,,,10848000.000,,,,11089000.000,
ConvertiblePreferredStockSharesIssuedUponConversion,1.000,1.000,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,5000000.000,5000000.000,,,,,,,,,,,,,,,,,
DeferredFinanceCostsGross,,216000.000,,,,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,212000.000,,,,,,,,,,,,,,,,,
DeferredIncomeTaxLiabilities,,16111000.000,,,,17306000.000,,,,19531000.000,,,,20434000.000,,,,45283000.000,
DeferredRentCredit,1728000.000,1902000.000,,,,,,,,,,,,,,,,,
DeferredRentCreditNoncurrent,,,2210000.000,2785000.000,3158000.000,3502000.000,3842000.000,4342000.000,4783000.000,5252000.000,5645000.000,6027000.000,6487000.000,6908000.000,7532000.000,8115000.000,8807000.000,9169000.000,9693000.000
DeferredTaxAssetsLiabilitiesNet,,-4461000.000,,,,13159000.000,,,,12324000.000,,,,10153000.000,,,,31514000.000,
DeferredTaxAssetsNet,,11650000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,5800000.000,,,,4571000.000,,,,643000.000,,,,0.000,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,4464000.000,,,,7582000.000,,,,10121000.000,,,,8135000.000,,,,12653000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,551000.000,,,,536000.000,,,,856000.000,,,,1121000.000,,,,1222000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,62000.000,,,,107000.000,,,,168000.000,,,,309000.000,,,,403000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,363000.000,,,,536000.000,,,,588000.000,,,,17236000.000,
DeferredTaxLiabilities,,,,,,4147000.000,,,,7207000.000,,,,10281000.000,,,,13769000.000,
DeferredTaxLiabilitiesCurrent,,,,,,89000.000,89000.000,89000.000,89000.000,231000.000,231000.000,231000.000,231000.000,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,6058000.000,,,,7123000.000,,,,8157000.000,,,,9523000.000,,,,10609000.000,
DeferredTaxLiabilitiesNoncurrent,3565000.000,4186000.000,3945000.000,6238000.000,6656000.000,4058000.000,4421000.000,5635000.000,6472000.000,6976000.000,8352000.000,9260000.000,10948000.000,10281000.000,11987000.000,10385000.000,14739000.000,13769000.000,14905000.000
DeferredTaxLiabilitiesOther,,542000.000,,,,26000.000,,,,0.000,,,,,,,,,
DeferredTaxLiabilitiesPrepaidExpenses,,298000.000,,,,384000.000,,,,590000.000,,,,1371000.000,,,,1673000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,9213000.000,,,,9773000.000,,,,10784000.000,,,,9540000.000,,,,33001000.000,
DepositsAssetsCurrent,,,,,,,,,,656000.000,,,,618000.000,,,,1143000.000,
