,2011-10-31,2012-10-31,2013-10-31,2014-10-31,2015-10-31,2016-10-31
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,-86000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,52000.000,38000.000,
AdvertisingExpense,,167000.000,315000.000,308000.000,364000.000,264000.000
AllocatedShareBasedCompensationExpense,,,553000.000,,,
AmortizationOfFinancingCosts,27000.000,36000.000,33000.000,44000.000,47000.000,49000.000
AmortizationOfIntangibleAssets,,13000.000,13000.000,,,83000.000
AssetImpairmentCharges,,,95000.000,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,3138000.000,,5033000.000,3419000.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,-2932000.000,
BrokerageCommissionsRevenue,,,,115000.000,114000.000,263000.000
CapitalExpendituresIncurredButNotYetPaid,245000.000,248000.000,487000.000,1134000.000,1270000.000,594000.000
CashPeriodIncreaseDecrease,-241000.000,-10000.000,71000.000,10000.000,-53000.000,-1000.000
CommonStockDividendsPerShareCashPaid,0.130,0.130,0.150,0.170,0.180,0.200
ComprehensiveIncomeNetOfTax,1490000.000,,7683000.000,11847000.000,5127000.000,7605000.000
ConversionOfStockAmountIssued1,,,,,50000.000,50000.000
CostOfGoodsAndServicesSold,35180000.000,47300000.000,63607000.000,74325000.000,77186000.000,83604000.000
CostsAndExpenses,51485000.000,61272000.000,79486000.000,93569000.000,95728000.000,102601000.000
CurrentFederalTaxExpenseBenefit,,535000.000,3589000.000,2820000.000,3315000.000,-1736000.000
CurrentForeignTaxExpenseBenefit,,,,,2000.000,59000.000
CurrentIncomeTaxExpenseBenefit,,862000.000,4445000.000,3702000.000,4324000.000,-928000.000
CurrentStateAndLocalTaxExpenseBenefit,,327000.000,856000.000,882000.000,1007000.000,749000.000
DeferredFederalIncomeTaxExpenseBenefit,,968000.000,-1084000.000,-80000.000,-343000.000,5942000.000
DeferredIncomeTaxExpenseBenefit,1784000.000,1116000.000,-1210000.000,-129000.000,-350000.000,6195000.000
DeferredIncomeTaxesAndTaxCredits,,1399000.000,-1033000.000,129000.000,-350000.000,6195000.000
