,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,671000.000,867000.000,846000.000,711000.000,609000.000,699000.000,769000.000,591000.000,598000.000,766000.000,662000.000,1189000.000
AccountsReceivableNet,,2408000.000,1124000.000,1190000.000,1199000.000,1409000.000,1402000.000,1283000.000,1195000.000,1542000.000,1273000.000,1187000.000
AccumulatedAmortizationDeferredFinanceCosts,1171000.000,1307000.000,1320000.000,1450000.000,1581000.000,1536000.000,1662000.000,1801000.000,1939000.000,2078000.000,2217000.000,2355000.000
AccumulatedDistributionsInExcessOfNetIncome,36948000.000,38229000.000,37879000.000,39043000.000,40212000.000,37709000.000,38875000.000,40000000.000,41302000.000,42157000.000,43184000.000,44393000.000
AdditionalPaidInCapitalCommonStock,90424000.000,90424000.000,90424000.000,90424000.000,90424000.000,90424000.000,90424000.000,90424000.000,90424000.000,90424000.000,90424000.000,90424000.000
AdvanceRent,288000.000,567000.000,645000.000,429000.000,434000.000,81000.000,592000.000,280000.000,285000.000,294000.000,517000.000,254000.000
AllowanceForDoubtfulAccountsReceivable,49000.000,0.000,0.000,,,,,,,,,
Assets,176049000.000,174997000.000,160851000.000,155992000.000,154304000.000,135182000.000,140385000.000,138532000.000,137124000.000,136411000.000,135289000.000,134134000.000
CashAndCashEquivalentsAtCarryingValue,936000.000,874000.000,5481000.000,1920000.000,1504000.000,2062000.000,7788000.000,5597000.000,448000.000,151000.000,652000.000,432000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000
CommonStockSharesOutstanding,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000,10090951.000
CommonStockValue,101000.000,101000.000,101000.000,101000.000,101000.000,101000.000,101000.000,101000.000,101000.000,101000.000,101000.000,101000.000
DeferredFinanceCostsNet,2145000.000,2008000.000,1775000.000,1666000.000,1535000.000,1317000.000,1367000.000,1228000.000,1090000.000,951000.000,812000.000,674000.000
DividendsPayableAmount,415000.000,415000.000,429000.000,427000.000,,,,,,,,
DividendsPayableCurrentAndNoncurrent,415000.000,415000.000,429000.000,427000.000,414000.000,414000.000,427000.000,429000.000,415000.000,415000.000,429000.000,429000.000
DueToAffiliateCurrent,48000.000,,,,,,,,,,,
DueToAffiliateCurrentAndNoncurrent,,1935000.000,1935000.000,1935000.000,45000.000,32000.000,32000.000,30000.000,146000.000,33000.000,39000.000,71000.000
DueToRelatedPartiesCurrentAndNoncurrent,,48000.000,49000.000,46000.000,1935000.000,0.000,0.000,,,300000.000,300000.000,300000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,12536000.000,11847000.000,12287000.000,12727000.000,10970000.000,11342000.000,11716000.000,12095000.000,12454000.000,12821000.000,13161000.000
FiniteLivedIntangibleAssetsNet,,15806000.000,13373000.000,12933000.000,12493000.000,9167000.000,8795000.000,8593000.000,8891000.000,8532000.000,8165000.000,7825000.000
Land,54233000.000,54233000.000,48759000.000,48759000.000,48759000.000,42017000.000,42017000.000,42313000.000,43175000.000,43175000.000,43175000.000,43175000.000
Liabilities,122472000.000,122701000.000,108205000.000,104510000.000,103991000.000,82366000.000,88735000.000,88007000.000,87901000.000,88043000.000,87948000.000,88002000.000
LiabilitiesAndStockholdersEquity,176049000.000,174997000.000,160851000.000,155992000.000,154304000.000,135182000.000,140385000.000,138532000.000,137124000.000,136411000.000,135289000.000,134134000.000
LongTermDebt,,,,,,,86322000.000,,,86100000.000,85906000.000,85709000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,716000.000,,,,1054000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,1678000.000,,,,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,8625000.000,,,,1678000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,74549000.000,,,,8625000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,754000.000,,,,74549000.000,
