,2012-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,25288.000
EarningsPerShareBasicAndDiluted,-0.000
GeneralAndAdministrativeExpense,28538.000
IncomeLossFromContinuingOperations,-31072.000
IncomeTaxesPaid,0.000
IncreaseDecreaseInAccruedLiabilities,200.000
InterestPaid,0.000
NetCashProvidedByUsedInFinancingActivities,56160.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,56160.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInOperatingActivities,-30872.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-30872.000
NetIncomeLoss,-31072.000
OperatingExpenses,31072.000
ProfessionalFees,2534.000
ShareBasedCompensation,0.000
