,2015-05-31,2016-05-31
AmortizationOfDebtDiscountPremium,9795.000,381696.000
AmortizationOfFinancingCosts,,29292.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-41.000,416.000
ConversionOfStockAmountConverted1,,159668.000
ConversionOfStockSharesConverted1,,128758891.000
ConversionOfStockSharesIssued1,,24500000.000
CostOfGoodsSold,,24357.000
DebtConversionConvertedInstrumentAmount1,,95000.000
DebtInstrumentConvertibleBeneficialConversionFeature,,633442.000
DebtInstrumentInterestRateDuringPeriod,0.000,
DerivativeGainLossOnDerivativeNet,-3914.000,1892141.000
DerivativeLossOnDerivative,111040.000,2022262.000
EarningsPerShareBasicAndDiluted,-0.020,-0.020
EffectiveIncomeTaxRateContinuingOperations,-0.350,-0.350
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
FairValueAssumptionsExpectedDividendRate,,0.000
GainsLossesOnExtinguishmentOfDebt,,-16778.000
GrossProfit,3996.000,4893.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-81682.000,-1024816.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,81682.000,1024816.000
IncreaseDecreaseInAccountsPayable,120727.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,67698.000
IncreaseDecreaseInAccruedLiabilities,11083.000,120631.000
IncreaseDecreaseInDeferredRevenue,29250.000,-29250.000
InterestAndDebtExpense,9795.000,
InterestExpense,20878.000,543842.000
InterestExpenseDebt,,6830.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,155112.000
NetCashProvidedByUsedInFinancingActivities,157281.000,254500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,157281.000,254500.000
NetCashProvidedByUsedInInvestingActivities,-85004.000,-132479.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-85004.000,-132479.000
NetCashProvidedByUsedInOperatingActivities,-72318.000,-121605.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-72318.000,-121605.000
NetIncomeLoss,-1211213.000,-2928046.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-2928838.000
NetIncomeLossAvailableToCommonStockholdersDiluted,-1238213.000,
NonoperatingIncomeExpense,,-2582882.000
NotesAssumed1,,800.000
OperatingExpenses,1083291.000,350057.000
OperatingIncomeLoss,,-345164.000
PaymentsOfDividends,,773.000
PaymentsOfFinancingCosts,,24500.000
PaymentsToAcquireMachineryAndEquipment,85004.000,
PaymentsToAcquirePropertyPlantAndEquipment,85004.000,132479.000
ProceedsFromConvertibleDebt,110000.000,255000.000
ProceedsFromRelatedPartyDebt,20281.000,34000.000
ProceedsFromSaleOfOtherProductiveAssets,750.000,
ProceedsFromStockPlans,27000.000,
RepaymentsOfConvertibleDebt,,10000.000
ResearchAndDevelopmentExpense,105232.000,1850.000
RevenueFromRelatedParties,,29250.000
Revenues,3996.000,
SalesRevenueGoodsNet,30000.000,
SalesRevenueNet,3996.000,
SellingGeneralAndAdministrativeExpense,978059.000,348207.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,24706891.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,0.002
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.013
StockAndWarrantsIssuedDuringPeriodValuePreferredStockAndWarrants,,82516.000
StockIssued1,,1340.000
StockIssuedDuringPeriodSharesIssuedForServices,,28000000.000
StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,,3500000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,20644258.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,207835.000
StockIssuedDuringPeriodValueShareBasedCompensation,857000.000,60112.000
StockIssuedDuringPeriodValueShareBasedCompensationGross,857000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,70292055.000,130632676.000
