,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-43.000,,,,-15698.000,,,,-4211.000,,
ComprehensiveIncomeNetOfTax,-149385.000,-178273.000,-103834.000,-83747.000,2947643.000,-5457724.000,-75740.000,-71828.000,-2195.000,1398.000,-30729.000,,
CostsIncurredAssetRetirementObligationIncurred,,,0.000,,,,,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,-1995.000,,,,-5185.000,,,,-2738.000,,
Depreciation,,,0.000,,,,0.000,,,,0.000,,
DerivativeGainLossOnDerivativeNet,,,,,,,0.000,0.000,0.000,0.000,0.000,,
DirectCommunicationsAndUtilitiesCosts,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
EarningsPerShareBasicAndDiluted,,,-0.010,-0.010,0.230,-0.420,0.000,0.000,0.000,-0.010,0.000,0.000,0.000
EarningsPerShareDiluted,-0.010,-0.010,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,0.000,,,,0.000,,,,0.000,,
FinancingInterestExpense,,,,,479106.000,,0.000,0.000,0.000,0.000,0.000,,
ForeignCurrencyTransactionGainLossBeforeTax,-331.000,0.000,2131.000,2967.000,-5345.000,3415.000,-1916.000,-2950.000,552.000,5244.000,3042.000,-3350.000,7878.000
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,0.000,,,,1246.000,,
GainLossOnDispositionOfAssets,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
GeneralAndAdministrativeExpense,488.000,1155.000,161.000,106.000,1180.000,-141.000,755.000,1497.000,466.000,246.000,76.000,64.000,-58696.000
GeneralInsuranceExpense,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
ImpairmentOfInvestments,,,0.000,,,,0.000,,,,0.000,,
ImpairmentOfOilAndGasProperties,,0.000,0.000,0.000,0.000,12981.000,0.000,0.000,0.000,0.000,0.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-149385.000,-178273.000,-103834.000,-83747.000,2947643.000,-5457724.000,-75740.000,-71828.000,-2195.000,1398.000,-30729.000,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
IncomeTaxesPaid,,,0.000,,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayable,,,,,,,104857.000,,,,32999.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,25000.000,,,,4000.000,,
IncreaseDecreaseInAccruedLiabilities,,,16713.000,,,,,,,,,,
IncreaseDecreaseInDueFromRelatedParties,,,-34228.000,,,,0.000,,,,0.000,,
IncreaseDecreaseInInterestPayableNet,,,45855.000,,,,0.000,,,,0.000,,
InterestExpense,46833.000,47223.000,47850.000,48285.000,18046.000,3753.000,5185.000,2592.000,3179.000,3386.000,3491.000,4170.000,4773.000
InterestPaid,,,0.000,,,,0.000,,,,0.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,0.000,,,,0.000,,,,0.000,,
LaborAndRelatedExpense,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
LeaseAndRentalExpense,,,,,,,1670.000,0.000,0.000,0.000,0.000,0.000,
NetCashProvidedByUsedInFinancingActivities,,,5000.000,,,,-7500.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,5000.000,,,,-7500.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,0.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,-5043.000,,,,-8198.000,,,,-4211.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-5043.000,,,,-8198.000,,,,-4211.000,,
NetIncomeLoss,-149385.000,-178273.000,-103834.000,-83747.000,2947643.000,-5457724.000,-75740.000,-71828.000,-2195.000,1398.000,-30729.000,-43132.000,-55591.000
NonoperatingIncomeExpense,-47164.000,-47223.000,-45719.000,-12465.000,3103860.000,-5427574.000,10399.000,-5542.000,60473.000,50858.000,15524.000,-7520.000,3105.000
OfficersCompensation,45000.000,90000.000,45000.000,45000.000,45000.000,45000.000,45000.000,45000.000,45000.000,0.000,0.000,0.000,
OperatingExpenses,102221.000,131050.000,58115.000,71282.000,156217.000,30150.000,111139.000,,74668.000,,,,-58696.000
OperatingIncomeLoss,,,,,,,-86139.000,-66286.000,-62668.000,-49460.000,-46253.000,-35612.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
