,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccruedLiabilitiesCurrentAndNoncurrent,7842000.000,9206000.000,8037000.000,9102000.000,10541000.000,8977000.000,8265000.000,10937000.000,9801000.000,8701000.000,9392000.000,8931000.000,9857000.000,9341000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,6762000.000,,,,7170000.000,,,,7147000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,56000.000,68000.000,49000.000,66000.000,113000.000,90000.000,65000.000,-58000.000,-30000.000,-61000.000,-36000.000,19000.000,-26000.000,16000.000
AdditionalPaidInCapitalCommonStock,69437000.000,69461000.000,70021000.000,70182000.000,63909000.000,62934000.000,61697000.000,59915000.000,60039000.000,59619000.000,57843000.000,56633000.000,56814000.000,57028000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Assets,554189000.000,552654000.000,557910000.000,559664000.000,570827000.000,577439000.000,578288000.000,574531000.000,585246000.000,588351000.000,601264000.000,606201000.000,601284000.000,597020000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,41000.000,65000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,85000.000,38000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,24629000.000,21464000.000,13189000.000,15842000.000,14521000.000,14275000.000,13348000.000,9616000.000,9267000.000,8863000.000,8469000.000
AvailableForSaleSecurities,28452000.000,33795000.000,28246000.000,24739000.000,21653000.000,13340000.000,15950000.000,14424000.000,14225000.000,13246000.000,9555000.000,9298000.000,8819000.000,8496000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,75000.000,31000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,10000.000,7000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,3543000.000,,,,9108000.000,8905000.000,7982000.000,6944000.000,,2332000.000,2590000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,4420000.000,4193000.000,2395000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,24629000.000,21464000.000,13189000.000,15842000.000,14521000.000,14275000.000,13348000.000,9616000.000,9267000.000,,
AvailableForSaleSecuritiesDebtSecurities,,,,24739000.000,21653000.000,13340000.000,15950000.000,14424000.000,14225000.000,13246000.000,9555000.000,9298000.000,8819000.000,8496000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,3000.000,,,,137000.000,102000.000,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,0.000,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,3000.000,,,,137000.000,102000.000,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,113000.000,189000.000,151000.000,108000.000,40000.000,52000.000,,,,,
BadDebtReserveForTaxPurposesOfQualifiedLender,,,,,,,,,,,,,3444000.000,
BankOwnedLifeInsurance,18713000.000,18871000.000,19042000.000,19203000.000,19364000.000,19526000.000,19707000.000,19850000.000,20007000.000,20175000.000,20336000.000,20486000.000,20639000.000,20800000.000
CashAndCashEquivalentsAtCarryingValue,61729000.000,40126000.000,40211000.000,36133000.000,36241000.000,52443000.000,56500000.000,43334000.000,37134000.000,,,,,
CashAndDueFromBanks,9462000.000,8367000.000,8379000.000,8883000.000,6713000.000,6442000.000,3743000.000,3766000.000,4047000.000,4438000.000,4321000.000,4197000.000,4301000.000,4446000.000
CashCashEquivalentsAndFederalFundsSold,61729000.000,40126000.000,40211000.000,36133000.000,36241000.000,52443000.000,56500000.000,43334000.000,37134000.000,31142000.000,28241000.000,28433000.000,32112000.000,36428000.000
CashEquivalentsAtCarryingValue,,,,,,,,,,2102000.000,2102000.000,1502000.000,1502000.000,1502000.000
CashFDICInsuredAmount,,,,,250000.000,,,,250000.000,,,,250000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,7141500.000,7141500.000,7141500.000,7141500.000,6726904.000,6659604.000,6579704.000,6473004.000,6465934.000,6431327.000,6318736.000,6241436.000,6239436.000,6239436.000
CommonStockSharesOutstanding,,,,,6726904.000,6659604.000,6579704.000,6473004.000,6465934.000,6431327.000,6318736.000,6241436.000,6239436.000,6239436.000
CommonStockValueOutstanding,71000.000,71000.000,71000.000,71000.000,67000.000,66000.000,66000.000,65000.000,65000.000,64000.000,63000.000,62000.000,62000.000,62000.000
DeferredCompensationEquity,,,,,3777000.000,3559000.000,3341000.000,3123000.000,4183000.000,3791000.000,3399000.000,3006000.000,2614000.000,2222000.000
DeferredCompensationPlanAssets,,,,,976000.000,,,,1048000.000,,,,,
DeferredIncomeTaxLiabilities,,,,,384000.000,,,,417000.000,,,,457000.000,
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,1702000.000,,,,1523000.000,,,,1394000.000,
DeferredTaxAssetsGross,,,,,6491000.000,,,,6870000.000,,,,6746000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,5116000.000,5131000.000,5149000.000,5406000.000,5432000.000,5329000.000,5111000.000,5064000.000,5238000.000,4883000.000
DeferredTaxAssetsNet,5739000.000,5731000.000,5803000.000,5792000.000,5500000.000,,,,5849000.000,,,,5695000.000,
DeferredTaxAssetsOther,,,,,186000.000,,,,179000.000,,,,124000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,421000.000,,,,495000.000,,,,590000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,1554000.000,,,,1613000.000,,,,1608000.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,20000.000,,,,18000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,1051000.000,
DeferredTaxLiabilitiesInvestments,,,,,76000.000,,,,,,,,,
