,2011-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AcquiredFiniteLivedIntangibleAssetWeightedAverageUsefulLife,12.000,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,,34010.000,,
AdvertisingExpense,,,,,9101.000
AmortizationOfIntangibleAssets,,2811.000,3827.000,3690.000,3552.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,0.010
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,375480.000
BusinessAcquisitionsProFormaRevenue,,,,,7671561.000
BusinessCombinationAcquisitionRelatedCosts,,,,,751354.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,196523.000
BusinessCombinationConsiderationTransferred1,,,,,10175815.000
BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,,,,,4943071.000
BusinessCombinationContingentConsiderationArrangementsChangeInTheRangeOfOutcomesContingentConsiderationLiabilityValueHigh,,,,,1264981.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,212051.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-7789.000,23576.000,-19628.000,5157705.000,755978.000
CostOfGoodsSold,,,,,1371796.000
CurrentFederalTaxExpenseBenefit,,,,,38573.000
CurrentIncomeTaxExpenseBenefit,1600.000,1600.000,1600.000,,59454.000
CurrentStateAndLocalTaxExpenseBenefit,1600.000,1600.000,1600.000,,20881.000
DebtInstrumentDecreaseForgiveness,,,,62778.000,
DebtInstrumentIncreaseDecreaseOtherNet,,,,62778.000,
DeferredFederalIncomeTaxExpenseBenefit,,,,243.000,-243.000
DeferredFederalStateAndLocalTaxExpenseBenefit,,,,285.000,-285.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,42.000,-42.000
Depreciation,,,,893.000,539273.000
DepreciationAndAmortization,1432.000,2811.000,3827.000,3690.000,542825.000
DividendsPreferredStock,,,,,-132706.000
EarningsPerShareBasicAndDiluted,0.050,0.040,0.100,-0.060,-0.030
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,0.000,0.000,-0.143
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.400,-0.340,-0.340,-0.340,
EffectiveIncomeTaxRateReconciliationDeductionsOther,,,,,-0.017
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,,,,,-0.008
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,,-0.088,-0.088,-0.088,-0.423
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.060,0.088,0.088,0.088,-0.051
FairValueAssumptionsExpectedDividendRate,,,,0.000,
FairValueAssumptionsExpectedVolatilityRate,,,,1.000,
FairValueAssumptionsRiskFreeInterestRate,,,,0.490,
FinitelivedIntangibleAssetsAcquired1,,113500.000,113500.000,113500.000,187464.000
GainLossOnDispositionOfAssets1,,,,,-653.000
GeneralAndAdministrativeExpense,118364.000,111353.000,-223096.000,749944.000,
GoodwillPurchaseAccountingAdjustments,,,,,1187282.000
GrossProfit,,,,,3829746.000
IncomeLossFromContinuingOperations,,,,,-609463.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,-412237.000
IncomeTaxExpenseBenefit,,,,,-59169.000
IncomeTaxesPaid,5548.000,4398.000,4275.000,5075.000,1600.000
IncreaseDecreaseInAccountsPayable,-243.000,-250.000,3054.000,3546.000,230362.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,-1037.000,-11558.000,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,344067.000
IncreaseDecreaseInAccountsReceivable,,,,,-10852.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,57854.000
IncreaseDecreaseInAccruedLiabilities,11250.000,,,5700.000,26493.000
IncreaseDecreaseInDeferredCharges,,,,,64458.000
