,2011-09-30,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-06-30,2014-03-31,2014-06-30
AccountsPayableAndAccruedLiabilities,,,,625241.000,576147.000,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,576012.000,388971.000,369293.000
AccountsPayableCurrent,450100.000,736134.000,622123.000,625241.000,576147.000,576012.000,,
AccountsReceivableNetCurrent,,2750.000,2750.000,0.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-128762.000,,
AdditionalPaidInCapitalCommonStock,12019315.000,14468333.000,16995493.000,18803258.000,19638845.000,20456785.000,21474650.000,21659083.000
AdditionalPaidInCapitalPreferredStock,250000.000,250000.000,250000.000,0.000,0.000,0.000,,
Assets,900812.000,1150238.000,962536.000,820951.000,1437906.000,1149196.000,1252386.000,1346623.000
AssetsCurrent,340733.000,495552.000,191052.000,136807.000,744764.000,419576.000,593744.000,721003.000
AssetsNoncurrent,560079.000,654686.000,771484.000,684144.000,693142.000,729620.000,658642.000,625620.000
CapitalLeaseObligationsNoncurrent,,285000.000,285000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,101606.000,2809.000,35692.000,23374.000,628089.000,234365.000,973.000,7249.000
CommonStockParOrStatedValuePerShare,0.001,0.001,,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,500000000.000,500000000.000,,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,46159016.000,46159016.000,,82946546.000,84910365.000,85160365.000,93851920.000,118359445.000
CommonStockSharesOutstanding,46159016.000,46159016.000,,82946546.000,84910365.000,85160365.000,93851920.000,118359445.000
CommonStockValue,46159.000,,,82946.000,84910.000,84913.000,93852.000,118359.000
CommonStockValueOutstanding,46159.000,,,,,,,
ConversionOfStockAmountConverted,,,,,,-1418500.000,,
DebtConversionConvertedInstrumentAmount,225634.000,211779.000,,,,,,
DeferredCompensationLiabilityCurrentAndNoncurrent,-217500.000,-130500.000,-87000.000,0.000,0.000,0.000,,
DepositsAssetsCurrent,,,,,1500.000,1500.000,,
DepositsAssetsNoncurrent,28600.000,23420.000,13807.000,0.000,35970.000,35970.000,,
DueFromEmployeesCurrent,,7000.000,7000.000,9758.000,9758.000,9758.000,,
DueToRelatedPartiesNoncurrent,,,,,,,,274170.000
FiniteLivedIntangibleAssetsNet,306272.000,,,,,,,
IndefiniteLivedIntangibleAssets,,,,416636.000,416636.000,416636.000,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,240147.000,227582.000,214977.000,,
IntangibleAssetsNetExcludingGoodwill,,279502.000,266117.000,240147.000,227562.000,214977.000,218101.000,211066.000
InventoryFinishedGoods,,,,,0.000,0.000,,
InventoryFinishedGoodsAndWorkInProcess,,214272.000,47184.000,75086.000,75380.000,118837.000,519752.000,626616.000
InventoryNet,209371.000,,,,,,,
InventoryRawMaterials,,,,,43649.000,60894.000,,
InventoryRawMaterialsAndSupplies,,11450.000,11450.000,0.000,3264.000,,,
InventoryWorkInProcess,,,,,31731.000,57943.000,,
Liabilities,1786100.000,2488794.000,1019623.000,1541371.000,2456777.000,2751642.000,3157532.000,3181072.000
LiabilitiesAndStockholdersEquity,900812.000,1150238.000,962536.000,820951.000,1437906.000,1148946.000,1252386.000,1346623.000
LiabilitiesCurrent,686100.000,2184634.000,734623.000,1355925.000,1969664.000,1969529.000,2646574.000,2665101.000
LiabilitiesNoncurrent,1100000.000,304160.000,285000.000,185446.000,487113.000,782113.000,510958.000,515971.000
LongTermNotesPayable,1100000.000,1100000.000,1100000.000,185446.000,487113.000,782113.000,510958.000,241801.000
NotesAndLoansReceivableNetCurrent,,226855.000,57760.000,,,,,
NotesPayableCurrent,236000.000,1448500.000,112500.000,730684.000,1393517.000,1393517.000,2257603.000,2295808.000
OtherAssetsCurrent,,,,29259.000,25000.000,25000.000,26207.000,26207.000
OtherAssetsNoncurrent,,,3184.000,,,,45728.000,45928.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,2000000.000,2000000.000,,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
PreferredStockSharesIssued,250000.000,250000.000,,250000.000,250000.000,250000.000,250000.000,150000.000
PreferredStockSharesOutstanding,250000.000,250000.000,,250000.000,250000.000,250000.000,250000.000,150000.000
PreferredStockValue,250.000,,,250.000,250.000,250.000,250.000,150.000
PreferredStockValueOutstanding,250.000,,,,,,,
PrepaidExpenseCurrent,29756.000,37417.000,36216.000,9088.000,11531.000,39874.000,46812.000,60931.000
PropertyPlantAndEquipmentGross,225207.000,,,418612.000,418235.000,495069.000,,
PropertyPlantAndEquipmentNet,,344764.000,341210.000,317615.000,310236.000,366307.000,306221.000,287042.000
RetainedEarningsAccumulatedDeficit,-12983512.000,-15722798.000,-17045852.000,-19606874.000,-20742876.000,-22144644.000,-23473898.000,-23612041.000
SaleLeasebackTransactionAmountDueUnderFinancingArrangement,,285000.000,285000.000,,,,,
SaleLeasebackTransactionCumulativeGainRecognized,,,,116624.000,109616.000,102608.000,,
SaleLeasebackTransactionCumulativeGainRecognized1,,,,,,,88592.000,81584.000
SaleLeasebackTransactionDeferredGainGross,,,140166.000,,,,,
SaleLeasebackTransactionNetBookValue,,-285000.000,-285000.000,,,,,
SharesOutstanding,,,,83199546.000,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-885288.000,-1338556.000,-57087.000,-720420.000,-1018871.000,-1602696.000,-1905146.000,-1834449.000
