,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,78004.000,,52788.000,,,,,,
AmortizationOfDebtDiscountPremium,292679.000,1277921.000,470322.000,677617.000,450970.000,212969.000,126960.000,412265.000,165543.000,113185.000
AmortizationOfFinancingCosts,118485.000,141100.000,25000.000,,370000.000,0.000,,0.000,0.000,0.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,412265.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,13989695.000,,,,,,
AssetRetirementObligationAccretionExpense,86.000,57.000,57.000,,0.000,0.000,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,25606.000,,-960.000,,,,6889.000,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,703382.000,1117306.000,1231086.000
ConversionOfStockSharesIssued1,,,,,,,,130751577.000,,
Depreciation,,933.000,,-1274.000,,,,1346.000,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,1238545.000,-185515.000,,,,
DerivativeNetHedgeIneffectivenessGainLoss,,,,,,,,,5259769.000,
EarningsPerShareBasic,,,,,,,,,0.000,0.000
EarningsPerShareBasicAndDiluted,-0.000,-0.070,-0.190,-0.009,-0.020,-0.020,-0.081,0.000,,
EarningsPerShareDiluted,,,,,,,,,0.000,0.000
EmbeddedDerivativeGainOnEmbeddedDerivative,,,,228098.000,,,,,,
EmbeddedDerivativeLossOnEmbeddedDerivative,,,2656532.000,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,72988.000,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,0.000,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,2.290,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,0.003,,,,,,
FairValueAssumptionsWeightedAverageVolatilityRate,,,,1.100,,,,,,
FinancingInterestExpense,,,,,,,,,199460.000,67301.000
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,703382.000,413924.000,113780.000
GainLossOnSaleOfOilAndGasProperty,,,,,,,,,3915707.000,0.000
GeneralAndAdministrativeExpense,312306.000,569307.000,402457.000,368867.000,437411.000,209277.000,534651.000,323567.000,716153.000,207145.000
ImpairmentOfOilAndGasProperties,,,,11623.000,0.000,0.000,100000.000,0.000,0.000,0.000
IncomeTaxesPaid,,,,,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,357898.000,,202032.000,,,,321017.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,-4400.000,,,,,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,334056.000,,
IncreaseDecreaseInEarnestMoneyDepositsOutstanding,,,,,,,,0.000,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,641388.000,-2615567.000,-3094402.000,-163969.000,,,,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,,,,,,0.000,,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,0.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-19602.000,,-33588.000,,,,0.000,,
