,2011-03-31,2011-06-30,2011-09-30
AccountsPayableCurrent,51612000.000,84403000.000,89840000.000
AccountsReceivableNetCurrent,88544000.000,108271000.000,131332000.000
AccruedRoyaltiesCurrent,58129000.000,67436000.000,82992000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,95000.000,-60000.000,-8000.000
AdditionalPaidInCapitalCommonStock,766780000.000,769164000.000,770920000.000
AssetRetirementObligation,,5491000.000,5403000.000
Assets,1161298000.000,1600483000.000,1746727000.000
AssetsCurrent,323306000.000,528503000.000,416958000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,180585000.000,114738000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,180585000.000,114738000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,0.000,0.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,172159000.000,180585000.000,114738000.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,442631000.000,466162000.000,495115000.000
CapitalizedCostsOilAndGasProducingActivitiesNet,774557000.000,708981000.000,761999000.000
CashAndCashEquivalentsAtCarryingValue,20586000.000,181689000.000,91544000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010
CommonStockSharesAuthorized,180000000.000,180000000.000,180000000.000
CommonStockSharesIssued,116659765.000,116736145.000,116800125.000
CommonStockSharesOutstanding,116367532.000,116442586.000,116498651.000
CommonStockValue,1168000.000,1168000.000,1168000.000
DeferredFinanceCostsNoncurrentNet,11899000.000,17512000.000,17159000.000
DeferredTaxAssetsValuationAllowance,,34600000.000,0.000
DerivativeAssetNotDesignatedAsHedgingInstrumentFairValue,,6844000.000,37915000.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,69000.000
DerivativeLiabilitiesCurrent,31610000.000,14400000.000,69000.000
DerivativeLiabilityNotDesignatedAsHedgingInstrumentFairValue,,-22114000.000,69000.000
DueToRelatedPartiesCurrentAndNoncurrent,,155000.000,349000.000
EmployeeServiceShareBasedCompensationUnrecognizedCompensationCostsOnNonvestedAwards,,14600000.000,14200000.000
InventoryNet,34377000.000,47488000.000,53238000.000
InvestmentsFairValueDisclosure,,180585000.000,114738000.000
LiabilitiesAndStockholdersEquity,1161298000.000,1600483000.000,1746727000.000
LiabilitiesCurrent,236747000.000,307807000.000,361615000.000
LineOfCreditFacilityAmountOutstanding,,0.000,0.000
LossContingencyAccrualAtCarryingValue,,0.000,0.000
OtherAccruedLiabilitiesCurrent,72671000.000,,
OtherAssetsCurrent,7640000.000,10470000.000,26106000.000
OtherAssetsNoncurrent,3552000.000,5410000.000,20876000.000
OtherLiabilitiesCurrent,17858000.000,14213000.000,27315000.000
OtherLiabilitiesNoncurrent,28634000.000,23734000.000,12074000.000
RetainedEarningsAccumulatedDeficit,-169002000.000,-98167000.000,4346000.000
SeniorLongTermNotes,300000000.000,600000000.000,600000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,9966033.000,9966033.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,1466084.000,1429347.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,1076620.000,1432795.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,7.320,7.040
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,8.400,7.980
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,28.990,27.980
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,93900000.000,93500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,4374300.000,4397580.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,8.470,8.650
StockholdersEquity,595917000.000,668942000.000,773038000.000
TreasuryStockShares,292233.000,293559.000,301474.000
TreasuryStockValue,3124000.000,3163000.000,3388000.000
UnrecognizedTaxBenefits,,,0.000
